#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   9.01981     5.27230e+01     6.84553e+02     5.05434e+01     3.54291e+00
   9.04435     5.25289e+01     6.81540e+02     5.03590e+01     3.50994e+00
   9.06889     5.22887e+01     6.78614e+02     5.02816e+01     7.22311e+00
   9.09344     5.20585e+01     6.74302e+02     5.01790e+01     8.08971e+00
   9.11798     5.17958e+01     6.70164e+02     5.00359e+01     6.59702e+00
   9.14253     5.14839e+01     6.65913e+02     4.93679e+01     3.38184e+00
   9.16707     5.14091e+01     6.63115e+02     4.94534e+01     7.07670e+00
   9.19161     5.11998e+01     6.59474e+02     4.91050e+01     4.85869e+00
   9.21616     5.08972e+01     6.56361e+02     4.89654e+01     6.06065e+00
   9.24070     5.07530e+01     6.54844e+02     4.87837e+01     6.95625e+00
   9.26524     5.05977e+01     6.52024e+02     4.84529e+01     4.32395e+00
   9.28979     5.03876e+01     6.53414e+02     4.86366e+01     4.36021e+00
   9.31433     5.01429e+01     6.51616e+02     4.85623e+01     6.84455e+00
   9.33888     4.99202e+01     6.48006e+02     4.81175e+01     3.84303e+00
   9.36342     4.96468e+01     6.47377e+02     4.79498e+01     5.23282e+00
   9.38796     4.94703e+01     6.45909e+02     4.78912e+01     5.36670e+00
   9.41251     4.92597e+01     6.41101e+02     4.75368e+01     3.26767e+00
   9.43705     4.90047e+01     6.36767e+02     4.70856e+01     3.06656e+00
   9.46159     4.88476e+01     6.34529e+02     4.71637e+01     3.73076e+00
   9.48614     4.85817e+01     6.34152e+02     4.69448e+01     3.25333e+00
   9.51068     4.84916e+01     6.31249e+02     4.69110e+01     4.46741e+00
   9.53522     4.82223e+01     6.28310e+02     4.66102e+01     3.67724e+00
   9.55977     4.79538e+01     6.25871e+02     4.63565e+01     5.42419e+00
   9.58431     4.78227e+01     6.20940e+02     4.59506e+01     4.25724e+00
   9.60886     4.76370e+01     6.17752e+02     4.58077e+01     4.59188e+00
   9.63340     4.74817e+01     6.14147e+02     4.58039e+01     4.54371e+00
   9.65794     4.72840e+01     6.13364e+02     4.54595e+01     4.93880e+00
   9.68249     4.69931e+01     6.09864e+02     4.52689e+01     6.41541e+00
   9.70703     4.68278e+01     6.08570e+02     4.52277e+01     5.65015e+00
   9.73157     4.66350e+01     6.06242e+02     4.50244e+01     7.17102e+00
   9.75612     4.63493e+01     6.02464e+02     4.45626e+01     5.52683e+00
   9.78066     4.62122e+01     5.99571e+02     4.45559e+01     5.79537e+00
   9.80521     4.59870e+01     5.97882e+02     4.42691e+01     6.59992e+00
   9.82975     4.57929e+01     5.94487e+02     4.40390e+01     5.56108e+00
   9.85429     4.56040e+01     5.90152e+02     4.37223e+01     4.05531e+00
   9.87884     4.55058e+01     5.88375e+02     4.38709e+01     6.06842e+00
   9.90338     4.52434e+01     5.84717e+02     4.35885e+01     4.57292e+00
   9.92792     4.50909e+01     5.82478e+02     4.35177e+01     5.46248e+00
   9.95247     4.48163e+01     5.80573e+02     4.30180e+01     3.15245e+00
   9.97701     4.47292e+01     5.75880e+02     4.29414e+01     4.74118e+00
  10.00155     4.44325e+01     5.73952e+02     4.27447e+01     5.79873e+00
  10.02610     4.42346e+01     5.72262e+02     4.24096e+01     3.10260e+00
  10.05064     4.41148e+01     5.71456e+02     4.25400e+01     5.15172e+00
  10.07519     4.39218e+01     5.69521e+02     4.24258e+01     6.47197e+00
  10.09973     4.37271e+01     5.65725e+02     4.22209e+01     4.02676e+00
  10.12427     4.35419e+01     5.62021e+02     4.17890e+01     3.92043e+00
  10.14882     4.32705e+01     5.58970e+02     4.16567e+01     5.14865e+00
  10.17336     4.30594e+01     5.56871e+02     4.13500e+01     5.26949e+00
  10.19790     4.29592e+01     5.55734e+02     4.14691e+01     4.61413e+00
  10.22245     4.27442e+01     5.52644e+02     4.12400e+01     4.92759e+00
  10.24699     4.26364e+01     5.49614e+02     4.11804e+01     4.48575e+00
  10.27154     4.24135e+01     5.47539e+02     4.08789e+01     4.45195e+00
  10.29608     4.21830e+01     5.45842e+02     4.09286e+01     4.90091e+00
  10.32062     4.19741e+01     5.43092e+02     4.04535e+01     3.46916e+00
  10.34517     4.18620e+01     5.40296e+02     4.03696e+01     3.70844e+00
  10.36971     4.17350e+01     5.37641e+02     4.01975e+01     4.37155e+00
  10.39425     4.14809e+01     5.34522e+02     3.99957e+01     5.85366e+00
  10.41880     4.13165e+01     5.32136e+02     3.96807e+01     4.35006e+00
  10.44334     4.12205e+01     5.30862e+02     3.97253e+01     5.06924e+00
  10.46788     4.10271e+01     5.27912e+02     3.96339e+01     3.60095e+00
  10.49243     4.07950e+01     5.25325e+02     3.93520e+01     3.84612e+00
  10.51697     4.06371e+01     5.22034e+02     3.93309e+01     4.59501e+00
  10.54152     4.04605e+01     5.19164e+02     3.89543e+01     3.24435e+00
  10.56606     4.02749e+01     5.16807e+02     3.90521e+01     5.18530e+00
  10.59060     4.01093e+01     5.14173e+02     3.87488e+01     3.66551e+00
  10.61515     3.99836e+01     5.12510e+02     3.87052e+01     4.54268e+00
  10.63969     3.97611e+01     5.09842e+02     3.83548e+01     3.17097e+00
  10.66423     3.96200e+01     5.06957e+02     3.82016e+01     4.31972e+00
  10.68878     3.93960e+01     5.04777e+02     3.82148e+01     3.68903e+00
  10.71332     3.92907e+01     5.02284e+02     3.79717e+01     4.57440e+00
  10.73787     3.90627e+01     4.99597e+02     3.76325e+01     3.71661e+00
  10.76241     3.89889e+01     4.96255e+02     3.76880e+01     4.73809e+00
  10.78695     3.88023e+01     4.93232e+02     3.73117e+01     3.09560e+00
  10.81150     3.86146e+01     4.91847e+02     3.72585e+01     3.40210e+00
  10.83604     3.84311e+01     4.89169e+02     3.71223e+01     4.02205e+00
  10.86058     3.82996e+01     4.87312e+02     3.69464e+01     2.70304e+00
  10.88513     3.81012e+01     4.86479e+02     3.67925e+01     3.25819e+00
  10.90967     3.79332e+01     4.83539e+02     3.64641e+01     1.90485e+00
  10.93422     3.77301e+01     4.81580e+02     3.65984e+01     3.16101e+00
  10.95876     3.75901e+01     4.78816e+02     3.64409e+01     4.69343e+00
  10.98330     3.74589e+01     4.76679e+02     3.62982e+01     3.99852e+00
  11.00785     3.73405e+01     4.73882e+02     3.61914e+01     2.95788e+00
  11.03239     3.71647e+01     4.70856e+02     3.59014e+01     1.88719e+00
  11.05693     3.70063e+01     4.68312e+02     3.56460e+01     2.57467e+00
  11.08148     3.68361e+01     4.65196e+02     3.55243e+01     2.55241e+00
  11.10602     3.66697e+01     4.63469e+02     3.53323e+01     2.06034e+00
  11.13056     3.65438e+01     4.62823e+02     3.53318e+01     2.82746e+00
  11.15511     3.63632e+01     4.60039e+02     3.51355e+01     2.46922e+00
  11.17965     3.62786e+01     4.58603e+02     3.52447e+01     4.66334e+00
  11.20420     3.61087e+01     4.54894e+02     3.48114e+01     1.04266e+00
  11.22874     3.59319e+01     4.52201e+02     3.47251e+01     1.99660e+00
  11.25328     3.57458e+01     4.49958e+02     3.45643e+01     1.79890e+00
  11.27783     3.56733e+01     4.48221e+02     3.44698e+01     2.51608e+00
  11.30237     3.55010e+01     4.45538e+02     3.41514e+01     1.99113e+00
  11.32691     3.53212e+01     4.44051e+02     3.40133e+01     1.53233e+00
  11.35146     3.52216e+01     4.42526e+02     3.38611e+01     1.76716e+00
  11.37600     3.50641e+01     4.41334e+02     3.37239e+01     1.86001e+00
  11.40055     3.49471e+01     4.39562e+02     3.37850e+01     1.82744e+00
  11.42509     3.47680e+01     4.38759e+02     3.36592e+01     2.56483e+00
  11.44963     3.46413e+01     4.37596e+02     3.35034e+01     3.26081e+00
  11.47418     3.44976e+01     4.34929e+02     3.32693e+01     2.25512e+00
  11.49872     3.44360e+01     4.32897e+02     3.31356e+01     1.78524e+00
  11.52326     3.43408e+01     4.30436e+02     3.30042e+01     2.53057e+00
  11.54781     3.40876e+01     4.28339e+02     3.28764e+01     2.08074e+00
  11.57235     3.39816e+01     4.26290e+02     3.27393e+01     2.01056e+00
  11.59689     3.38669e+01     4.24987e+02     3.25871e+01     2.55163e+00
  11.62144     3.36928e+01     4.22805e+02     3.25069e+01     3.29862e+00
  11.64598     3.35478e+01     4.20421e+02     3.23569e+01     2.14897e+00
  11.67053     3.34088e+01     4.20188e+02     3.22360e+01     2.08274e+00
  11.69507     3.32552e+01     4.17482e+02     3.20519e+01     2.44417e+00
  11.71961     3.31847e+01     4.14988e+02     3.20927e+01     2.74189e+00
  11.74416     3.30260e+01     4.12909e+02     3.20354e+01     3.05968e+00
  11.76870     3.29082e+01     4.11329e+02     3.18025e+01     3.26770e+00
  11.79324     3.27505e+01     4.09245e+02     3.15850e+01     1.94828e+00
  11.81779     3.26088e+01     4.07977e+02     3.14790e+01     2.30931e+00
  11.84233     3.24916e+01     4.05891e+02     3.14309e+01     2.68669e+00
  11.86688     3.24364e+01     4.04647e+02     3.13690e+01     2.60413e+00
  11.89142     3.22632e+01     4.03123e+02     3.12272e+01     3.75199e+00
  11.91596     3.21794e+01     4.01764e+02     3.10627e+01     2.66271e+00
  11.94051     3.20162e+01     4.01522e+02     3.09540e+01     2.09631e+00
  11.96505     3.18719e+01     4.01366e+02     3.08507e+01     1.98180e+00
  11.98959     3.17563e+01     4.00314e+02     3.08466e+01     2.67967e+00
  12.01414     3.16629e+01     3.98525e+02     3.07480e+01     1.10851e+00
  12.03868     3.14961e+01     3.96053e+02     3.04749e+01     1.98455e+00
  12.06322     3.13715e+01     3.94448e+02     3.04468e+01     1.98921e+00
  12.08777     3.12395e+01     3.91935e+02     3.02610e+01     1.91719e+00
  12.11231     3.11517e+01     3.88834e+02     3.01172e+01     2.68198e+00
  12.13686     3.11096e+01     3.87627e+02     3.00778e+01     2.83778e+00
  12.16140     3.09265e+01     3.85907e+02     2.99765e+01     2.62578e+00
  12.18594     3.07750e+01     3.83904e+02     2.97200e+01     1.98461e+00
  12.21049     3.07049e+01     3.82802e+02     2.97724e+01     1.73733e+00
  12.23503     3.06169e+01     3.81595e+02     2.97257e+01     2.67837e+00
  12.25957     3.05375e+01     3.79530e+02     2.96330e+01     2.49222e+00
  12.28412     3.04144e+01     3.78154e+02     2.94017e+01     2.03063e+00
  12.30866     3.03210e+01     3.75276e+02     2.92649e+01     1.51143e+00
  12.33321     3.01782e+01     3.72302e+02     2.91236e+01     2.62072e+00
  12.35775     3.00587e+01     3.70767e+02     2.90431e+01     2.16161e+00
  12.38229     2.99331e+01     3.68399e+02     2.88153e+01     2.35025e+00
  12.40684     2.98533e+01     3.66721e+02     2.87354e+01     1.63045e+00
  12.43138     2.97833e+01     3.65837e+02     2.87764e+01     2.05520e+00
  12.45592     2.96367e+01     3.64787e+02     2.86665e+01     1.28891e+00
  12.48047     2.95392e+01     3.62843e+02     2.85274e+01     1.35320e+00
  12.50501     2.94413e+01     3.60753e+02     2.82922e+01     1.76017e+00
  12.52956     2.93341e+01     3.60472e+02     2.84168e+01     1.86620e+00
  12.55410     2.92264e+01     3.58353e+02     2.81249e+01     1.44573e+00
