#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   9.01981     3.15084e+01     8.81149e+02     2.93663e+01     3.40277e+00
   9.04435     3.13759e+01     8.72796e+02     2.88898e+01     2.07996e+00
   9.06889     3.12765e+01     8.70881e+02     2.87727e+01     4.15280e-01
   9.09344     3.11285e+01     8.69390e+02     2.87582e+01     1.84475e+00
   9.11798     3.09529e+01     8.63919e+02     2.85776e+01     1.17367e+00
   9.14253     3.08444e+01     8.61900e+02     2.87071e+01     3.07987e+00
   9.16707     3.06968e+01     8.57929e+02     2.84431e+01     2.54695e+00
   9.19161     3.06250e+01     8.51064e+02     2.82482e+01     1.33899e+00
   9.21616     3.04964e+01     8.46011e+02     2.81738e+01     8.81515e-01
   9.24070     3.03235e+01     8.45349e+02     2.82674e+01     1.95003e+00
   9.26524     3.01911e+01     8.40493e+02     2.82022e+01     3.56141e+00
   9.28979     3.01856e+01     8.32911e+02     2.78749e+01     1.67612e+00
   9.31433     2.99485e+01     8.27793e+02     2.77015e+01     1.59648e+00
   9.33888     2.99005e+01     8.25545e+02     2.77315e+01     1.56304e+00
   9.36342     2.97057e+01     8.24282e+02     2.75005e+01     1.38963e+00
   9.38796     2.96693e+01     8.19594e+02     2.75330e+01     2.23248e+00
   9.41251     2.94430e+01     8.14981e+02     2.73251e+01     2.48174e+00
   9.43705     2.93528e+01     8.12816e+02     2.71014e+01     2.77982e+00
   9.46159     2.92459e+01     8.08554e+02     2.70872e+01     2.32906e+00
   9.48614     2.90864e+01     8.04446e+02     2.70255e+01     1.80461e+00
   9.51068     2.89566e+01     7.99150e+02     2.69991e+01     2.26706e+00
   9.53522     2.88446e+01     7.93894e+02     2.66381e+01     8.36122e-01
   9.55977     2.87422e+01     7.92108e+02     2.67058e+01     2.14135e+00
   9.58431     2.86487e+01     7.89201e+02     2.65438e+01     1.68137e+00
   9.60886     2.85479e+01     7.84171e+02     2.62653e+01     1.49879e+00
   9.63340     2.83152e+01     7.83426e+02     2.61137e+01     1.72788e+00
   9.65794     2.82578e+01     7.79957e+02     2.61696e+01     1.58136e+00
   9.68249     2.81471e+01     7.76137e+02     2.58937e+01     9.66381e-01
   9.70703     2.80149e+01     7.74554e+02     2.57117e+01     1.79681e+00
   9.73157     2.78375e+01     7.72773e+02     2.58201e+01     1.57859e+00
   9.75612     2.77233e+01     7.72227e+02     2.58616e+01     2.12371e+00
   9.78066     2.76509e+01     7.68258e+02     2.55089e+01     1.33841e+00
   9.80521     2.75139e+01     7.65387e+02     2.55201e+01     1.93758e+00
   9.82975     2.74121e+01     7.62884e+02     2.54678e+01     1.52586e+00
   9.85429     2.73007e+01     7.61496e+02     2.53729e+01     1.82997e+00
   9.87884     2.72104e+01     7.59647e+02     2.52670e+01     1.79054e+00
   9.90338     2.70595e+01     7.53598e+02     2.52531e+01     2.29925e+00
   9.92792     2.69365e+01     7.46906e+02     2.48423e+01     1.60418e+00
   9.95247     2.67769e+01     7.42426e+02     2.48324e+01     1.32380e+00
   9.97701     2.67241e+01     7.38972e+02     2.48344e+01     2.32414e+00
  10.00155     2.66133e+01     7.33901e+02     2.46008e+01     2.45472e+00
  10.02610     2.64661e+01     7.29677e+02     2.44716e+01     1.76068e+00
  10.05064     2.63981e+01     7.26766e+02     2.46815e+01     2.05243e+00
  10.07519     2.62187e+01     7.25953e+02     2.42558e+01     1.59691e+00
  10.09973     2.61794e+01     7.22132e+02     2.43490e+01     1.48086e+00
  10.12427     2.60399e+01     7.16955e+02     2.42422e+01     1.34767e+00
  10.14882     2.59389e+01     7.14784e+02     2.39208e+01     1.91647e+00
  10.17336     2.58501e+01     7.13203e+02     2.40711e+01     1.58914e+00
  10.19790     2.57010e+01     7.09097e+02     2.39160e+01     2.09761e+00
  10.22245     2.55592e+01     7.06413e+02     2.38765e+01     1.56692e+00
  10.24699     2.54635e+01     7.01350e+02     2.36767e+01     1.09872e+00
  10.27154     2.53410e+01     6.99436e+02     2.35890e+01     1.81149e+00
  10.29608     2.52480e+01     6.96027e+02     2.34097e+01     1.63528e+00
  10.32062     2.51531e+01     6.92920e+02     2.33230e+01     1.44452e+00
  10.34517     2.50397e+01     6.89666e+02     2.33539e+01     1.56423e+00
  10.36971     2.49488e+01     6.86351e+02     2.32545e+01     1.76467e+00
  10.39425     2.48047e+01     6.81493e+02     2.30557e+01     1.80066e+00
  10.41880     2.46957e+01     6.79029e+02     2.28376e+01     1.65456e+00
  10.44334     2.46161e+01     6.76362e+02     2.27049e+01     9.65051e-01
  10.46788     2.45142e+01     6.75903e+02     2.26472e+01     9.62701e-01
  10.49243     2.44211e+01     6.74072e+02     2.27764e+01     1.95252e+00
  10.51697     2.43362e+01     6.73829e+02     2.25513e+01     7.01511e-01
  10.54152     2.41904e+01     6.69638e+02     2.24571e+01     1.76321e+00
  10.56606     2.41186e+01     6.69701e+02     2.25781e+01     2.01774e+00
  10.59060     2.39816e+01     6.67775e+02     2.24304e+01     1.88359e+00
  10.61515     2.39071e+01     6.62457e+02     2.23304e+01     2.21496e+00
  10.63969     2.37955e+01     6.59891e+02     2.20831e+01     1.13094e+00
  10.66423     2.36644e+01     6.56591e+02     2.21383e+01     1.97649e+00
  10.68878     2.35689e+01     6.53766e+02     2.20748e+01     1.96364e+00
  10.71332     2.34781e+01     6.52836e+02     2.20834e+01     2.32823e+00
  10.73787     2.34033e+01     6.49800e+02     2.19225e+01     1.52184e+00
  10.76241     2.32533e+01     6.46606e+02     2.17600e+01     2.46519e+00
  10.78695     2.31966e+01     6.42814e+02     2.15572e+01     1.59498e+00
  10.81150     2.30763e+01     6.38951e+02     2.14053e+01     1.28531e+00
  10.83604     2.29595e+01     6.37166e+02     2.13293e+01     1.65521e+00
  10.86058     2.29326e+01     6.35668e+02     2.13991e+01     1.67314e+00
  10.88513     2.28085e+01     6.32001e+02     2.12134e+01     1.60558e+00
  10.90967     2.27205e+01     6.28916e+02     2.11128e+01     1.28027e+00
  10.93422     2.25795e+01     6.27729e+02     2.10855e+01     1.39186e+00
  10.95876     2.25192e+01     6.26404e+02     2.10411e+01     9.31363e-01
  10.98330     2.24307e+01     6.23073e+02     2.07040e+01     1.40216e+00
  11.00785     2.23454e+01     6.21019e+02     2.08936e+01     1.26656e+00
  11.03239     2.22669e+01     6.19305e+02     2.07451e+01     1.16719e+00
  11.05693     2.21168e+01     6.14760e+02     2.05858e+01     1.35839e+00
  11.08148     2.20652e+01     6.12077e+02     2.05922e+01     1.49690e+00
  11.10602     2.19150e+01     6.07542e+02     2.04176e+01     1.40876e+00
  11.13056     2.18908e+01     6.05344e+02     2.04252e+01     1.43913e+00
  11.15511     2.17900e+01     6.03315e+02     2.03620e+01     1.66980e+00
  11.17965     2.16590e+01     5.99040e+02     2.01439e+01     1.15932e+00
  11.20420     2.15699e+01     5.97114e+02     2.01287e+01     1.18034e+00
  11.22874     2.14680e+01     5.94183e+02     2.00919e+01     1.33007e+00
  11.25328     2.14199e+01     5.90147e+02     2.00388e+01     2.00342e+00
  11.27783     2.13170e+01     5.85744e+02     1.98404e+01     1.54278e+00
  11.30237     2.12688e+01     5.83229e+02     1.98403e+01     1.37880e+00
  11.32691     2.11686e+01     5.80422e+02     1.96553e+01     1.44937e+00
  11.35146     2.10583e+01     5.80550e+02     1.97048e+01     1.53294e+00
  11.37600     2.09892e+01     5.77091e+02     1.96160e+01     1.01592e+00
  11.40055     2.08825e+01     5.73925e+02     1.93594e+01     9.00350e-01
  11.42509     2.08180e+01     5.69986e+02     1.92811e+01     9.38517e-01
  11.44963     2.07059e+01     5.67687e+02     1.92197e+01     1.32385e+00
  11.47418     2.06505e+01     5.66119e+02     1.92032e+01     1.15117e+00
  11.49872     2.05395e+01     5.63298e+02     1.90556e+01     1.07737e+00
  11.52326     2.04770e+01     5.62467e+02     1.90841e+01     1.11945e+00
  11.54781     2.03910e+01     5.59706e+02     1.90451e+01     1.51245e+00
  11.57235     2.03231e+01     5.57790e+02     1.89525e+01     1.25161e+00
  11.59689     2.02208e+01     5.57917e+02     1.88458e+01     1.62700e+00
  11.62144     2.01555e+01     5.55984e+02     1.87770e+01     1.42507e+00
  11.64598     2.00823e+01     5.54074e+02     1.87709e+01     1.56790e+00
  11.67053     1.99989e+01     5.49885e+02     1.85200e+01     9.36611e-01
  11.69507     1.98924e+01     5.49774e+02     1.84626e+01     5.18555e-01
  11.71961     1.98270e+01     5.47448e+02     1.84567e+01     1.31983e+00
  11.74416     1.97114e+01     5.45019e+02     1.84593e+01     1.22109e+00
  11.76870     1.96672e+01     5.43478e+02     1.84178e+01     1.45278e+00
  11.79324     1.95909e+01     5.41817e+02     1.83251e+01     1.35072e+00
  11.81779     1.94911e+01     5.38417e+02     1.81010e+01     1.07629e+00
  11.84233     1.94485e+01     5.38194e+02     1.81958e+01     1.10321e+00
  11.86688     1.93563e+01     5.36062e+02     1.81325e+01     1.24596e+00
  11.89142     1.92949e+01     5.33935e+02     1.80358e+01     1.57887e+00
  11.91596     1.92251e+01     5.31829e+02     1.78824e+01     1.35414e+00
  11.94051     1.91572e+01     5.28373e+02     1.78220e+01     1.97677e+00
  11.96505     1.90421e+01     5.25041e+02     1.77218e+01     1.05327e+00
  11.98959     1.89860e+01     5.23233e+02     1.78622e+01     1.52911e+00
  12.01414     1.89306e+01     5.21716e+02     1.76435e+01     1.10853e+00
  12.03868     1.88485e+01     5.18572e+02     1.75521e+01     1.62718e+00
  12.06322     1.87474e+01     5.16793e+02     1.73943e+01     7.30245e-01
  12.08777     1.87226e+01     5.15711e+02     1.73944e+01     9.41758e-01
  12.11231     1.86639e+01     5.13633e+02     1.74074e+01     1.38078e+00
  12.13686     1.85774e+01     5.11963e+02     1.72606e+01     6.28142e-01
  12.16140     1.85225e+01     5.09682e+02     1.72186e+01     1.08175e+00
  12.18594     1.84269e+01     5.09509e+02     1.72100e+01     1.09401e+00
  12.21049     1.83816e+01     5.07338e+02     1.72211e+01     1.45339e+00
  12.23503     1.83156e+01     5.05057e+02     1.71268e+01     1.46306e+00
  12.25957     1.82544e+01     5.02551e+02     1.69767e+01     9.92622e-01
  12.28412     1.81684e+01     5.01791e+02     1.68799e+01     9.50359e-01
  12.30866     1.81251e+01     5.00810e+02     1.70902e+01     1.70726e+00
  12.33321     1.80426e+01     4.99093e+02     1.69017e+01     1.23216e+00
  12.35775     1.80020e+01     4.97879e+02     1.68964e+01     1.21609e+00
  12.38229     1.79052e+01     4.94648e+02     1.67061e+01     1.08477e+00
  12.40684     1.78584e+01     4.92776e+02     1.68213e+01     1.54622e+00
  12.43138     1.78091e+01     4.91138e+02     1.65967e+01     1.30341e+00
  12.45592     1.77523e+01     4.90600e+02     1.65593e+01     1.29128e+00
  12.48047     1.76747e+01     4.88443e+02     1.65037e+01     1.22884e+00
  12.50501     1.76248e+01     4.86509e+02     1.65009e+01     1.51698e+00
  12.52956     1.75480e+01     4.83309e+02     1.64393e+01     9.49739e-01
  12.55410     1.74821e+01     4.81611e+02     1.63328e+01     1.03731e+00
