#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   8.99526     3.04962e+01     1.03361e+03     2.78736e+01     6.73634e-03
   9.01981     3.03815e+01     1.02829e+03     2.79996e+01     3.36395e-01
   9.04435     3.02406e+01     1.02698e+03     2.77123e+01    -2.34225e-01
   9.06889     3.00984e+01     1.02210e+03     2.77621e+01     7.36620e-01
   9.09344     2.99856e+01     1.01883e+03     2.76177e+01     2.51272e-01
   9.11798     2.98459e+01     1.01311e+03     2.74797e+01     5.23352e-01
   9.14253     2.97433e+01     1.00785e+03     2.72674e+01     5.73222e-02
   9.16707     2.96302e+01     1.01047e+03     2.74921e+01     6.12124e-01
   9.19161     2.94613e+01     1.00877e+03     2.73488e+01     1.08764e-01
   9.21616     2.93564e+01     1.00502e+03     2.69077e+01     1.18846e-01
   9.24070     2.91932e+01     1.00153e+03     2.70203e+01    -1.92755e-01
   9.26524     2.91189e+01     9.95037e+02     2.67301e+01     4.48897e-01
   9.28979     2.89855e+01     9.88717e+02     2.67428e+01     1.10407e+00
   9.31433     2.89043e+01     9.81767e+02     2.67710e+01    -6.81107e-01
   9.33888     2.87697e+01     9.77079e+02     2.65328e+01     2.57589e-01
   9.36342     2.86661e+01     9.72757e+02     2.62762e+01     7.26871e-02
   9.38796     2.85453e+01     9.71845e+02     2.62696e+01     2.81371e-01
   9.41251     2.84213e+01     9.69271e+02     2.63805e+01     2.75553e-01
   9.43705     2.82745e+01     9.66134e+02     2.63028e+01     3.70278e-01
   9.46159     2.81323e+01     9.63784e+02     2.58549e+01    -3.85763e-01
   9.48614     2.80412e+01     9.62051e+02     2.59889e+01     7.96456e-01
   9.51068     2.78662e+01     9.58404e+02     2.56857e+01     4.16894e-03
   9.53522     2.77364e+01     9.54361e+02     2.57910e+01     1.35816e+00
   9.55977     2.76469e+01     9.48133e+02     2.56330e+01     6.50091e-01
   9.58431     2.75962e+01     9.45545e+02     2.55258e+01    -1.21498e-01
   9.60886     2.74544e+01     9.37417e+02     2.55075e+01     1.09834e+00
   9.63340     2.72756e+01     9.31872e+02     2.52182e+01     3.74203e-01
   9.65794     2.71605e+01     9.28201e+02     2.49626e+01     9.63039e-02
   9.68249     2.70296e+01     9.21437e+02     2.47509e+01     1.11593e+00
   9.70703     2.69160e+01     9.16193e+02     2.47531e+01     6.29166e-01
   9.73157     2.68813e+01     9.09671e+02     2.47846e+01     7.53791e-01
   9.75612     2.67272e+01     9.05317e+02     2.47849e+01     4.41620e-01
   9.78066     2.65671e+01     9.00423e+02     2.46189e+01     2.02135e-01
   9.80521     2.65194e+01     8.98476e+02     2.46638e+01     2.50354e-01
   9.82975     2.64471e+01     8.94992e+02     2.44449e+01     4.64639e-01
   9.85429     2.62366e+01     8.93841e+02     2.42250e+01     6.21124e-01
   9.87884     2.61839e+01     8.89349e+02     2.43011e+01     6.43058e-01
   9.90338     2.60532e+01     8.84331e+02     2.40597e+01     3.96198e-01
   9.92792     2.59025e+01     8.84003e+02     2.37977e+01     7.99381e-01
   9.95247     2.58244e+01     8.81564e+02     2.40037e+01     1.01839e+00
   9.97701     2.57285e+01     8.76435e+02     2.39155e+01     8.79952e-01
  10.00155     2.55825e+01     8.70337e+02     2.36550e+01     3.10182e-01
  10.02610     2.54747e+01     8.65611e+02     2.35974e+01     5.97057e-01
  10.05064     2.53470e+01     8.61718e+02     2.34637e+01     7.54820e-01
  10.07519     2.52680e+01     8.55653e+02     2.33405e+01     3.03230e-01
  10.09973     2.51581e+01     8.53689e+02     2.32115e+01     7.72879e-01
  10.12427     2.49785e+01     8.49123e+02     2.29823e+01     6.59373e-01
  10.14882     2.49206e+01     8.45968e+02     2.29786e+01     4.88444e-01
  10.17336     2.48129e+01     8.43263e+02     2.28077e+01    -8.79132e-02
  10.19790     2.47084e+01     8.39866e+02     2.28718e+01     2.33396e-01
  10.22245     2.46225e+01     8.36660e+02     2.28056e+01     5.76314e-01
  10.24699     2.45059e+01     8.32841e+02     2.26199e+01     5.14222e-01
  10.27154     2.44144e+01     8.29384e+02     2.27652e+01     8.03929e-01
  10.29608     2.43002e+01     8.23157e+02     2.27494e+01     7.65428e-01
  10.32062     2.41922e+01     8.17506e+02     2.24180e+01     8.83912e-01
  10.34517     2.41151e+01     8.15251e+02     2.22875e+01     7.18440e-01
  10.36971     2.40224e+01     8.10867e+02     2.21945e+01     7.56588e-01
  10.39425     2.39011e+01     8.09703e+02     2.21636e+01     7.47173e-01
  10.41880     2.38333e+01     8.08882e+02     2.21848e+01     4.99384e-01
  10.44334     2.37276e+01     8.05882e+02     2.20190e+01     1.08016e-01
  10.46788     2.35595e+01     8.02345e+02     2.18371e+01     2.95634e-01
  10.49243     2.35208e+01     7.99853e+02     2.17951e+01     5.27116e-01
  10.51697     2.33734e+01     7.94154e+02     2.15769e+01     4.10311e-01
  10.54152     2.33312e+01     7.90220e+02     2.15943e+01     3.79410e-01
  10.56606     2.31713e+01     7.87057e+02     2.15445e+01     6.72246e-01
  10.59060     2.31307e+01     7.84443e+02     2.13415e+01     1.51892e-01
  10.61515     2.29852e+01     7.82181e+02     2.14905e+01     8.93676e-01
  10.63969     2.28720e+01     7.76636e+02     2.12561e+01     3.57987e-01
  10.66423     2.27847e+01     7.73761e+02     2.13141e+01     6.87143e-01
  10.68878     2.27285e+01     7.67432e+02     2.09999e+01     5.07208e-01
  10.71332     2.26212e+01     7.65396e+02     2.11027e+01     3.81042e-01
  10.73787     2.25370e+01     7.61663e+02     2.08195e+01     6.60061e-01
  10.76241     2.24474e+01     7.60086e+02     2.08553e+01     2.74425e-01
  10.78695     2.23382e+01     7.59013e+02     2.06289e+01     5.31642e-01
  10.81150     2.22217e+01     7.57235e+02     2.05858e+01     4.51078e-01
  10.83604     2.21430e+01     7.53268e+02     2.06042e+01     5.09831e-01
  10.86058     2.20309e+01     7.51919e+02     2.06769e+01     3.39628e-01
  10.88513     2.19683e+01     7.50442e+02     2.04524e+01     1.29268e+00
  10.90967     2.18394e+01     7.47961e+02     2.04614e+01     2.47080e-01
  10.93422     2.18202e+01     7.43155e+02     2.02419e+01    -6.73108e-02
  10.95876     2.16478e+01     7.40770e+02     2.02437e+01     4.83271e-01
  10.98330     2.15945e+01     7.36914e+02     2.00663e+01     3.41002e-01
  11.00785     2.14955e+01     7.35084e+02     2.00023e+01     5.39120e-01
  11.03239     2.14547e+01     7.32253e+02     1.99837e+01     1.05849e-01
  11.05693     2.13152e+01     7.32073e+02     1.99730e+01     1.76835e-01
  11.08148     2.12248e+01     7.27384e+02     1.95908e+01     4.99204e-02
  11.10602     2.11187e+01     7.22963e+02     1.94451e+01     2.44328e-01
  11.13056     2.10254e+01     7.20167e+02     1.96492e+01     4.61116e-01
  11.15511     2.09783e+01     7.18598e+02     1.95722e+01     5.54063e-01
  11.17965     2.08970e+01     7.17119e+02     1.95949e+01     5.86647e-01
  11.20420     2.07598e+01     7.12602e+02     1.92530e+01     3.59043e-01
  11.22874     2.06969e+01     7.08070e+02     1.93648e+01     8.58136e-01
  11.25328     2.06201e+01     7.05287e+02     1.92476e+01     6.15737e-01
  11.27783     2.05640e+01     7.03252e+02     1.92220e+01     5.73119e-01
  11.30237     2.04447e+01     6.99397e+02     1.89855e+01     4.20785e-01
  11.32691     2.03418e+01     6.97290e+02     1.90623e+01     4.47137e-01
  11.35146     2.02770e+01     6.94955e+02     1.89201e+01     5.03464e-01
  11.37600     2.02201e+01     6.90939e+02     1.89772e+01     1.00592e+00
  11.40055     2.01117e+01     6.89124e+02     1.89455e+01     6.77580e-01
  11.42509     2.00261e+01     6.88316e+02     1.87866e+01     2.86836e-01
  11.44963     1.99346e+01     6.85924e+02     1.86490e+01     7.07303e-01
  11.47418     1.98800e+01     6.82240e+02     1.86076e+01     3.81576e-01
  11.49872     1.98042e+01     6.80185e+02     1.84593e+01     3.90444e-01
  11.52326     1.97115e+01     6.75573e+02     1.83670e+01     3.13321e-01
  11.54781     1.96394e+01     6.71942e+02     1.81861e+01     9.58531e-02
  11.57235     1.95451e+01     6.70665e+02     1.83449e+01     3.89202e-01
  11.59689     1.94803e+01     6.66124e+02     1.82667e+01     3.83771e-02
  11.62144     1.94424e+01     6.65257e+02     1.82162e+01     2.22695e-01
  11.64598     1.93649e+01     6.62567e+02     1.81025e+01     3.71878e-01
  11.67053     1.92359e+01     6.59895e+02     1.79415e+01     4.08252e-01
  11.69507     1.91632e+01     6.58186e+02     1.78039e+01     2.91271e-01
  11.71961     1.90967e+01     6.57398e+02     1.78217e+01     3.87235e-01
  11.74416     1.90428e+01     6.54779e+02     1.78209e+01     3.14896e-01
  11.76870     1.89413e+01     6.52552e+02     1.76863e+01     3.07308e-01
  11.79324     1.88808e+01     6.47802e+02     1.76422e+01     5.32339e-01
  11.81779     1.87998e+01     6.44860e+02     1.74354e+01     4.82062e-01
  11.84233     1.87221e+01     6.41020e+02     1.73965e+01     2.13568e-01
  11.86688     1.86367e+01     6.36501e+02     1.74228e+01     6.20406e-01
  11.89142     1.85888e+01     6.33936e+02     1.73397e+01     4.16035e-01
  11.91596     1.85316e+01     6.31224e+02     1.71980e+01     6.53694e-01
  11.94051     1.84373e+01     6.29749e+02     1.71001e+01     4.96063e-01
  11.96505     1.83837e+01     6.28728e+02     1.70687e+01     1.79639e-02
  11.98959     1.83044e+01     6.25581e+02     1.70644e+01     2.65941e-01
  12.01414     1.82420e+01     6.22741e+02     1.68954e+01     1.89314e-01
  12.03868     1.81420e+01     6.22164e+02     1.69145e+01     2.57329e-01
  12.06322     1.80812e+01     6.20115e+02     1.68801e+01     3.48303e-01
  12.08777     1.80123e+01     6.18887e+02     1.68061e+01     4.53201e-02
  12.11231     1.79592e+01     6.16146e+02     1.67554e+01     2.67247e-01
  12.13686     1.78817e+01     6.15433e+02     1.66775e+01     1.68149e-01
  12.16140     1.78183e+01     6.12845e+02     1.66037e+01     2.56503e-01
  12.18594     1.77475e+01     6.09315e+02     1.65851e+01    -1.59680e-01
  12.21049     1.76944e+01     6.07311e+02     1.63862e+01    -2.28467e-01
  12.23503     1.76409e+01     6.07824e+02     1.65759e+01     3.03974e-01
  12.25957     1.75708e+01     6.06779e+02     1.64760e+01     4.31450e-01
  12.28412     1.74755e+01     6.02446e+02     1.63797e+01     1.89610e-01
  12.30866     1.74209e+01     6.00486e+02     1.62144e+01     3.74182e-01
  12.33321     1.73752e+01     5.99198e+02     1.62621e+01     1.98561e-01
  12.35775     1.73089e+01     5.97292e+02     1.61509e+01     6.27493e-02
  12.38229     1.72633e+01     5.94263e+02     1.61140e+01     2.61489e-01
  12.40684     1.71822e+01     5.91104e+02     1.59380e+01    -1.26039e-01
  12.43138     1.71208e+01     5.89879e+02     1.60145e+01     1.85950e-01
  12.45592     1.70827e+01     5.87507e+02     1.59498e+01     1.38245e-01
  12.48047     1.70249e+01     5.86786e+02     1.59149e+01     3.51067e-01
  12.50501     1.69394e+01     5.83635e+02     1.57493e+01     1.60369e-01
  12.52956     1.68915e+01     5.82284e+02     1.57613e+01     3.81971e-01
  12.55410     1.68465e+01     5.81493e+02     1.56949e+01     1.03063e-01
