#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   9.01981     3.27297e+01     8.46248e+02     3.09640e+01     2.26652e+00
   9.04435     3.25795e+01     8.43318e+02     3.06638e+01     2.82571e+00
   9.06889     3.24745e+01     8.40113e+02     3.05531e+01     3.29515e+00
   9.09344     3.24064e+01     8.33821e+02     3.05903e+01     4.94411e+00
   9.11798     3.22094e+01     8.24663e+02     3.04028e+01     3.93087e+00
   9.14253     3.21419e+01     8.20114e+02     2.98237e+01     2.13431e+00
   9.16707     3.19582e+01     8.21091e+02     2.99328e+01     1.48219e+00
   9.19161     3.18341e+01     8.21970e+02     2.99643e+01     3.50321e+00
   9.21616     3.17398e+01     8.18560e+02     2.97345e+01     3.38773e+00
   9.24070     3.16148e+01     8.14699e+02     2.98423e+01     3.54427e+00
   9.26524     3.14163e+01     8.12126e+02     2.95419e+01     3.12684e+00
   9.28979     3.13352e+01     8.08618e+02     2.93164e+01     2.47869e+00
   9.31433     3.11719e+01     8.03196e+02     2.91901e+01     3.44920e+00
   9.33888     3.10907e+01     7.97972e+02     2.93675e+01     2.86708e+00
   9.36342     3.09211e+01     7.93017e+02     2.92227e+01     3.15364e+00
   9.38796     3.07622e+01     7.89148e+02     2.87187e+01     1.92478e+00
   9.41251     3.06821e+01     7.87389e+02     2.86951e+01     2.46195e+00
   9.43705     3.05146e+01     7.84413e+02     2.85100e+01     2.23149e+00
   9.46159     3.04009e+01     7.82968e+02     2.86111e+01     2.64720e+00
   9.48614     3.02412e+01     7.78705e+02     2.82828e+01     2.09633e+00
   9.51068     3.01866e+01     7.72272e+02     2.81954e+01     2.48847e+00
   9.53522     3.00324e+01     7.65396e+02     2.81351e+01     1.87243e+00
   9.55977     2.99066e+01     7.61853e+02     2.78203e+01     2.35151e+00
   9.58431     2.97980e+01     7.61807e+02     2.78665e+01     2.54150e+00
   9.60886     2.96298e+01     7.56510e+02     2.78728e+01     2.62598e+00
   9.63340     2.94737e+01     7.49703e+02     2.74440e+01     1.77849e+00
   9.65794     2.93941e+01     7.48076e+02     2.75703e+01     2.24518e+00
   9.68249     2.92614e+01     7.45073e+02     2.74967e+01     1.87745e+00
   9.70703     2.90933e+01     7.46665e+02     2.71386e+01     1.74651e+00
   9.73157     2.90077e+01     7.42480e+02     2.71389e+01     1.47429e+00
   9.75612     2.89257e+01     7.40090e+02     2.70853e+01     2.83622e+00
   9.78066     2.87887e+01     7.38412e+02     2.70401e+01     2.56136e+00
   9.80521     2.85785e+01     7.33440e+02     2.67977e+01     1.77448e+00
   9.82975     2.85441e+01     7.31872e+02     2.66611e+01     2.30384e+00
   9.85429     2.84135e+01     7.29332e+02     2.66339e+01     1.32368e+00
   9.87884     2.82701e+01     7.28890e+02     2.66632e+01     2.31034e+00
   9.90338     2.81444e+01     7.26596e+02     2.65028e+01     2.93192e+00
   9.92792     2.80211e+01     7.22454e+02     2.65017e+01     2.21932e+00
   9.95247     2.79296e+01     7.18756e+02     2.61080e+01     1.91970e+00
   9.97701     2.77821e+01     7.17493e+02     2.62245e+01     3.33469e+00
  10.00155     2.76420e+01     7.14914e+02     2.59551e+01     2.38282e+00
  10.02610     2.75224e+01     7.11029e+02     2.58288e+01     2.17005e+00
  10.05064     2.73793e+01     7.06312e+02     2.57535e+01     1.77566e+00
  10.07519     2.73001e+01     7.01626e+02     2.55499e+01     1.17937e+00
  10.09973     2.72012e+01     6.95716e+02     2.53656e+01     1.02744e+00
  10.12427     2.70175e+01     6.93015e+02     2.54288e+01     1.95141e+00
  10.14882     2.70072e+01     6.89323e+02     2.53946e+01     2.30291e+00
  10.17336     2.68353e+01     6.85317e+02     2.51602e+01     8.80427e-01
  10.19790     2.67074e+01     6.81335e+02     2.51073e+01     2.39672e+00
  10.22245     2.66449e+01     6.79140e+02     2.49781e+01     1.64150e+00
  10.24699     2.65214e+01     6.77442e+02     2.48631e+01     2.20879e+00
  10.27154     2.63760e+01     6.75598e+02     2.44838e+01     1.21212e+00
  10.29608     2.63013e+01     6.71745e+02     2.45531e+01     1.19290e+00
  10.32062     2.62029e+01     6.69745e+02     2.45987e+01     2.39195e+00
  10.34517     2.60639e+01     6.65771e+02     2.45406e+01     2.52347e+00
  10.36971     2.59339e+01     6.64455e+02     2.43473e+01     2.26667e+00
  10.39425     2.58521e+01     6.64851e+02     2.42095e+01     1.41615e+00
  10.41880     2.57280e+01     6.63021e+02     2.41995e+01     2.01612e+00
  10.44334     2.55883e+01     6.60616e+02     2.40646e+01     2.88133e+00
  10.46788     2.55354e+01     6.56459e+02     2.41833e+01     2.85272e+00
  10.49243     2.53870e+01     6.52947e+02     2.38665e+01     2.64268e+00
  10.51697     2.53084e+01     6.50489e+02     2.36820e+01     1.17802e+00
  10.54152     2.51721e+01     6.48019e+02     2.35552e+01     2.07687e+00
  10.56606     2.50461e+01     6.43777e+02     2.35927e+01     1.82131e+00
  10.59060     2.49539e+01     6.38448e+02     2.33452e+01     1.49983e+00
  10.61515     2.48510e+01     6.34754e+02     2.32864e+01     1.63206e+00
  10.63969     2.47355e+01     6.32006e+02     2.33222e+01     1.53514e+00
  10.66423     2.46108e+01     6.27282e+02     2.32008e+01     2.10755e+00
  10.68878     2.45608e+01     6.21520e+02     2.29450e+01     1.17192e+00
  10.71332     2.44336e+01     6.18610e+02     2.28948e+01     7.93986e-01
  10.73787     2.43160e+01     6.17497e+02     2.27399e+01     1.60718e+00
  10.76241     2.42379e+01     6.17838e+02     2.28164e+01     1.64925e+00
  10.78695     2.41253e+01     6.14430e+02     2.25964e+01     1.64353e+00
  10.81150     2.40102e+01     6.09100e+02     2.24074e+01     1.16290e+00
  10.83604     2.39047e+01     6.08032e+02     2.23560e+01     1.28310e+00
  10.86058     2.37948e+01     6.07451e+02     2.24305e+01     2.67174e+00
  10.88513     2.37396e+01     6.04003e+02     2.22577e+01     1.38324e+00
  10.90967     2.36107e+01     6.02419e+02     2.22284e+01     1.92913e+00
  10.93422     2.35440e+01     6.00194e+02     2.20944e+01     1.49731e+00
  10.95876     2.34496e+01     5.99540e+02     2.19386e+01     1.59500e+00
  10.98330     2.33131e+01     5.94831e+02     2.18594e+01     1.60151e+00
  11.00785     2.32357e+01     5.94083e+02     2.16847e+01     6.98694e-01
  11.03239     2.31115e+01     5.90829e+02     2.17465e+01     1.60038e+00
  11.05693     2.30698e+01     5.87766e+02     2.17113e+01     1.80651e+00
  11.08148     2.29342e+01     5.85638e+02     2.16734e+01     2.21712e+00
  11.10602     2.28209e+01     5.81459e+02     2.13719e+01     7.46029e-01
  11.13056     2.27574e+01     5.80559e+02     2.13490e+01     1.07966e+00
  11.15511     2.26575e+01     5.76364e+02     2.13238e+01     1.27875e+00
  11.17965     2.25657e+01     5.74949e+02     2.10886e+01     9.25272e-01
  11.20420     2.24719e+01     5.72822e+02     2.11870e+01     1.47331e+00
  11.22874     2.23692e+01     5.69512e+02     2.11007e+01     1.97542e+00
  11.25328     2.22703e+01     5.67345e+02     2.08326e+01     1.04069e+00
  11.27783     2.22290e+01     5.65188e+02     2.08907e+01     1.33785e+00
  11.30237     2.21240e+01     5.62411e+02     2.08786e+01     1.37583e+00
  11.32691     2.20006e+01     5.61477e+02     2.07369e+01     1.39061e+00
  11.35146     2.18899e+01     5.57649e+02     2.05875e+01     1.47564e+00
  11.37600     2.18194e+01     5.56389e+02     2.05115e+01     1.45130e+00
  11.40055     2.17184e+01     5.57399e+02     2.04719e+01     1.96152e+00
  11.42509     2.16540e+01     5.55239e+02     2.03528e+01     1.03593e+00
  11.44963     2.15601e+01     5.54295e+02     2.03080e+01     1.24095e+00
  11.47418     2.14821e+01     5.54275e+02     2.03051e+01     1.89617e+00
  11.49872     2.13778e+01     5.51706e+02     2.02302e+01     2.01260e+00
  11.52326     2.12894e+01     5.47490e+02     2.01820e+01     2.43628e+00
  11.54781     2.12266e+01     5.44877e+02     2.00954e+01     1.86984e+00
  11.57235     2.11326e+01     5.41311e+02     1.99949e+01     1.33903e+00
  11.59689     2.10347e+01     5.39011e+02     1.97855e+01     1.43633e+00
  11.62144     2.09392e+01     5.38895e+02     1.98464e+01     1.88832e+00
  11.64598     2.08544e+01     5.37107e+02     1.96804e+01     1.19444e+00
  11.67053     2.07984e+01     5.35002e+02     1.95620e+01     1.14519e+00
  11.69507     2.06985e+01     5.32014e+02     1.96648e+01     1.67195e+00
  11.71961     2.06015e+01     5.29480e+02     1.93420e+01     1.07045e+00
  11.74416     2.05286e+01     5.26875e+02     1.93115e+01     1.20897e+00
  11.76870     2.04462e+01     5.26377e+02     1.92415e+01     1.45240e+00
  11.79324     2.03789e+01     5.24705e+02     1.92935e+01     1.11373e+00
  11.81779     2.02994e+01     5.21417e+02     1.91898e+01     1.52744e+00
  11.84233     2.02243e+01     5.20872e+02     1.89670e+01     1.24206e+00
  11.86688     2.01255e+01     5.19485e+02     1.88742e+01     1.00561e+00
  11.89142     2.00997e+01     5.17899e+02     1.89175e+01     1.72002e+00
  11.91596     2.00107e+01     5.16918e+02     1.89275e+01     1.58293e+00
  11.94051     1.98976e+01     5.14428e+02     1.87289e+01     1.38518e+00
  11.96505     1.98771e+01     5.12009e+02     1.87562e+01     1.76517e+00
  11.98959     1.97812e+01     5.07586e+02     1.86249e+01     1.39258e+00
  12.01414     1.97041e+01     5.05400e+02     1.86217e+01     1.16901e+00
  12.03868     1.96391e+01     5.03404e+02     1.84504e+01     1.37978e+00
  12.06322     1.95348e+01     5.03675e+02     1.84778e+01     1.90514e+00
  12.08777     1.94667e+01     4.99517e+02     1.83171e+01     1.41857e+00
  12.11231     1.94189e+01     4.95734e+02     1.83769e+01     2.07651e+00
  12.13686     1.93135e+01     4.94080e+02     1.81889e+01     1.23236e+00
  12.16140     1.92751e+01     4.92517e+02     1.81812e+01     1.52827e+00
  12.18594     1.91793e+01     4.90590e+02     1.80115e+01     1.17096e+00
  12.21049     1.91196e+01     4.89525e+02     1.78866e+01     1.10223e+00
  12.23503     1.90844e+01     4.89170e+02     1.79505e+01     1.07506e+00
  12.25957     1.89956e+01     4.88953e+02     1.79502e+01     1.58565e+00
  12.28412     1.89412e+01     4.87050e+02     1.79722e+01     1.79929e+00
  12.30866     1.88707e+01     4.85594e+02     1.77982e+01     1.29131e+00
  12.33321     1.87924e+01     4.85832e+02     1.78164e+01     1.82062e+00
  12.35775     1.87410e+01     4.87181e+02     1.79194e+01     2.35353e+00
  12.38229     1.86826e+01     4.85864e+02     1.77426e+01     1.42587e+00
  12.40684     1.85766e+01     4.81751e+02     1.76323e+01     1.71385e+00
  12.43138     1.85234e+01     4.78789e+02     1.75218e+01     1.91327e+00
  12.45592     1.84589e+01     4.75972e+02     1.74150e+01     1.20135e+00
  12.48047     1.84003e+01     4.74551e+02     1.73308e+01     1.19481e+00
  12.50501     1.82992e+01     4.74035e+02     1.72915e+01     1.60649e+00
  12.52956     1.82643e+01     4.70696e+02     1.72540e+01     1.37407e+00
  12.55410     1.82155e+01     4.68681e+02     1.72974e+01     2.13740e+00
