#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   8.99526     2.89127e+01     1.62053e+03     2.70282e+01     2.59178e+00
   9.01981     2.88532e+01     1.61187e+03     2.67509e+01     9.04541e-01
   9.04435     2.86649e+01     1.60633e+03     2.64945e+01     1.16132e+00
   9.06889     2.86045e+01     1.59753e+03     2.64255e+01     9.80740e-01
   9.09344     2.84329e+01     1.59299e+03     2.61248e+01     6.23530e-01
   9.11798     2.83688e+01     1.58234e+03     2.61151e+01     9.08657e-01
   9.14253     2.82166e+01     1.57282e+03     2.60118e+01     1.74066e+00
   9.16707     2.80584e+01     1.56353e+03     2.60518e+01     9.54484e-01
   9.19161     2.79838e+01     1.55226e+03     2.60030e+01     9.56496e-01
   9.21616     2.78612e+01     1.53902e+03     2.58186e+01     8.69611e-01
   9.24070     2.77373e+01     1.53596e+03     2.56559e+01     9.19330e-01
   9.26524     2.76480e+01     1.52630e+03     2.52893e+01     4.75526e-01
   9.28979     2.75058e+01     1.52624e+03     2.53393e+01     6.06926e-01
   9.31433     2.73866e+01     1.51323e+03     2.54741e+01     2.08325e-01
   9.33888     2.72604e+01     1.50351e+03     2.50429e+01    -6.76311e-02
   9.36342     2.71411e+01     1.49753e+03     2.50695e+01     9.20595e-01
   9.38796     2.70744e+01     1.49687e+03     2.48913e+01     6.94947e-01
   9.41251     2.69051e+01     1.49380e+03     2.47509e+01    -1.54766e-01
   9.43705     2.67821e+01     1.48732e+03     2.48982e+01     1.59130e+00
   9.46159     2.66700e+01     1.47727e+03     2.44832e+01     8.08126e-01
   9.48614     2.65744e+01     1.46680e+03     2.42279e+01     6.56523e-01
   9.51068     2.64601e+01     1.45856e+03     2.43255e+01     3.66207e-01
   9.53522     2.63886e+01     1.45539e+03     2.39110e+01     1.71242e-01
   9.55977     2.62535e+01     1.45016e+03     2.44353e+01     1.20807e+00
   9.58431     2.61166e+01     1.44539e+03     2.42122e+01     1.00885e+00
   9.60886     2.59947e+01     1.44146e+03     2.41943e+01     6.09677e-01
   9.63340     2.59035e+01     1.43823e+03     2.41069e+01     8.57149e-01
   9.65794     2.57917e+01     1.42934e+03     2.40011e+01     6.38462e-01
   9.68249     2.56520e+01     1.42333e+03     2.37711e+01     5.00875e-01
   9.70703     2.55507e+01     1.41633e+03     2.36623e+01     1.42412e+00
   9.73157     2.54081e+01     1.40860e+03     2.36072e+01     8.46021e-01
   9.75612     2.53429e+01     1.40180e+03     2.35636e+01     9.20669e-01
   9.78066     2.52095e+01     1.39295e+03     2.31476e+01    -4.78286e-01
   9.80521     2.51201e+01     1.38384e+03     2.31676e+01     8.36697e-01
   9.82975     2.50136e+01     1.37954e+03     2.30981e+01     4.29748e-01
   9.85429     2.48933e+01     1.37078e+03     2.32004e+01     1.61650e+00
   9.87884     2.48273e+01     1.36533e+03     2.31656e+01     1.24584e+00
   9.90338     2.46722e+01     1.35980e+03     2.26851e+01     3.67652e-03
   9.92792     2.45964e+01     1.35153e+03     2.27515e+01     1.78515e-02
   9.95247     2.45115e+01     1.34377e+03     2.25932e+01     7.43122e-01
   9.97701     2.43854e+01     1.33706e+03     2.26073e+01     5.50476e-01
  10.00155     2.43113e+01     1.33288e+03     2.23172e+01    -2.58612e-01
  10.02610     2.41981e+01     1.32965e+03     2.23193e+01     6.72968e-01
  10.05064     2.40713e+01     1.32503e+03     2.22718e+01     1.60962e+00
  10.07519     2.39620e+01     1.31979e+03     2.17539e+01     5.71108e-01
  10.09973     2.38637e+01     1.31100e+03     2.20031e+01     3.22772e-01
  10.12427     2.37721e+01     1.30525e+03     2.19119e+01    -2.28097e-01
  10.14882     2.36337e+01     1.30082e+03     2.17421e+01     2.26472e-01
  10.17336     2.35484e+01     1.29400e+03     2.16637e+01     4.37071e-01
  10.19790     2.34857e+01     1.29232e+03     2.18198e+01     1.82729e-01
  10.22245     2.33550e+01     1.29069e+03     2.15542e+01     8.26070e-01
  10.24699     2.32768e+01     1.28500e+03     2.14740e+01     1.43418e+00
  10.27154     2.31645e+01     1.27628e+03     2.13505e+01     5.32973e-01
  10.29608     2.30407e+01     1.27176e+03     2.13824e+01     4.71589e-01
  10.32062     2.29567e+01     1.26742e+03     2.13425e+01     9.28829e-02
  10.34517     2.28832e+01     1.25992e+03     2.10690e+01     1.40404e-01
  10.36971     2.27668e+01     1.25556e+03     2.10408e+01    -3.51763e-02
  10.39425     2.26594e+01     1.25149e+03     2.10434e+01     9.73106e-01
  10.41880     2.25577e+01     1.24687e+03     2.07875e+01     6.89725e-01
  10.44334     2.25047e+01     1.24435e+03     2.10180e+01     9.34279e-01
  10.46788     2.23550e+01     1.24032e+03     2.07141e+01     2.67855e-01
  10.49243     2.22816e+01     1.23762e+03     2.06860e+01     2.28908e-01
  10.51697     2.21995e+01     1.23252e+03     2.06067e+01     3.02555e-01
  10.54152     2.20792e+01     1.22589e+03     2.03784e+01     5.98591e-01
  10.56606     2.19851e+01     1.22076e+03     2.05927e+01     3.29014e-01
  10.59060     2.19198e+01     1.21642e+03     2.04042e+01     1.13649e+00
  10.61515     2.17975e+01     1.21150e+03     2.02318e+01     6.52966e-01
  10.63969     2.17332e+01     1.20684e+03     2.00872e+01     9.25697e-01
  10.66423     2.16121e+01     1.20060e+03     2.00099e+01     4.89395e-01
  10.68878     2.15488e+01     1.19666e+03     2.00887e+01     5.71960e-01
  10.71332     2.14492e+01     1.19369e+03     1.99519e+01     1.23605e+00
  10.73787     2.13406e+01     1.18562e+03     1.99170e+01     6.34997e-01
  10.76241     2.12351e+01     1.18074e+03     1.98318e+01     7.04426e-01
  10.78695     2.11869e+01     1.17333e+03     1.95544e+01     8.66104e-02
  10.81150     2.10485e+01     1.16422e+03     1.92747e+01     2.15063e-01
  10.83604     2.09846e+01     1.16328e+03     1.94418e+01     2.04708e-01
  10.86058     2.08727e+01     1.15869e+03     1.93816e+01     8.32471e-01
  10.88513     2.07949e+01     1.15568e+03     1.93474e+01    -2.61661e-01
  10.90967     2.06890e+01     1.15183e+03     1.92746e+01     8.93233e-01
  10.93422     2.05720e+01     1.14304e+03     1.91292e+01     5.52426e-01
  10.95876     2.05194e+01     1.13599e+03     1.90166e+01     6.25716e-01
  10.98330     2.04152e+01     1.13455e+03     1.89358e+01     3.46893e-01
  11.00785     2.03613e+01     1.13001e+03     1.87975e+01     1.28276e-02
  11.03239     2.02978e+01     1.12620e+03     1.87440e+01     9.39332e-02
  11.05693     2.02078e+01     1.12737e+03     1.88603e+01     2.30351e-01
  11.08148     2.01033e+01     1.12330e+03     1.88223e+01    -9.25010e-02
  11.10602     2.00484e+01     1.11405e+03     1.88148e+01     1.05873e+00
  11.13056     1.99784e+01     1.10973e+03     1.83301e+01     2.29112e-01
  11.15511     1.98607e+01     1.10721e+03     1.83140e+01    -4.46184e-01
  11.17965     1.97996e+01     1.10423e+03     1.83314e+01    -3.03213e-01
  11.20420     1.97129e+01     1.09863e+03     1.82903e+01     7.92740e-01
  11.22874     1.96234e+01     1.09034e+03     1.82821e+01     4.97016e-01
  11.25328     1.95425e+01     1.08616e+03     1.81299e+01     6.10789e-01
  11.27783     1.94607e+01     1.08183e+03     1.81878e+01     8.85747e-01
  11.30237     1.93904e+01     1.07683e+03     1.79682e+01     3.40939e-01
  11.32691     1.92865e+01     1.07352e+03     1.79736e+01     6.99931e-01
  11.35146     1.92046e+01     1.06946e+03     1.78694e+01     3.53310e-01
  11.37600     1.91476e+01     1.06068e+03     1.78717e+01     9.62256e-01
  11.40055     1.90373e+01     1.05485e+03     1.77444e+01     1.04891e-01
  11.42509     1.89812e+01     1.04898e+03     1.76657e+01     4.25435e-01
  11.44963     1.89013e+01     1.04690e+03     1.75815e+01     7.19820e-01
  11.47418     1.88243e+01     1.04294e+03     1.74344e+01     4.53181e-01
  11.49872     1.87685e+01     1.04009e+03     1.75513e+01     7.81026e-01
  11.52326     1.87037e+01     1.03472e+03     1.73077e+01    -1.62289e-01
  11.54781     1.86116e+01     1.03067e+03     1.73529e+01     3.43894e-01
  11.57235     1.85571e+01     1.02784e+03     1.73755e+01     1.58425e-01
  11.59689     1.84535e+01     1.02338e+03     1.73007e+01     5.38906e-01
  11.62144     1.84014e+01     1.01712e+03     1.70851e+01     8.07274e-01
  11.64598     1.82988e+01     1.01330e+03     1.70997e+01     3.83584e-01
  11.67053     1.82347e+01     1.01038e+03     1.69858e+01     5.29057e-01
  11.69507     1.81747e+01     1.00672e+03     1.69181e+01     3.17223e-01
  11.71961     1.80980e+01     1.00228e+03     1.68552e+01     4.63452e-01
  11.74416     1.80475e+01     9.97368e+02     1.67933e+01     9.91318e-02
  11.76870     1.79730e+01     9.95379e+02     1.67187e+01     1.80439e-01
  11.79324     1.78792e+01     9.89526e+02     1.65912e+01     3.13361e-01
  11.81779     1.78037e+01     9.87415e+02     1.66173e+01     2.54880e-01
  11.84233     1.77740e+01     9.83331e+02     1.65854e+01     4.41128e-01
  11.86688     1.76991e+01     9.80289e+02     1.65932e+01     8.85923e-01
  11.89142     1.76456e+01     9.76124e+02     1.65751e+01     4.47930e-01
  11.91596     1.75497e+01     9.73885e+02     1.63840e+01     4.37261e-01
  11.94051     1.74861e+01     9.69720e+02     1.61921e+01    -2.21538e-01
  11.96505     1.74281e+01     9.65796e+02     1.63095e+01     2.82681e-01
  11.98959     1.73282e+01     9.64721e+02     1.63463e+01     3.45612e-01
  12.01414     1.72968e+01     9.60181e+02     1.62070e+01    -8.26471e-02
  12.03868     1.72180e+01     9.53641e+02     1.60273e+01     9.94510e-02
  12.06322     1.71467e+01     9.48371e+02     1.59727e+01     4.69102e-01
  12.08777     1.70877e+01     9.43946e+02     1.59268e+01     5.57408e-01
  12.11231     1.70353e+01     9.44085e+02     1.58878e+01     1.16055e-01
  12.13686     1.69830e+01     9.37387e+02     1.57327e+01     3.70105e-01
  12.16140     1.69198e+01     9.31728e+02     1.58485e+01     4.74313e-01
  12.18594     1.68334e+01     9.29659e+02     1.57227e+01     2.33601e-01
  12.21049     1.67884e+01     9.28986e+02     1.56600e+01     5.33217e-02
  12.23503     1.66998e+01     9.25256e+02     1.55919e+01    -2.82683e-02
  12.25957     1.66559e+01     9.23799e+02     1.54535e+01     9.77869e-02
  12.28412     1.65918e+01     9.21782e+02     1.55960e+01     4.77356e-01
  12.30866     1.65303e+01     9.20370e+02     1.54044e+01     3.08328e-01
  12.33321     1.64846e+01     9.17067e+02     1.55412e+01     7.24789e-01
  12.35775     1.63993e+01     9.12598e+02     1.53130e+01     3.69971e-01
  12.38229     1.63674e+01     9.08451e+02     1.52000e+01    -1.79481e-01
  12.40684     1.62989e+01     9.04971e+02     1.52480e+01     1.68908e-01
  12.43138     1.62366e+01     9.02267e+02     1.52305e+01     6.31430e-01
  12.45592     1.61781e+01     9.00102e+02     1.50529e+01    -2.45929e-02
  12.48047     1.61210e+01     8.98583e+02     1.50014e+01     4.16130e-01
  12.50501     1.60554e+01     8.94852e+02     1.50254e+01     1.70380e-01
  12.52956     1.60066e+01     8.89664e+02     1.49937e+01     3.84801e-01
  12.55410     1.59496e+01     8.86650e+02     1.49914e+01     4.49681e-01
