#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   9.01981     3.53491e+01     7.35519e+02     3.34258e+01     3.29634e+00
   9.04435     3.51752e+01     7.30417e+02     3.30425e+01     2.73815e+00
   9.06889     3.50570e+01     7.25188e+02     3.28861e+01     1.95361e+00
   9.09344     3.49522e+01     7.22682e+02     3.29700e+01     3.65289e+00
   9.11798     3.47842e+01     7.17849e+02     3.25707e+01     1.50990e+00
   9.14253     3.44991e+01     7.16228e+02     3.24332e+01     2.59596e+00
   9.16707     3.44853e+01     7.15723e+02     3.23260e+01     2.38261e+00
   9.19161     3.42887e+01     7.12937e+02     3.22433e+01     2.73051e+00
   9.21616     3.41322e+01     7.06368e+02     3.19517e+01     1.15287e+00
   9.24070     3.39956e+01     7.00832e+02     3.18137e+01     2.25521e+00
   9.26524     3.39078e+01     6.97138e+02     3.18707e+01     1.88993e+00
   9.28979     3.37533e+01     6.93318e+02     3.15393e+01     1.37776e+00
   9.31433     3.35835e+01     6.90304e+02     3.14100e+01     2.07203e+00
   9.33888     3.34364e+01     6.83433e+02     3.11707e+01     1.48002e+00
   9.36342     3.33540e+01     6.78807e+02     3.10654e+01     2.25153e+00
   9.38796     3.31852e+01     6.77409e+02     3.10493e+01     2.37452e+00
   9.41251     3.29987e+01     6.76160e+02     3.10741e+01     1.93225e+00
   9.43705     3.28811e+01     6.74670e+02     3.10161e+01     2.54950e+00
   9.46159     3.27048e+01     6.73224e+02     3.07325e+01     1.83817e+00
   9.48614     3.25869e+01     6.67473e+02     3.05540e+01     1.75018e+00
   9.51068     3.24244e+01     6.60588e+02     3.03583e+01     2.28973e+00
   9.53522     3.23088e+01     6.56031e+02     3.01681e+01     2.47935e+00
   9.55977     3.21677e+01     6.54178e+02     3.01387e+01     1.43268e+00
   9.58431     3.20435e+01     6.51980e+02     3.00125e+01     1.31296e+00
   9.60886     3.19247e+01     6.47279e+02     2.97951e+01     1.74373e+00
   9.63340     3.17692e+01     6.46027e+02     2.98190e+01     2.74270e+00
   9.65794     3.16559e+01     6.43150e+02     2.95996e+01     1.06417e+00
   9.68249     3.14989e+01     6.40715e+02     2.94133e+01     1.32432e+00
   9.70703     3.14220e+01     6.36889e+02     2.95384e+01     2.24642e+00
   9.73157     3.12094e+01     6.33698e+02     2.93207e+01     1.58612e+00
   9.75612     3.10111e+01     6.32804e+02     2.92052e+01     1.77888e+00
   9.78066     3.09768e+01     6.32264e+02     2.91345e+01     2.34846e+00
   9.80521     3.08090e+01     6.27764e+02     2.88912e+01     1.53695e+00
   9.82975     3.07374e+01     6.24876e+02     2.89615e+01     2.04748e+00
   9.85429     3.05609e+01     6.20646e+02     2.86958e+01     2.39754e+00
   9.87884     3.04212e+01     6.17238e+02     2.86332e+01     1.79929e+00
   9.90338     3.02775e+01     6.13583e+02     2.84761e+01     2.09703e+00
   9.92792     3.00930e+01     6.11409e+02     2.83200e+01     2.42587e+00
   9.95247     3.00327e+01     6.09770e+02     2.83653e+01     2.90236e+00
   9.97701     2.99321e+01     6.05888e+02     2.80409e+01     2.62046e+00
  10.00155     2.97838e+01     6.00905e+02     2.78924e+01     2.39125e+00
  10.02610     2.96738e+01     5.96238e+02     2.79420e+01     1.61876e+00
  10.05064     2.95375e+01     5.92711e+02     2.78113e+01     2.51338e+00
  10.07519     2.94274e+01     5.91510e+02     2.75639e+01     1.72632e+00
  10.09973     2.93013e+01     5.89322e+02     2.75774e+01     2.08741e+00
  10.12427     2.91587e+01     5.84873e+02     2.73494e+01     9.75516e-01
  10.14882     2.90609e+01     5.82811e+02     2.72767e+01     1.81485e+00
  10.17336     2.89196e+01     5.80228e+02     2.70128e+01     1.74150e+00
  10.19790     2.87531e+01     5.77231e+02     2.69333e+01     2.33236e+00
  10.22245     2.86799e+01     5.76319e+02     2.69142e+01     2.09245e+00
  10.24699     2.85259e+01     5.74263e+02     2.66633e+01     1.15153e+00
  10.27154     2.83850e+01     5.72220e+02     2.65670e+01     1.89640e+00
  10.29608     2.82916e+01     5.68860e+02     2.67559e+01     2.75907e+00
  10.32062     2.81439e+01     5.65870e+02     2.67268e+01     3.06885e+00
  10.34517     2.80445e+01     5.62511e+02     2.64094e+01     2.62607e+00
  10.36971     2.79374e+01     5.61134e+02     2.64433e+01     3.00370e+00
  10.39425     2.78238e+01     5.58077e+02     2.62129e+01     1.37621e+00
  10.41880     2.76782e+01     5.54199e+02     2.61391e+01     2.59794e+00
  10.44334     2.76128e+01     5.52488e+02     2.60662e+01     1.81771e+00
  10.46788     2.74839e+01     5.48599e+02     2.60701e+01     2.33562e+00
  10.49243     2.73770e+01     5.47413e+02     2.58730e+01     1.79526e+00
  10.51697     2.72625e+01     5.43676e+02     2.56681e+01     1.49983e+00
  10.54152     2.71375e+01     5.39656e+02     2.54858e+01     1.56375e+00
  10.56606     2.70183e+01     5.35943e+02     2.54204e+01     1.65369e+00
  10.59060     2.69050e+01     5.31678e+02     2.52703e+01     2.32784e+00
  10.61515     2.67094e+01     5.27687e+02     2.52112e+01     1.49049e+00
  10.63969     2.66669e+01     5.24199e+02     2.50092e+01     2.00636e+00
  10.66423     2.65079e+01     5.21538e+02     2.49250e+01     1.51127e+00
  10.68878     2.64491e+01     5.19881e+02     2.47026e+01     1.61428e+00
  10.71332     2.63041e+01     5.17663e+02     2.48633e+01     1.77903e+00
  10.73787     2.61493e+01     5.15697e+02     2.44871e+01     1.88255e+00
  10.76241     2.60523e+01     5.14165e+02     2.45806e+01     2.79032e+00
  10.78695     2.59601e+01     5.13289e+02     2.44930e+01     1.91668e+00
  10.81150     2.58304e+01     5.10207e+02     2.44337e+01     1.84693e+00
  10.83604     2.57619e+01     5.06309e+02     2.43986e+01     2.16829e+00
  10.86058     2.56104e+01     5.02787e+02     2.40730e+01     1.55879e+00
  10.88513     2.55334e+01     4.99925e+02     2.39708e+01     1.14060e+00
  10.90967     2.54045e+01     4.97075e+02     2.37692e+01     9.68646e-01
  10.93422     2.53008e+01     4.93058e+02     2.37661e+01     1.03746e+00
  10.95876     2.52118e+01     4.90875e+02     2.37504e+01     9.20390e-01
  10.98330     2.50963e+01     4.89734e+02     2.35784e+01     1.23753e+00
  11.00785     2.49782e+01     4.86172e+02     2.34710e+01     1.75661e+00
  11.03239     2.48840e+01     4.83812e+02     2.34642e+01     1.49659e+00
  11.05693     2.47923e+01     4.81037e+02     2.33353e+01     1.48319e+00
  11.08148     2.46659e+01     4.79239e+02     2.31795e+01     9.93087e-01
  11.10602     2.46022e+01     4.76656e+02     2.31680e+01     1.52006e+00
  11.13056     2.44842e+01     4.73876e+02     2.30345e+01     1.97755e+00
  11.15511     2.43685e+01     4.72146e+02     2.29575e+01     1.57179e+00
  11.17965     2.42490e+01     4.70359e+02     2.28008e+01     1.26751e+00
  11.20420     2.41659e+01     4.68113e+02     2.27290e+01     1.29477e+00
  11.22874     2.40485e+01     4.64706e+02     2.25417e+01     1.63366e+00
  11.25328     2.39679e+01     4.61269e+02     2.25018e+01     1.66986e+00
  11.27783     2.38281e+01     4.58253e+02     2.23630e+01     1.19138e+00
  11.30237     2.37831e+01     4.56465e+02     2.23261e+01     1.41315e+00
  11.32691     2.36737e+01     4.55132e+02     2.21598e+01     1.27701e+00
  11.35146     2.35641e+01     4.52317e+02     2.21520e+01     1.30373e+00
  11.37600     2.34854e+01     4.49763e+02     2.20832e+01     1.25216e+00
  11.40055     2.33614e+01     4.48127e+02     2.19244e+01     1.29242e+00
  11.42509     2.32976e+01     4.44880e+02     2.18602e+01     1.12292e+00
  11.44963     2.31936e+01     4.42750e+02     2.16679e+01     1.16150e+00
  11.47418     2.31062e+01     4.42024e+02     2.17335e+01     1.18202e+00
  11.49872     2.30426e+01     4.41050e+02     2.16810e+01     1.11548e+00
  11.52326     2.29420e+01     4.38427e+02     2.15831e+01     1.32090e+00
  11.54781     2.28512e+01     4.37529e+02     2.15378e+01     1.14670e+00
  11.57235     2.27464e+01     4.35026e+02     2.14134e+01     1.02988e+00
  11.59689     2.26871e+01     4.32583e+02     2.13948e+01     1.39581e+00
  11.62144     2.25677e+01     4.30209e+02     2.11476e+01     1.28255e+00
  11.64598     2.24898e+01     4.27939e+02     2.11148e+01     8.42010e-01
  11.67053     2.23862e+01     4.27651e+02     2.11141e+01     1.46146e+00
  11.69507     2.22959e+01     4.25096e+02     2.09198e+01     6.83694e-01
  11.71961     2.21888e+01     4.22980e+02     2.09084e+01     1.16497e+00
  11.74416     2.21102e+01     4.20365e+02     2.07980e+01     1.46639e+00
  11.76870     2.20211e+01     4.18711e+02     2.07188e+01     9.53322e-01
  11.79324     2.19160e+01     4.17054e+02     2.06120e+01     1.31894e+00
  11.81779     2.18802e+01     4.15054e+02     2.05529e+01     9.17730e-01
  11.84233     2.17655e+01     4.14003e+02     2.04027e+01     9.59539e-01
  11.86688     2.16839e+01     4.12227e+02     2.04144e+01     1.30739e+00
  11.89142     2.15890e+01     4.10318e+02     2.03840e+01     7.04001e-01
  11.91596     2.15380e+01     4.08112e+02     2.02699e+01     1.09828e+00
  11.94051     2.14241e+01     4.05894e+02     2.00904e+01     1.02498e+00
  11.96505     2.13510e+01     4.05004e+02     2.01293e+01     1.18889e+00
  11.98959     2.12996e+01     4.03170e+02     2.00586e+01     1.08336e+00
  12.01414     2.12198e+01     3.99820e+02     1.99859e+01     1.38711e+00
  12.03868     2.11285e+01     3.98526e+02     1.99351e+01     1.08731e+00
  12.06322     2.10458e+01     3.97775e+02     1.97983e+01     1.37079e+00
  12.08777     2.09567e+01     3.95801e+02     1.96686e+01     1.03393e+00
  12.11231     2.08676e+01     3.94067e+02     1.96345e+01     1.00446e+00
  12.13686     2.07833e+01     3.91454e+02     1.95438e+01     1.04493e+00
  12.16140     2.07598e+01     3.89836e+02     1.94747e+01     5.21001e-01
  12.18594     2.06957e+01     3.87884e+02     1.95230e+01     1.46828e+00
  12.21049     2.05931e+01     3.85484e+02     1.93141e+01     6.61993e-01
  12.23503     2.05056e+01     3.83330e+02     1.92370e+01     1.18229e+00
  12.25957     2.04221e+01     3.82957e+02     1.92858e+01     9.97424e-01
  12.28412     2.03315e+01     3.81733e+02     1.91357e+01     9.98484e-01
  12.30866     2.02691e+01     3.80786e+02     1.91418e+01     8.83984e-01
  12.33321     2.01993e+01     3.79431e+02     1.90975e+01     7.98949e-01
  12.35775     2.01297e+01     3.77721e+02     1.89993e+01     1.09888e+00
  12.38229     2.00703e+01     3.75662e+02     1.89029e+01     8.84057e-01
  12.40684     1.99988e+01     3.73252e+02     1.88912e+01     9.50778e-01
  12.43138     1.99376e+01     3.70919e+02     1.87958e+01     9.33809e-01
  12.45592     1.98579e+01     3.69130e+02     1.87171e+01     7.86424e-01
  12.48047     1.98012e+01     3.67886e+02     1.86116e+01     1.10280e+00
  12.50501     1.96972e+01     3.66305e+02     1.85245e+01     1.03663e+00
  12.52956     1.96522e+01     3.64710e+02     1.84202e+01     1.24636e+00
  12.55410     1.95875e+01     3.63249e+02     1.84285e+01     9.39960e-01
