#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   8.97072     2.93028e+01     3.31087e+03     2.73725e+01     8.29604e-01
   8.99526     2.92496e+01     3.30282e+03     2.71619e+01    -6.50737e-01
   9.01981     2.91203e+01     3.28320e+03     2.72162e+01     2.00134e+00
   9.04435     2.90502e+01     3.26826e+03     2.70977e+01     1.07027e-01
   9.06889     2.88754e+01     3.24336e+03     2.70061e+01     1.35794e+00
   9.09344     2.87466e+01     3.22880e+03     2.63272e+01    -2.31618e-01
   9.11798     2.86778e+01     3.21686e+03     2.65963e+01     1.57024e+00
   9.14253     2.85376e+01     3.20569e+03     2.62974e+01    -1.56407e+00
   9.16707     2.84256e+01     3.20688e+03     2.65454e+01     3.17479e-02
   9.19161     2.82485e+01     3.20801e+03     2.65445e+01     8.13275e-01
   9.21616     2.81362e+01     3.19573e+03     2.65873e+01    -3.67034e-01
   9.24070     2.79938e+01     3.18319e+03     2.63550e+01    -9.05703e-01
   9.26524     2.79394e+01     3.16809e+03     2.61249e+01     1.10409e+00
   9.28979     2.78260e+01     3.15990e+03     2.59119e+01     1.32339e+00
   9.31433     2.77020e+01     3.15742e+03     2.59121e+01    -1.29078e+00
   9.33888     2.75823e+01     3.15733e+03     2.57778e+01     4.71294e-01
   9.36342     2.74662e+01     3.13115e+03     2.56089e+01    -6.49096e-01
   9.38796     2.73121e+01     3.11420e+03     2.54982e+01     3.97868e-01
   9.41251     2.72103e+01     3.09483e+03     2.53969e+01     6.13614e-01
   9.43705     2.70837e+01     3.08527e+03     2.51280e+01    -6.80677e-01
   9.46159     2.70252e+01     3.08247e+03     2.52905e+01     5.03486e-01
   9.48614     2.68623e+01     3.07788e+03     2.56135e+01     3.66256e-02
   9.51068     2.67318e+01     3.06788e+03     2.55252e+01     2.54502e-01
   9.53522     2.66215e+01     3.05041e+03     2.49449e+01     4.62925e-01
   9.55977     2.64894e+01     3.02567e+03     2.51451e+01     2.14172e-01
   9.58431     2.64488e+01     3.00747e+03     2.45901e+01     1.63140e-01
   9.60886     2.62175e+01     2.99807e+03     2.44961e+01    -2.29802e-01
   9.63340     2.61901e+01     2.98919e+03     2.47022e+01     5.75771e-01
   9.65794     2.60320e+01     2.97787e+03     2.46409e+01     1.72266e-01
   9.68249     2.59496e+01     2.97363e+03     2.48761e+01     1.18316e+00
   9.70703     2.58756e+01     2.95751e+03     2.46982e+01    -4.42256e-01
   9.73157     2.57501e+01     2.94250e+03     2.39602e+01    -1.21649e+00
   9.75612     2.56348e+01     2.92268e+03     2.39775e+01     3.49402e-01
   9.78066     2.54856e+01     2.91270e+03     2.40464e+01     8.97200e-01
   9.80521     2.53799e+01     2.90259e+03     2.38721e+01    -1.21750e-01
   9.82975     2.53002e+01     2.88779e+03     2.37091e+01     5.10827e-01
   9.85429     2.51808e+01     2.87182e+03     2.38331e+01    -1.99945e-01
   9.87884     2.50666e+01     2.85429e+03     2.32976e+01    -7.37820e-02
   9.90338     2.49706e+01     2.85158e+03     2.34936e+01    -1.78950e-01
   9.92792     2.47941e+01     2.85962e+03     2.33131e+01     1.65502e+00
   9.95247     2.47739e+01     2.84859e+03     2.34830e+01     2.25344e-01
   9.97701     2.46610e+01     2.82816e+03     2.34790e+01     1.16411e+00
  10.00155     2.44951e+01     2.81075e+03     2.30410e+01     6.91289e-01
  10.02610     2.44281e+01     2.79821e+03     2.30551e+01     6.90284e-01
  10.05064     2.43356e+01     2.79319e+03     2.27912e+01     9.18049e-01
  10.07519     2.42673e+01     2.77853e+03     2.30212e+01     1.00109e+00
  10.09973     2.41132e+01     2.77191e+03     2.25866e+01     1.01898e+00
  10.12427     2.40684e+01     2.76536e+03     2.25271e+01    -5.53995e-01
  10.14882     2.38958e+01     2.75932e+03     2.25615e+01     7.88222e-01
  10.17336     2.38250e+01     2.74773e+03     2.27408e+01     6.55874e-01
  10.19790     2.36787e+01     2.73294e+03     2.21456e+01     8.15346e-01
  10.22245     2.35799e+01     2.72304e+03     2.22180e+01    -2.83037e-01
  10.24699     2.34951e+01     2.70950e+03     2.22878e+01     4.02591e-01
  10.27154     2.33829e+01     2.70092e+03     2.22402e+01     1.58891e+00
  10.29608     2.33203e+01     2.68930e+03     2.20905e+01     2.17461e-01
  10.32062     2.32453e+01     2.67744e+03     2.21261e+01    -3.29948e-01
  10.34517     2.30972e+01     2.65899e+03     2.20174e+01     1.22948e-01
  10.36971     2.29994e+01     2.64052e+03     2.19376e+01     6.56132e-01
  10.39425     2.29203e+01     2.63859e+03     2.16124e+01     1.23996e+00
  10.41880     2.27965e+01     2.62441e+03     2.12924e+01     2.03634e-01
  10.44334     2.27207e+01     2.61368e+03     2.13573e+01     6.53091e-01
  10.46788     2.25884e+01     2.60584e+03     2.13944e+01     6.75884e-01
  10.49243     2.25103e+01     2.60150e+03     2.12553e+01    -9.34644e-03
  10.51697     2.24546e+01     2.58927e+03     2.11447e+01     6.36270e-01
  10.54152     2.23393e+01     2.57016e+03     2.10158e+01     1.37177e+00
  10.56606     2.22447e+01     2.55335e+03     2.09608e+01     2.70056e-01
  10.59060     2.21292e+01     2.54459e+03     2.07357e+01    -1.17731e-01
  10.61515     2.20499e+01     2.53249e+03     2.05657e+01     2.81617e-01
  10.63969     2.19521e+01     2.52966e+03     2.03855e+01     1.29584e+00
  10.66423     2.18765e+01     2.51965e+03     2.07489e+01     5.81553e-01
  10.68878     2.17574e+01     2.50333e+03     2.03974e+01     6.98344e-01
  10.71332     2.16954e+01     2.49105e+03     2.05940e+01     4.63827e-01
  10.73787     2.15668e+01     2.48579e+03     2.00333e+01    -2.70406e-01
  10.76241     2.14700e+01     2.47463e+03     1.99265e+01     6.73901e-01
  10.78695     2.13957e+01     2.46256e+03     2.01342e+01    -4.67745e-01
  10.81150     2.13134e+01     2.45558e+03     2.02550e+01     2.21688e-02
  10.83604     2.12408e+01     2.45078e+03     1.99079e+01     1.00981e+00
  10.86058     2.11459e+01     2.44460e+03     2.00519e+01     5.86522e-01
  10.88513     2.10639e+01     2.43283e+03     1.99882e+01     5.67794e-01
  10.90967     2.09467e+01     2.43001e+03     1.97712e+01     5.52567e-01
  10.93422     2.08697e+01     2.41944e+03     1.95056e+01     2.23030e-02
  10.95876     2.07577e+01     2.41382e+03     1.94078e+01    -4.38696e-01
  10.98330     2.06890e+01     2.39379e+03     1.93275e+01    -6.50160e-02
  11.00785     2.06026e+01     2.38007e+03     1.93299e+01    -1.41057e-01
  11.03239     2.05233e+01     2.36795e+03     1.93217e+01     6.85386e-01
  11.05693     2.04353e+01     2.35801e+03     1.94691e+01     1.08542e+00
  11.08148     2.03680e+01     2.35194e+03     1.91839e+01     7.77864e-01
  11.10602     2.02844e+01     2.34992e+03     1.91586e+01     6.73901e-01
  11.13056     2.01447e+01     2.33975e+03     1.89564e+01     1.31303e-01
  11.15511     2.00785e+01     2.32980e+03     1.88921e+01     7.17465e-01
  11.17965     2.00482e+01     2.32001e+03     1.87948e+01     3.22287e-01
  11.20420     1.99169e+01     2.30897e+03     1.86840e+01    -3.68918e-01
  11.22874     1.98216e+01     2.29554e+03     1.88169e+01     8.16187e-01
  11.25328     1.97392e+01     2.27996e+03     1.85718e+01     7.10894e-02
  11.27783     1.96697e+01     2.26810e+03     1.84881e+01     5.94119e-01
  11.30237     1.95727e+01     2.25884e+03     1.85195e+01    -1.40023e-01
  11.32691     1.95332e+01     2.25073e+03     1.85038e+01     3.57656e-01
  11.35146     1.94484e+01     2.24679e+03     1.84494e+01     5.58781e-01
  11.37600     1.93323e+01     2.23599e+03     1.83920e+01    -3.69600e-01
  11.40055     1.92971e+01     2.23562e+03     1.80493e+01     1.80736e-01
  11.42509     1.92134e+01     2.22238e+03     1.79021e+01     4.84960e-01
  11.44963     1.91404e+01     2.22119e+03     1.81905e+01     1.91513e-01
  11.47418     1.90625e+01     2.21235e+03     1.80613e+01    -7.89227e-02
  11.49872     1.89639e+01     2.19844e+03     1.79288e+01     1.53430e-02
  11.52326     1.88921e+01     2.18855e+03     1.74664e+01    -4.95817e-01
  11.54781     1.87662e+01     2.18890e+03     1.73328e+01    -4.77820e-01
  11.57235     1.87414e+01     2.18253e+03     1.75893e+01     3.38670e-01
  11.59689     1.86493e+01     2.17289e+03     1.76872e+01     7.60580e-01
  11.62144     1.85599e+01     2.17181e+03     1.77271e+01     6.38729e-01
  11.64598     1.85171e+01     2.16420e+03     1.75346e+01     3.56902e-01
  11.67053     1.84626e+01     2.15608e+03     1.75697e+01    -9.23613e-02
  11.69507     1.83486e+01     2.14334e+03     1.74823e+01    -1.07650e-01
  11.71961     1.83152e+01     2.13272e+03     1.75762e+01     4.28207e-01
  11.74416     1.82565e+01     2.12110e+03     1.73605e+01    -3.02970e-01
  11.76870     1.81462e+01     2.11420e+03     1.71226e+01    -1.80948e-01
  11.79324     1.80761e+01     2.10730e+03     1.70223e+01     4.66372e-01
  11.81779     1.80246e+01     2.10254e+03     1.71309e+01    -1.77748e-01
  11.84233     1.79429e+01     2.09074e+03     1.68613e+01    -6.04974e-01
  11.86688     1.78750e+01     2.08423e+03     1.70309e+01    -1.97137e-01
  11.89142     1.78158e+01     2.07545e+03     1.68162e+01     9.03413e-03
  11.91596     1.77018e+01     2.06698e+03     1.67301e+01     9.38219e-01
  11.94051     1.76866e+01     2.06218e+03     1.66471e+01     2.08222e-02
  11.96505     1.75998e+01     2.05344e+03     1.64452e+01    -6.43206e-01
  11.98959     1.75295e+01     2.04764e+03     1.66002e+01     3.83978e-01
  12.01414     1.74569e+01     2.03452e+03     1.63617e+01     7.44461e-02
  12.03868     1.73978e+01     2.03531e+03     1.63490e+01     4.18956e-01
  12.06322     1.73448e+01     2.02363e+03     1.63183e+01    -1.42626e-01
  12.08777     1.72754e+01     2.02054e+03     1.63861e+01     9.61869e-01
  12.11231     1.72308e+01     2.01592e+03     1.63236e+01    -2.38685e-01
  12.13686     1.71317e+01     2.01156e+03     1.61217e+01     3.79902e-02
  12.16140     1.70489e+01     2.00326e+03     1.59959e+01     5.68713e-02
  12.18594     1.70277e+01     1.99149e+03     1.60192e+01    -2.85699e-01
  12.21049     1.69719e+01     1.98643e+03     1.59924e+01     4.15440e-01
  12.23503     1.69169e+01     1.97355e+03     1.62013e+01     7.29734e-01
  12.25957     1.68196e+01     1.96200e+03     1.57327e+01    -1.22909e-02
  12.28412     1.67438e+01     1.95968e+03     1.57422e+01     5.82152e-03
  12.30866     1.67193e+01     1.95448e+03     1.56903e+01     2.31374e-01
  12.33321     1.66478e+01     1.95312e+03     1.57648e+01     3.31279e-01
  12.35775     1.65923e+01     1.94785e+03     1.56661e+01     4.80724e-01
  12.38229     1.65178e+01     1.94687e+03     1.56901e+01     3.51181e-01
  12.40684     1.64613e+01     1.94048e+03     1.57122e+01     6.47655e-01
  12.43138     1.64086e+01     1.93518e+03     1.55416e+01     1.72334e-01
  12.45592     1.63546e+01     1.93303e+03     1.55063e+01     4.85963e-01
  12.48047     1.62739e+01     1.92755e+03     1.53645e+01    -9.74472e-02
  12.50501     1.62278e+01     1.91786e+03     1.53631e+01     7.00199e-01
  12.52956     1.61887e+01     1.90896e+03     1.54513e+01    -1.06628e-02
  12.55410     1.60990e+01     1.90395e+03     1.53857e+01     6.75497e-01
