#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   9.01981     3.96796e+01     6.81521e+02     3.78126e+01     3.39731e+00
   9.04435     3.94754e+01     6.77864e+02     3.75441e+01     4.00920e+00
   9.06889     3.92888e+01     6.75198e+02     3.72218e+01     3.48536e+00
   9.09344     3.90516e+01     6.70971e+02     3.72302e+01     2.62599e+00
   9.11798     3.89085e+01     6.68819e+02     3.69964e+01     1.51491e+00
   9.14253     3.87338e+01     6.66566e+02     3.69736e+01     4.54899e+00
   9.16707     3.85917e+01     6.63433e+02     3.66162e+01     3.10002e+00
   9.19161     3.84815e+01     6.59331e+02     3.66252e+01     3.53576e+00
   9.21616     3.83524e+01     6.55408e+02     3.64435e+01     3.56718e+00
   9.24070     3.81232e+01     6.51675e+02     3.60841e+01     1.65379e+00
   9.26524     3.79567e+01     6.47273e+02     3.59956e+01     2.20293e+00
   9.28979     3.78126e+01     6.44747e+02     3.58099e+01     2.65642e+00
   9.31433     3.76577e+01     6.42723e+02     3.58338e+01     4.30173e+00
   9.33888     3.74759e+01     6.37781e+02     3.54769e+01     2.30058e+00
   9.36342     3.73252e+01     6.33339e+02     3.54662e+01     2.49564e+00
   9.38796     3.71354e+01     6.29975e+02     3.52450e+01     3.44258e+00
   9.41251     3.70332e+01     6.28013e+02     3.53135e+01     4.05603e+00
   9.43705     3.68335e+01     6.28320e+02     3.49989e+01     2.62181e+00
   9.46159     3.67022e+01     6.26660e+02     3.50374e+01     3.20691e+00
   9.48614     3.65521e+01     6.22571e+02     3.48765e+01     3.08252e+00
   9.51068     3.63178e+01     6.18466e+02     3.46019e+01     2.09581e+00
   9.53522     3.62502e+01     6.16058e+02     3.44268e+01     2.05135e+00
   9.55977     3.61136e+01     6.16101e+02     3.45841e+01     3.13997e+00
   9.58431     3.58824e+01     6.14781e+02     3.41804e+01     2.96015e+00
   9.60886     3.57521e+01     6.10172e+02     3.38752e+01     2.94207e+00
   9.63340     3.55937e+01     6.06713e+02     3.40152e+01     3.46638e+00
   9.65794     3.54951e+01     6.05209e+02     3.39546e+01     2.26114e+00
   9.68249     3.53392e+01     6.03573e+02     3.39371e+01     3.96701e+00
   9.70703     3.51714e+01     6.00679e+02     3.37425e+01     3.86111e+00
   9.73157     3.50200e+01     5.96402e+02     3.32594e+01     2.88758e+00
   9.75612     3.49288e+01     5.94687e+02     3.33632e+01     2.82170e+00
   9.78066     3.46623e+01     5.93042e+02     3.30890e+01     3.29809e+00
   9.80521     3.45559e+01     5.87676e+02     3.30463e+01     2.94560e+00
   9.82975     3.44079e+01     5.82997e+02     3.27282e+01     2.08289e+00
   9.85429     3.42662e+01     5.78773e+02     3.26094e+01     3.34987e+00
   9.87884     3.41340e+01     5.75799e+02     3.25958e+01     2.60480e+00
   9.90338     3.40089e+01     5.73778e+02     3.25374e+01     3.03438e+00
   9.92792     3.38654e+01     5.69443e+02     3.23416e+01     3.09353e+00
   9.95247     3.36814e+01     5.68273e+02     3.19675e+01     2.48990e+00
   9.97701     3.35696e+01     5.66684e+02     3.18225e+01     2.12604e+00
  10.00155     3.34160e+01     5.62760e+02     3.17928e+01     2.49944e+00
  10.02610     3.32760e+01     5.60370e+02     3.17437e+01     2.20156e+00
  10.05064     3.31417e+01     5.58162e+02     3.16879e+01     2.65549e+00
  10.07519     3.29668e+01     5.56166e+02     3.14519e+01     3.34056e+00
  10.09973     3.28087e+01     5.53220e+02     3.13451e+01     2.98051e+00
  10.12427     3.26869e+01     5.50516e+02     3.12490e+01     2.13877e+00
  10.14882     3.25450e+01     5.47121e+02     3.09801e+01     1.80050e+00
  10.17336     3.23835e+01     5.44536e+02     3.08691e+01     2.80205e+00
  10.19790     3.22386e+01     5.41692e+02     3.05341e+01     1.78085e+00
  10.22245     3.21427e+01     5.40375e+02     3.06419e+01     2.84319e+00
  10.24699     3.19910e+01     5.39014e+02     3.06519e+01     2.91195e+00
  10.27154     3.18308e+01     5.37652e+02     3.04528e+01     2.33973e+00
  10.29608     3.16816e+01     5.34435e+02     3.02345e+01     1.80767e+00
  10.32062     3.15979e+01     5.29743e+02     3.00853e+01     2.03814e+00
  10.34517     3.14584e+01     5.27157e+02     2.99461e+01     1.94037e+00
  10.36971     3.12759e+01     5.25011e+02     2.99571e+01     2.62771e+00
  10.39425     3.11609e+01     5.19770e+02     2.96684e+01     2.18851e+00
  10.41880     3.09794e+01     5.16156e+02     2.94300e+01     8.91719e-01
  10.44334     3.08623e+01     5.13528e+02     2.93323e+01     1.90489e+00
  10.46788     3.07632e+01     5.12571e+02     2.93513e+01     1.43103e+00
  10.49243     3.06102e+01     5.09501e+02     2.91455e+01     8.98588e-01
  10.51697     3.05097e+01     5.07727e+02     2.90800e+01     1.89870e+00
  10.54152     3.04161e+01     5.05559e+02     2.90935e+01     1.50019e+00
  10.56606     3.02342e+01     5.02568e+02     2.86955e+01     1.64731e+00
  10.59060     3.01133e+01     5.00743e+02     2.86455e+01     2.18906e+00
  10.61515     3.00043e+01     4.98635e+02     2.85115e+01     2.17039e+00
  10.63969     2.98855e+01     4.97478e+02     2.84386e+01     1.79529e+00
  10.66423     2.97491e+01     4.94746e+02     2.82631e+01     1.63257e+00
  10.68878     2.96754e+01     4.92166e+02     2.82831e+01     1.26697e+00
  10.71332     2.94819e+01     4.89920e+02     2.80607e+01     1.39603e+00
  10.73787     2.93419e+01     4.87989e+02     2.80419e+01     2.20029e+00
  10.76241     2.92101e+01     4.85621e+02     2.78172e+01     1.78613e+00
  10.78695     2.90769e+01     4.82989e+02     2.78360e+01     2.16722e+00
  10.81150     2.90326e+01     4.80112e+02     2.76401e+01     2.23005e+00
  10.83604     2.88291e+01     4.79008e+02     2.74758e+01     1.70291e+00
  10.86058     2.86940e+01     4.76616e+02     2.72558e+01     1.00942e+00
  10.88513     2.86192e+01     4.76279e+02     2.73687e+01     1.51900e+00
  10.90967     2.84568e+01     4.75633e+02     2.71975e+01     2.10053e+00
  10.93422     2.83718e+01     4.74713e+02     2.72090e+01     2.03006e+00
  10.95876     2.82659e+01     4.70729e+02     2.69999e+01     1.45203e+00
  10.98330     2.81467e+01     4.67978e+02     2.68367e+01     1.21847e+00
  11.00785     2.80572e+01     4.66018e+02     2.68064e+01     1.47106e+00
  11.03239     2.79173e+01     4.64668e+02     2.66796e+01     1.70150e+00
  11.05693     2.77814e+01     4.61002e+02     2.65008e+01     1.83508e+00
  11.08148     2.76395e+01     4.59500e+02     2.64226e+01     2.23272e+00
  11.10602     2.75419e+01     4.56284e+02     2.61964e+01     1.94949e+00
  11.13056     2.74624e+01     4.55805e+02     2.62158e+01     2.31811e+00
  11.15511     2.73262e+01     4.54350e+02     2.61579e+01     1.98663e+00
  11.17965     2.72217e+01     4.51376e+02     2.59662e+01     2.04326e+00
  11.20420     2.70953e+01     4.48029e+02     2.57514e+01     1.32871e+00
  11.22874     2.69636e+01     4.46908e+02     2.58190e+01     1.73097e+00
  11.25328     2.68334e+01     4.43818e+02     2.56244e+01     1.58579e+00
  11.27783     2.67892e+01     4.40949e+02     2.55762e+01     1.41550e+00
  11.30237     2.66583e+01     4.39401e+02     2.54814e+01     1.87112e+00
  11.32691     2.65533e+01     4.38127e+02     2.53039e+01     1.96798e+00
  11.35146     2.64326e+01     4.36218e+02     2.53046e+01     1.85405e+00
  11.37600     2.63329e+01     4.33339e+02     2.51697e+01     2.04027e+00
  11.40055     2.62399e+01     4.32636e+02     2.50966e+01     2.00702e+00
  11.42509     2.61209e+01     4.31591e+02     2.49326e+01     1.89417e+00
  11.44963     2.60240e+01     4.30437e+02     2.47923e+01     8.76603e-01
  11.47418     2.59257e+01     4.27585e+02     2.48174e+01     1.41555e+00
  11.49872     2.58306e+01     4.25419e+02     2.46574e+01     1.07678e+00
  11.52326     2.57125e+01     4.23735e+02     2.45006e+01     1.31387e+00
  11.54781     2.56272e+01     4.22112e+02     2.45011e+01     1.75512e+00
  11.57235     2.54741e+01     4.20363e+02     2.43879e+01     2.17762e+00
  11.59689     2.54066e+01     4.16937e+02     2.41815e+01     9.06022e-01
  11.62144     2.53002e+01     4.13934e+02     2.41754e+01     1.13349e+00
  11.64598     2.51780e+01     4.13065e+02     2.39981e+01     1.42498e+00
  11.67053     2.51148e+01     4.11194e+02     2.39569e+01     1.09922e+00
  11.69507     2.49666e+01     4.09384e+02     2.38247e+01     1.12827e+00
  11.71961     2.49393e+01     4.07605e+02     2.38198e+01     1.76076e+00
  11.74416     2.48175e+01     4.06377e+02     2.37439e+01     2.03813e+00
  11.76870     2.46770e+01     4.04846e+02     2.35288e+01     1.15696e+00
  11.79324     2.46032e+01     4.02084e+02     2.35322e+01     1.65765e+00
  11.81779     2.45044e+01     4.00299e+02     2.34457e+01     1.18534e+00
  11.84233     2.43998e+01     3.99150e+02     2.32530e+01     9.14547e-01
  11.86688     2.43144e+01     3.97273e+02     2.32407e+01     1.40183e+00
  11.89142     2.42262e+01     3.94768e+02     2.30980e+01     1.69625e+00
  11.91596     2.41065e+01     3.92200e+02     2.29654e+01     1.31325e+00
  11.94051     2.40307e+01     3.90741e+02     2.28656e+01     1.43521e+00
  11.96505     2.39613e+01     3.90332e+02     2.28790e+01     1.64609e+00
  11.98959     2.38485e+01     3.88248e+02     2.27025e+01     1.47963e+00
  12.01414     2.37845e+01     3.86619e+02     2.26477e+01     1.42445e+00
  12.03868     2.36803e+01     3.86016e+02     2.27246e+01     1.20916e+00
  12.06322     2.35663e+01     3.85761e+02     2.25292e+01     1.28722e+00
  12.08777     2.35135e+01     3.84577e+02     2.25020e+01     1.09610e+00
  12.11231     2.33827e+01     3.81828e+02     2.23580e+01     1.33777e+00
  12.13686     2.32922e+01     3.80643e+02     2.22972e+01     1.26624e+00
  12.16140     2.32201e+01     3.79089e+02     2.22363e+01     1.69207e+00
  12.18594     2.31575e+01     3.78025e+02     2.22566e+01     1.20380e+00
  12.21049     2.30851e+01     3.75630e+02     2.21002e+01     8.77679e-01
  12.23503     2.29877e+01     3.73854e+02     2.20432e+01     1.11593e+00
  12.25957     2.28948e+01     3.70732e+02     2.18671e+01     1.11347e+00
  12.28412     2.28152e+01     3.70535e+02     2.19562e+01     1.25646e+00
  12.30866     2.27366e+01     3.68035e+02     2.17539e+01     8.81565e-01
  12.33321     2.26439e+01     3.67657e+02     2.16941e+01     1.18723e+00
  12.35775     2.25823e+01     3.67112e+02     2.16769e+01     1.57037e+00
  12.38229     2.24935e+01     3.64640e+02     2.15211e+01     1.49595e+00
  12.40684     2.24155e+01     3.63725e+02     2.14906e+01     8.04399e-01
  12.43138     2.23831e+01     3.62934e+02     2.13420e+01     3.90443e-01
  12.45592     2.22730e+01     3.60845e+02     2.13455e+01     9.38627e-01
  12.48047     2.21670e+01     3.59496e+02     2.12735e+01     1.26502e+00
  12.50501     2.21230e+01     3.57765e+02     2.11843e+01     1.43020e+00
  12.52956     2.20164e+01     3.55551e+02     2.09838e+01     7.38006e-01
  12.55410     2.19302e+01     3.54856e+02     2.09815e+01     1.19130e+00
