#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   2.25495     5.00763e+01     7.66430e+02     5.17105e+01     1.41949e+01
   2.26109     4.98975e+01     7.60566e+02     5.17029e+01     1.47816e+01
   2.26722     4.97076e+01     7.57503e+02     5.13899e+01     1.63859e+01
   2.27336     4.95026e+01     7.53855e+02     5.13361e+01     1.34136e+01
   2.27950     4.90628e+01     7.51124e+02     5.08651e+01     1.51590e+01
   2.28563     4.89219e+01     7.49240e+02     5.08147e+01     1.48280e+01
   2.29177     4.86474e+01     7.44268e+02     5.03984e+01     1.38978e+01
   2.29790     4.84752e+01     7.39049e+02     5.02949e+01     1.36432e+01
   2.30404     4.82873e+01     7.33862e+02     4.97880e+01     1.18342e+01
   2.31018     4.80488e+01     7.31114e+02     4.94590e+01     1.31697e+01
   2.31631     4.78599e+01     7.26472e+02     4.93611e+01     1.35748e+01
   2.32245     4.75214e+01     7.22719e+02     4.88495e+01     1.25367e+01
   2.32858     4.73872e+01     7.20370e+02     4.90365e+01     1.28156e+01
   2.33472     4.72495e+01     7.15613e+02     4.87816e+01     1.17106e+01
   2.34085     4.69449e+01     7.14271e+02     4.86082e+01     1.32477e+01
   2.34699     4.66404e+01     7.07615e+02     4.81230e+01     1.26559e+01
   2.35313     4.64456e+01     7.03322e+02     4.82028e+01     1.33829e+01
   2.35926     4.62142e+01     6.96223e+02     4.75985e+01     1.21801e+01
   2.36540     4.59905e+01     6.92771e+02     4.73599e+01     1.20607e+01
   2.37153     4.58363e+01     6.89468e+02     4.71986e+01     1.27744e+01
   2.37767     4.55496e+01     6.84414e+02     4.68382e+01     1.31936e+01
   2.38381     4.53410e+01     6.80069e+02     4.67284e+01     1.32656e+01
   2.38994     4.52502e+01     6.76088e+02     4.65310e+01     1.19376e+01
   2.39608     4.49662e+01     6.68643e+02     4.60667e+01     1.14802e+01
   2.40221     4.47879e+01     6.67493e+02     4.59251e+01     1.29072e+01
   2.40835     4.46111e+01     6.66973e+02     4.58570e+01     1.05704e+01
   2.41449     4.44469e+01     6.66650e+02     4.55356e+01     1.26035e+01
   2.42062     4.42301e+01     6.61621e+02     4.56014e+01     1.11909e+01
   2.42676     4.40001e+01     6.56704e+02     4.53363e+01     1.15609e+01
   2.43289     4.36563e+01     6.52053e+02     4.48762e+01     1.08220e+01
   2.43903     4.34824e+01     6.48607e+02     4.47422e+01     1.11113e+01
   2.44517     4.33207e+01     6.46768e+02     4.47311e+01     1.13552e+01
   2.45130     4.30974e+01     6.43767e+02     4.42736e+01     1.17812e+01
   2.45744     4.28354e+01     6.40219e+02     4.40999e+01     1.16176e+01
   2.46357     4.25534e+01     6.35901e+02     4.37165e+01     1.02741e+01
   2.46971     4.24340e+01     6.33370e+02     4.35977e+01     1.03987e+01
   2.47584     4.21979e+01     6.30260e+02     4.33216e+01     1.05639e+01
   2.48198     4.19661e+01     6.25356e+02     4.29818e+01     1.08806e+01
   2.48812     4.18678e+01     6.21267e+02     4.27654e+01     1.03842e+01
   2.49425     4.16720e+01     6.20355e+02     4.29368e+01     1.21735e+01
   2.50039     4.15207e+01     6.17066e+02     4.26098e+01     1.00713e+01
   2.50652     4.13349e+01     6.13677e+02     4.24538e+01     1.01919e+01
   2.51266     4.10693e+01     6.08636e+02     4.20481e+01     9.96336e+00
   2.51880     4.08719e+01     6.05505e+02     4.17940e+01     1.10952e+01
   2.52493     4.07569e+01     6.02410e+02     4.16559e+01     9.71479e+00
   2.53107     4.04537e+01     5.99638e+02     4.15410e+01     9.25880e+00
   2.53720     4.03303e+01     5.96201e+02     4.12255e+01     1.00261e+01
   2.54334     4.00915e+01     5.92377e+02     4.10884e+01     9.96916e+00
   2.54948     3.99026e+01     5.89156e+02     4.10368e+01     1.09380e+01
   2.55561     3.97192e+01     5.85799e+02     4.05055e+01     1.00803e+01
   2.56175     3.95355e+01     5.80845e+02     4.01878e+01     8.01175e+00
   2.56788     3.93198e+01     5.78105e+02     4.01807e+01     8.30643e+00
   2.57402     3.90793e+01     5.74986e+02     3.98113e+01     9.50145e+00
   2.58016     3.90452e+01     5.72857e+02     3.98238e+01     9.55899e+00
   2.58629     3.89046e+01     5.70990e+02     3.97769e+01     9.15377e+00
   2.59243     3.87448e+01     5.69615e+02     3.95486e+01     9.88248e+00
   2.59856     3.84920e+01     5.66864e+02     3.93083e+01     9.49020e+00
   2.60470     3.82858e+01     5.61284e+02     3.89086e+01     8.93760e+00
   2.61084     3.81561e+01     5.58038e+02     3.87325e+01     1.01981e+01
   2.61697     3.79342e+01     5.54875e+02     3.85770e+01     8.54416e+00
   2.62311     3.78141e+01     5.53745e+02     3.86462e+01     1.02297e+01
   2.62924     3.75767e+01     5.51339e+02     3.84019e+01     9.80439e+00
   2.63538     3.73963e+01     5.48817e+02     3.81003e+01     9.08617e+00
   2.64151     3.71667e+01     5.45497e+02     3.79555e+01     8.78101e+00
   2.64765     3.69880e+01     5.40442e+02     3.77681e+01     8.14852e+00
   2.65379     3.68725e+01     5.38502e+02     3.75408e+01     7.82096e+00
   2.65992     3.67384e+01     5.34744e+02     3.73780e+01     8.06310e+00
   2.66606     3.65154e+01     5.31936e+02     3.70173e+01     7.96392e+00
   2.67219     3.63318e+01     5.30428e+02     3.68422e+01     7.70443e+00
   2.67833     3.62232e+01     5.29161e+02     3.67942e+01     6.81131e+00
   2.68447     3.60535e+01     5.25481e+02     3.67238e+01     8.62275e+00
   2.69060     3.58406e+01     5.21317e+02     3.63946e+01     6.84413e+00
   2.69674     3.56525e+01     5.18751e+02     3.61901e+01     7.41323e+00
   2.70287     3.56045e+01     5.16895e+02     3.61376e+01     7.54297e+00
   2.70901     3.54122e+01     5.15510e+02     3.60371e+01     8.34079e+00
   2.71515     3.52479e+01     5.13646e+02     3.59267e+01     8.17437e+00
   2.72128     3.50777e+01     5.08874e+02     3.57733e+01     6.96422e+00
   2.72742     3.48922e+01     5.07118e+02     3.54387e+01     6.38421e+00
   2.73355     3.46921e+01     5.05001e+02     3.51891e+01     7.30824e+00
   2.73969     3.45359e+01     5.01352e+02     3.49869e+01     7.78637e+00
   2.74583     3.44134e+01     4.97641e+02     3.48785e+01     7.06649e+00
   2.75196     3.42568e+01     4.96239e+02     3.48230e+01     7.26877e+00
   2.75810     3.40923e+01     4.95491e+02     3.47120e+01     7.21035e+00
   2.76423     3.39495e+01     4.94478e+02     3.44836e+01     6.68116e+00
   2.77037     3.37516e+01     4.92711e+02     3.44508e+01     8.17198e+00
   2.77651     3.37052e+01     4.88501e+02     3.41129e+01     7.06769e+00
   2.78264     3.35388e+01     4.85156e+02     3.40905e+01     7.19370e+00
   2.78878     3.33562e+01     4.81829e+02     3.37048e+01     6.08040e+00
   2.79491     3.32434e+01     4.79798e+02     3.38071e+01     6.81291e+00
   2.80105     3.31838e+01     4.77471e+02     3.34928e+01     6.73431e+00
   2.80718     3.28711e+01     4.75254e+02     3.31674e+01     5.94997e+00
   2.81332     3.27913e+01     4.74293e+02     3.32283e+01     6.82585e+00
   2.81946     3.27152e+01     4.71845e+02     3.32083e+01     6.89903e+00
   2.82559     3.25176e+01     4.68919e+02     3.30792e+01     7.55763e+00
   2.83173     3.23665e+01     4.65765e+02     3.28218e+01     6.68584e+00
   2.83786     3.22210e+01     4.63504e+02     3.26446e+01     7.28112e+00
   2.84400     3.20343e+01     4.60822e+02     3.24453e+01     5.73819e+00
   2.85014     3.18887e+01     4.58693e+02     3.22105e+01     5.73572e+00
   2.85627     3.17404e+01     4.55599e+02     3.19988e+01     6.49578e+00
   2.86241     3.16473e+01     4.52886e+02     3.19635e+01     5.81934e+00
   2.86854     3.15143e+01     4.50511e+02     3.17813e+01     7.32783e+00
   2.87468     3.14087e+01     4.49280e+02     3.17005e+01     5.72694e+00
   2.88082     3.12582e+01     4.46782e+02     3.15176e+01     5.75399e+00
   2.88695     3.11368e+01     4.43274e+02     3.13670e+01     6.54658e+00
   2.89309     3.10226e+01     4.41233e+02     3.12278e+01     5.51087e+00
   2.89922     3.08916e+01     4.40201e+02     3.11679e+01     5.46477e+00
   2.90536     3.07092e+01     4.37872e+02     3.09316e+01     5.33863e+00
   2.91150     3.06140e+01     4.35890e+02     3.08694e+01     5.73887e+00
   2.91763     3.04789e+01     4.33474e+02     3.06341e+01     5.45378e+00
   2.92377     3.03737e+01     4.32141e+02     3.06741e+01     5.80056e+00
   2.92990     3.02228e+01     4.30162e+02     3.05037e+01     5.91701e+00
   2.93604     3.00699e+01     4.25746e+02     3.02744e+01     5.32964e+00
   2.94218     2.99522e+01     4.25003e+02     3.01908e+01     6.25828e+00
   2.94831     2.98519e+01     4.23755e+02     3.01275e+01     5.85102e+00
   2.95445     2.97049e+01     4.23206e+02     2.99014e+01     5.53404e+00
   2.96058     2.95830e+01     4.20604e+02     2.98625e+01     6.15535e+00
   2.96672     2.94361e+01     4.18676e+02     2.96119e+01     5.68886e+00
   2.97285     2.92964e+01     4.17621e+02     2.94682e+01     5.32320e+00
   2.97899     2.92103e+01     4.16022e+02     2.93934e+01     5.27004e+00
   2.98513     2.91072e+01     4.13328e+02     2.93334e+01     5.98667e+00
   2.99126     2.90220e+01     4.11148e+02     2.91852e+01     5.54669e+00
   2.99740     2.88585e+01     4.09318e+02     2.90501e+01     4.82637e+00
   3.00353     2.87743e+01     4.05630e+02     2.88835e+01     4.99179e+00
   3.00967     2.86535e+01     4.03360e+02     2.87602e+01     5.62108e+00
   3.01581     2.85219e+01     4.01012e+02     2.86003e+01     4.96387e+00
   3.02194     2.84568e+01     3.98572e+02     2.85064e+01     4.86441e+00
   3.02808     2.83102e+01     3.97029e+02     2.84656e+01     5.11167e+00
   3.03421     2.81692e+01     3.95312e+02     2.83486e+01     4.84807e+00
   3.04035     2.80742e+01     3.92724e+02     2.81673e+01     4.84477e+00
   3.04649     2.79477e+01     3.92961e+02     2.81039e+01     4.66372e+00
   3.05262     2.78797e+01     3.91379e+02     2.79001e+01     4.94708e+00
   3.05876     2.77615e+01     3.89719e+02     2.79231e+01     4.24459e+00
   3.06489     2.76405e+01     3.87742e+02     2.75814e+01     4.62635e+00
   3.07103     2.75728e+01     3.87664e+02     2.76502e+01     4.49335e+00
   3.07717     2.74797e+01     3.85456e+02     2.76119e+01     5.60336e+00
   3.08330     2.73638e+01     3.84016e+02     2.73678e+01     5.08864e+00
   3.08944     2.72634e+01     3.81897e+02     2.72481e+01     5.00042e+00
   3.09557     2.71828e+01     3.80630e+02     2.72213e+01     4.37384e+00
   3.10171     2.70411e+01     3.78978e+02     2.71691e+01     4.62730e+00
   3.10785     2.69710e+01     3.78093e+02     2.70483e+01     5.03767e+00
   3.11398     2.68896e+01     3.77225e+02     2.69330e+01     4.34982e+00
   3.12012     2.67955e+01     3.74979e+02     2.67757e+01     4.56024e+00
   3.12625     2.66508e+01     3.74189e+02     2.67415e+01     4.79610e+00
   3.13239     2.65391e+01     3.72413e+02     2.65849e+01     4.86363e+00
   3.13852     2.64316e+01     3.71181e+02     2.65456e+01     4.68844e+00
