# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.9738e-03 9.8063e+00 -2.5362e-01 6.1168e+00 4.7764e+00 6.7151e+01 1.0488e+02
9.0569e-03 1.0091e+01 -2.4352e-01 6.3228e+00 4.9235e+00 6.8307e+01 1.0634e+02
9.1407e-03 1.0382e+01 -2.3250e-01 6.5358e+00 5.0749e+00 6.9482e+01 1.0782e+02
9.2253e-03 1.0682e+01 -2.2047e-01 6.7552e+00 5.2306e+00 7.0675e+01 1.0931e+02
9.3107e-03 1.0989e+01 -2.0741e-01 6.9827e+00 5.3909e+00 7.1888e+01 1.1081e+02
9.3969e-03 1.1305e+01 -1.9326e-01 7.2165e+00 5.5557e+00 7.3120e+01 1.1233e+02
9.4839e-03 1.1628e+01 -1.7796e-01 7.4591e+00 5.7253e+00 7.4371e+01 1.1386e+02
9.5717e-03 1.1961e+01 -1.6147e-01 7.7084e+00 5.8997e+00 7.5643e+01 1.1540e+02
9.6603e-03 1.2302e+01 -1.4370e-01 7.9669e+00 6.0790e+00 7.6934e+01 1.1696e+02
9.7498e-03 1.2652e+01 -1.2464e-01 8.2330e+00 6.2635e+00 7.8245e+01 1.1854e+02
9.8400e-03 1.3011e+01 -1.0418e-01 8.5081e+00 6.4532e+00 7.9578e+01 1.2012e+02
9.9311e-03 1.3379e+01 -8.2303e-02 8.7923e+00 6.6482e+00 8.0931e+01 1.2172e+02
1.0023e-02 1.3756e+01 -5.8888e-02 9.0849e+00 6.8487e+00 8.2305e+01 1.2334e+02
1.0116e-02 1.4144e+01 -3.3918e-02 9.3883e+00 7.0549e+00 8.3700e+01 1.2497e+02
1.0210e-02 1.4541e+01 -7.2868e-03 9.6997e+00 7.2668e+00 8.5117e+01 1.2661e+02
1.0304e-02 1.4948e+01 2.1066e-02 1.0023e+01 7.4847e+00 8.6556e+01 1.2827e+02
1.0399e-02 1.5366e+01 5.1204e-02 1.0355e+01 7.7086e+00 8.8018e+01 1.2994e+02
1.0496e-02 1.5794e+01 8.3246e-02 1.0699e+01 7.9387e+00 8.9502e+01 1.3162e+02
1.0593e-02 1.6233e+01 1.1721e-01 1.1053e+01 8.1752e+00 9.1008e+01 1.3332e+02
1.0691e-02 1.6683e+01 1.5326e-01 1.1419e+01 8.4182e+00 9.2538e+01 1.3503e+02
1.0790e-02 1.7144e+01 1.9140e-01 1.1797e+01 8.6679e+00 9.4091e+01 1.3675e+02
1.0890e-02 1.7617e+01 2.3180e-01 1.2186e+01 8.9244e+00 9.5667e+01 1.3848e+02
1.0991e-02 1.8101e+01 2.7448e-01 1.2589e+01 9.1879e+00 9.7268e+01 1.4023e+02
1.1092e-02 1.8598e+01 3.1958e-01 1.3002e+01 9.4586e+00 9.8893e+01 1.4199e+02
1.1195e-02 1.9106e+01 3.6720e-01 1.3432e+01 9.7367e+00 1.0054e+02 1.4377e+02
1.1299e-02 1.9627e+01 4.1741e-01 1.3872e+01 1.0022e+01 1.0222e+02 1.4555e+02
1.1403e-02 2.0161e+01 4.7037e-01 1.4328e+01 1.0315e+01 1.0391e+02 1.4735e+02
1.1509e-02 2.0707e+01 5.2610e-01 1.4798e+01 1.0617e+01 1.0564e+02 1.4916e+02
1.1615e-02 2.1267e+01 5.8484e-01 1.5282e+01 1.0926e+01 1.0739e+02 1.5098e+02
1.1723e-02 2.1840e+01 6.4656e-01 1.5783e+01 1.1243e+01 1.0916e+02 1.5281e+02
1.1831e-02 2.2427e+01 7.1152e-01 1.6297e+01 1.1569e+01 1.1097e+02 1.5465e+02
1.1941e-02 2.3028e+01 7.7972e-01 1.6831e+01 1.1904e+01 1.1280e+02 1.5651e+02
1.2051e-02 2.3643e+01 8.5137e-01 1.7377e+01 1.2247e+01 1.1465e+02 1.5837e+02
1.2163e-02 2.4272e+01 9.2657e-01 1.7945e+01 1.2599e+01 1.1653e+02 1.6025e+02
1.2276e-02 2.4916e+01 1.0054e+00 1.8526e+01 1.2961e+01 1.1844e+02 1.6214e+02
1.2389e-02 2.5576e+01 1.0882e+00 1.9129e+01 1.3332e+01 1.2038e+02 1.6403e+02
1.2504e-02 2.6250e+01 1.1748e+00 1.9748e+01 1.3713e+01 1.2235e+02 1.6594e+02
1.2620e-02 2.6940e+01 1.2656e+00 2.0388e+01 1.4103e+01 1.2434e+02 1.6786e+02
1.2737e-02 2.7647e+01 1.3606e+00 2.1047e+01 1.4504e+01 1.2636e+02 1.6978e+02
1.2854e-02 2.8369e+01 1.4601e+00 2.1725e+01 1.4914e+01 1.2841e+02 1.7172e+02
1.2973e-02 2.9108e+01 1.5641e+00 2.2428e+01 1.5336e+01 1.3049e+02 1.7366e+02
1.3094e-02 2.9863e+01 1.6729e+00 2.3147e+01 1.5768e+01 1.3260e+02 1.7562e+02
1.3215e-02 3.0635e+01 1.7866e+00 2.3894e+01 1.6211e+01 1.3474e+02 1.7758e+02
1.3337e-02 3.1425e+01 1.9053e+00 2.4658e+01 1.6665e+01 1.3691e+02 1.7955e+02
1.3461e-02 3.2233e+01 2.0293e+00 2.5450e+01 1.7131e+01 1.3911e+02 1.8152e+02
1.3585e-02 3.3058e+01 2.1586e+00 2.6264e+01 1.7608e+01 1.4134e+02 1.8351e+02
1.3711e-02 3.3901e+01 2.2937e+00 2.7103e+01 1.8097e+01 1.4360e+02 1.8550e+02
1.3838e-02 3.4763e+01 2.4344e+00 2.7968e+01 1.8599e+01 1.4589e+02 1.8750e+02
1.3966e-02 3.5644e+01 2.5813e+00 2.8857e+01 1.9113e+01 1.4822e+02 1.8950e+02
1.4095e-02 3.6544e+01 2.7342e+00 2.9778e+01 1.9639e+01 1.5057e+02 1.9151e+02
1.4226e-02 3.7463e+01 2.8936e+00 3.0719e+01 2.0178e+01 1.5296e+02 1.9353e+02
1.4357e-02 3.8402e+01 3.0596e+00 3.1697e+01 2.0731e+01 1.5538e+02 1.9555e+02
1.4490e-02 3.9361e+01 3.2323e+00 3.2696e+01 2.1297e+01 1.5783e+02 1.9758e+02
1.4625e-02 4.0340e+01 3.4121e+00 3.3731e+01 2.1876e+01 1.6032e+02 1.9961e+02
1.4760e-02 4.1340e+01 3.5991e+00 3.4794e+01 2.2469e+01 1.6284e+02 2.0165e+02
1.4897e-02 4.2360e+01 3.7936e+00 3.5889e+01 2.3077e+01 1.6539e+02 2.0369e+02
1.5034e-02 4.3402e+01 3.9957e+00 3.7018e+01 2.3699e+01 1.6797e+02 2.0574e+02
1.5174e-02 4.4466e+01 4.2059e+00 3.8176e+01 2.4336e+01 1.7059e+02 2.0779e+02
1.5314e-02 4.5551e+01 4.4241e+00 3.9376e+01 2.4987e+01 1.7324e+02 2.0984e+02
1.5456e-02 4.6658e+01 4.6508e+00 4.0601e+01 2.5654e+01 1.7593e+02 2.1189e+02
1.5599e-02 4.7788e+01 4.8862e+00 4.1873e+01 2.6337e+01 1.7865e+02 2.1395e+02
1.5743e-02 4.8940e+01 5.1304e+00 4.3172e+01 2.7035e+01 1.8141e+02 2.1600e+02
1.5889e-02 5.0116e+01 5.3839e+00 4.4517e+01 2.7750e+01 1.8420e+02 2.1806e+02
1.6036e-02 5.1314e+01 5.6466e+00 4.5896e+01 2.8480e+01 1.8703e+02 2.2012e+02
1.6185e-02 5.2536e+01 5.9192e+00 4.7316e+01 2.9228e+01 1.8990e+02 2.2218e+02
1.6335e-02 5.3783e+01 6.2016e+00 4.8781e+01 2.9992e+01 1.9280e+02 2.2424e+02
1.6486e-02 5.5053e+01 6.4944e+00 5.0280e+01 3.0774e+01 1.9573e+02 2.2630e+02
1.6638e-02 5.6348e+01 6.7976e+00 5.1833e+01 3.1573e+01 1.9870e+02 2.2836e+02
1.6792e-02 5.7667e+01 7.1116e+00 5.3417e+01 3.2390e+01 2.0171e+02 2.3042e+02
1.6948e-02 5.9012e+01 7.4367e+00 5.5061e+01 3.3224e+01 2.0476e+02 2.3248e+02
1.7105e-02 6.0382e+01 7.7731e+00 5.6738e+01 3.4078e+01 2.0784e+02 2.3453e+02
1.7263e-02 6.1778e+01 8.1214e+00 5.8474e+01 3.4949e+01 2.1096e+02 2.3659e+02
1.7423e-02 6.3199e+01 8.4813e+00 6.0251e+01 3.5840e+01 2.1412e+02 2.3863e+02
1.7584e-02 6.4647e+01 8.8538e+00 6.2081e+01 3.6750e+01 2.1731e+02 2.4068e+02
1.7747e-02 6.6121e+01 9.2385e+00 6.3966e+01 3.7680e+01 2.2054e+02 2.4272e+02
1.7911e-02 6.7622e+01 9.6364e+00 6.5893e+01 3.8629e+01 2.2381e+02 2.4476e+02
1.8077e-02 6.9149e+01 1.0047e+01 6.7889e+01 3.9598e+01 2.2712e+02 2.4680e+02
1.8244e-02 7.0704e+01 1.0472e+01 6.9922e+01 4.0588e+01 2.3047e+02 2.4883e+02
1.8413e-02 7.2287e+01 1.0910e+01 7.2032e+01 4.1598e+01 2.3386e+02 2.5085e+02
1.8584e-02 7.3897e+01 1.1362e+01 7.4180e+01 4.2629e+01 2.3728e+02 2.5287e+02
1.8756e-02 7.5535e+01 1.1829e+01 7.6403e+01 4.3682e+01 2.4074e+02 2.5488e+02
1.8929e-02 7.7201e+01 1.2310e+01 7.8676e+01 4.4756e+01 2.4425e+02 2.5689e+02
1.9105e-02 7.8896e+01 1.2807e+01 8.1014e+01 4.5851e+01 2.4779e+02 2.5889e+02
1.9282e-02 8.0619e+01 1.3319e+01 8.3421e+01 4.6969e+01 2.5137e+02 2.6088e+02
1.9460e-02 8.2371e+01 1.3847e+01 8.5879e+01 4.8109e+01 2.5499e+02 2.6287e+02
1.9640e-02 8.4153e+01 1.4390e+01 8.8424e+01 4.9272e+01 2.5865e+02 2.6484e+02
1.9822e-02 8.5964e+01 1.4950e+01 9.1011e+01 5.0457e+01 2.6235e+02 2.6681e+02
2.0006e-02 8.7804e+01 1.5527e+01 9.3695e+01 5.1665e+01 2.6609e+02 2.6877e+02
2.0191e-02 8.9674e+01 1.6121e+01 9.6424e+01 5.2897e+01 2.6987e+02 2.7072e+02
2.0378e-02 9.1573e+01 1.6732e+01 9.9246e+01 5.4153e+01 2.7369e+02 2.7266e+02
2.0566e-02 9.3503e+01 1.7361e+01 1.0213e+02 5.5432e+01 2.7755e+02 2.7459e+02
2.0757e-02 9.5463e+01 1.8008e+01 1.0509e+02 5.6736e+01 2.8145e+02 2.7650e+02
2.0949e-02 9.7454e+01 1.8673e+01 1.0814e+02 5.8063e+01 2.8539e+02 2.7841e+02
2.1143e-02 9.9475e+01 1.9356e+01 1.1124e+02 5.9416e+01 2.8937e+02 2.8031e+02
2.1339e-02 1.0153e+02 2.0059e+01 1.1446e+02 6.0793e+01 2.9339e+02 2.8220e+02
2.1536e-02 1.0361e+02 2.0781e+01 1.1772e+02 6.2195e+01 2.9745e+02 2.8407e+02
2.1735e-02 1.0572e+02 2.1522e+01 1.2110e+02 6.3623e+01 3.0155e+02 2.8593e+02
2.1937e-02 1.0787e+02 2.2283e+01 1.2454e+02 6.5076e+01 3.0569e+02 2.8778e+02
2.2140e-02 1.1004e+02 2.3065e+01 1.2809e+02 6.6555e+01 3.0988e+02 2.8962e+02
2.2345e-02 1.1225e+02 2.3867e+01 1.3171e+02 6.8060e+01 3.1410e+02 2.9144e+02
2.2552e-02 1.1449e+02 2.4690e+01 1.3542e+02 6.9591e+01 3.1836e+02 2.9325e+02
2.2760e-02 1.1676e+02 2.5533e+01 1.3924e+02 7.1148e+01 3.2267e+02 2.9505e+02
2.2971e-02 1.1907e+02 2.6398e+01 1.4313e+02 7.2732e+01 3.2701e+02 2.9683e+02
2.3184e-02 1.2140e+02 2.7285e+01 1.4715e+02 7.4342e+01 3.3140e+02 2.9859e+02
2.3398e-02 1.2377e+02 2.8193e+01 1.5122e+02 7.5980e+01 3.3582e+02 3.0035e+02
2.3615e-02 1.2616e+02 2.9124e+01 1.5544e+02 7.7644e+01 3.4029e+02 3.0209e+02
2.3834e-02 1.2859e+02 3.0076e+01 1.5971e+02 7.9336e+01 3.4480e+02 3.0381e+02
2.4054e-02 1.3106e+02 3.1052e+01 1.6413e+02 8.1054e+01 3.4934e+02 3.0551e+02
2.4277e-02 1.3355e+02 3.2049e+01 1.6863e+02 8.2801e+01 3.5393e+02 3.0721e+02
2.4502e-02 1.3608e+02 3.3071e+01 1.7324e+02 8.4575e+01 3.5856e+02 3.0888e+02
2.4728e-02 1.3864e+02 3.4115e+01 1.7797e+02 8.6377e+01 3.6323e+02 3.1054e+02
2.4957e-02 1.4123e+02 3.5183e+01 1.8278e+02 8.8206e+01 3.6793e+02 3.1218e+02
2.5188e-02 1.4385e+02 3.6275e+01 1.8775e+02 9.0064e+01 3.7268e+02 3.1381e+02
2.5422e-02 1.4651e+02 3.7390e+01 1.9277e+02 9.1949e+01 3.7747e+02 3.1542e+02
2.5657e-02 1.4920e+02 3.8530e+01 1.9798e+02 9.3863e+01 3.8230e+02 3.1701e+02
2.5894e-02 1.5192e+02 3.9693e+01 2.0324e+02 9.5805e+01 3.8717e+02 3.1858e+02
2.6134e-02 1.5467e+02 4.0881e+01 2.0867e+02 9.7775e+01 3.9207e+02 3.2014e+02
2.6376e-02 1.5745e+02 4.2092e+01 2.1420e+02 9.9774e+01 3.9702e+02 3.2168e+02
2.6620e-02 1.6027e+02 4.3330e+01 2.1984e+02 1.0180e+02 4.0201e+02 3.2320e+02
2.6867e-02 1.6312e+02 4.4590e+01 2.2564e+02 1.0386e+02 4.0703e+02 3.2470e+02
2.7115e-02 1.6600e+02 4.5877e+01 2.3152e+02 1.0594e+02 4.1210e+02 3.2618e+02
2.7366e-02 1.6892e+02 4.7187e+01 2.3760e+02 1.0805e+02 4.1720e+02 3.2765e+02
2.7620e-02 1.7186e+02 4.8523e+01 2.4372e+02 1.1019e+02 4.2234e+02 3.2909e+02
2.7875e-02 1.7484e+02 4.9884e+01 2.5006e+02 1.1236e+02 4.2752e+02 3.3052e+02
2.8134e-02 1.7785e+02 5.1268e+01 2.5645e+02 1.1456e+02 4.3274e+02 3.3193e+02
2.8394e-02 1.8090e+02 5.2679e+01 2.6305e+02 1.1679e+02 4.3800e+02 3.3331e+02
2.8657e-02 1.8397e+02 5.4114e+01 2.6974e+02 1.1904e+02 4.4330e+02 3.3468e+02
2.8922e-02 1.8708e+02 5.5575e+01 2.7658e+02 1.2133e+02 4.4863e+02 3.3602e+02
2.9190e-02 1.9022e+02 5.7059e+01 2.8359e+02 1.2364e+02 4.5400e+02 3.3735e+02
2.9460e-02 1.9339e+02 5.8569e+01 2.9068e+02 1.2598e+02 4.5941e+02 3.3865e+02
2.9733e-02 1.9659e+02 6.0103e+01 2.9801e+02 1.2835e+02 4.6486e+02 3.3994e+02
3.0008e-02 1.9983e+02 6.1662e+01 3.0537e+02 1.3075e+02 4.7034e+02 3.4120e+02
3.0286e-02 2.0310e+02 6.3246e+01 3.1299e+02 1.3317e+02 4.7587e+02 3.4244e+02
3.0566e-02 2.0640e+02 6.4853e+01 3.2066e+02 1.3563e+02 4.8142e+02 3.4366e+02
3.0849e-02 2.0973e+02 6.6487e+01 3.2856e+02 1.3811e+02 4.8702e+02 3.4485e+02
3.1135e-02 2.1309e+02 6.8142e+01 3.3657e+02 1.4062e+02 4.9265e+02 3.4602e+02
3.1423e-02 2.1649e+02 6.9824e+01 3.4474e+02 1.4315e+02 4.9831e+02 3.4717e+02
3.1714e-02 2.1991e+02 7.1527e+01 3.5310e+02 1.4572e+02 5.0402e+02 3.4830e+02
3.2008e-02 2.2337e+02 7.3257e+01 3.6153e+02 1.4831e+02 5.0976e+02 3.4940e+02
3.2304e-02 2.2686e+02 7.5008e+01 3.7025e+02 1.5094e+02 5.1553e+02 3.5047e+02
3.2603e-02 2.3039e+02 7.6783e+01 3.7898e+02 1.5358e+02 5.2134e+02 3.5152e+02
3.2905e-02 2.3394e+02 7.8582e+01 3.8802e+02 1.5626e+02 5.2718e+02 3.5255e+02
3.3209e-02 2.3753e+02 8.0402e+01 3.9709e+02 1.5896e+02 5.3306e+02 3.5354e+02
3.3517e-02 2.4115e+02 8.2247e+01 4.0642e+02 1.6170e+02 5.3898e+02 3.5451e+02
3.3827e-02 2.4480e+02 8.4111e+01 4.1587e+02 1.6445e+02 5.4492e+02 3.5546e+02
3.4140e-02 2.4848e+02 8.6001e+01 4.2548e+02 1.6724e+02 5.5091e+02 3.5637e+02
3.4456e-02 2.5220e+02 8.7910e+01 4.3532e+02 1.7005e+02 5.5692e+02 3.5726e+02
3.4775e-02 2.5594e+02 8.9843e+01 4.4521e+02 1.7289e+02 5.6297e+02 3.5811e+02
3.5097e-02 2.5972e+02 9.1796e+01 4.5544e+02 1.7576e+02 5.6905e+02 3.5894e+02
3.5422e-02 2.6354e+02 9.3771e+01 4.6565e+02 1.7865e+02 5.7517e+02 3.5973e+02
3.5750e-02 2.6738e+02 9.5768e+01 4.7622e+02 1.8157e+02 5.8132e+02 3.6050e+02
3.6081e-02 2.7126e+02 9.7783e+01 4.8680e+02 1.8452e+02 5.8750e+02 3.6122e+02
3.6415e-02 2.7517e+02 9.9822e+01 4.9768e+02 1.8750e+02 5.9371e+02 3.6192e+02
3.6752e-02 2.7911e+02 1.0188e+02 5.0867e+02 1.9050e+02 5.9996e+02 3.6258e+02
3.7092e-02 2.8309e+02 1.0396e+02 5.1983e+02 1.9352e+02 6.0624e+02 3.6320e+02
3.7436e-02 2.8710e+02 1.0605e+02 5.3125e+02 1.9658e+02 6.1255e+02 3.6379e+02
3.7782e-02 2.9115e+02 1.0817e+02 5.4270e+02 1.9966e+02 6.1889e+02 3.6433e+02
3.8132e-02 2.9523e+02 1.1031e+02 5.5454e+02 2.0277e+02 6.2526e+02 3.6484e+02
3.8485e-02 2.9934e+02 1.1247e+02 5.6632e+02 2.0590e+02 6.3166e+02 3.6531e+02
3.8841e-02 3.0349e+02 1.1464e+02 5.7853e+02 2.0906e+02 6.3810e+02 3.6573e+02
3.9201e-02 3.0767e+02 1.1684e+02 5.9070e+02 2.1225e+02 6.4456e+02 3.6612e+02
3.9564e-02 3.1188e+02 1.1905e+02 6.0322e+02 2.1547e+02 6.5105e+02 3.6645e+02
3.9930e-02 3.1613e+02 1.2128e+02 6.1585e+02 2.1871e+02 6.5757e+02 3.6674e+02
4.0300e-02 3.2042e+02 1.2354e+02 6.2865e+02 2.2198e+02 6.6413e+02 3.6699e+02
4.0673e-02 3.2474e+02 1.2581e+02 6.4175e+02 2.2528e+02 6.7071e+02 3.6718e+02
4.1049e-02 3.2910e+02 1.2811e+02 6.5483e+02 2.2860e+02 6.7732e+02 3.6733e+02
4.1429e-02 3.3350e+02 1.3042e+02 6.6839e+02 2.3196e+02 6.8395e+02 3.6742e+02
4.1813e-02 3.3793e+02 1.3275e+02 6.8181e+02 2.3534e+02 6.9062e+02 3.6746e+02
4.2200e-02 3.4239e+02 1.3510e+02 6.9576e+02 2.3875e+02 6.9731e+02 3.6744e+02
4.2591e-02 3.4690e+02 1.3747e+02 7.0961e+02 2.4218e+02 7.0403e+02 3.6737e+02
4.2985e-02 3.5144e+02 1.3986e+02 7.2387e+02 2.4565e+02 7.1078e+02 3.6723e+02
4.3383e-02 3.5602e+02 1.4227e+02 7.3822e+02 2.4915e+02 7.1755e+02 3.6704e+02
4.3785e-02 3.6064e+02 1.4471e+02 7.5275e+02 2.5267e+02 7.2435e+02 3.6679e+02
4.4190e-02 3.6529e+02 1.4716e+02 7.6762e+02 2.5623e+02 7.3117e+02 3.6647e+02
4.4599e-02 3.6998e+02 1.4964e+02 7.8244e+02 2.5981e+02 7.3802e+02 3.6609e+02
4.5012e-02 3.7471e+02 1.5215e+02 7.9781e+02 2.6343e+02 7.4489e+02 3.6564e+02
4.5429e-02 3.7949e+02 1.5467e+02 8.1298e+02 2.6708e+02 7.5179e+02 3.6512e+02
4.5849e-02 3.8429e+02 1.5722e+02 8.2877e+02 2.7076e+02 7.5871e+02 3.6453e+02
4.6274e-02 3.8914e+02 1.5979e+02 8.4440e+02 2.7447e+02 7.6565e+02 3.6387e+02
4.6702e-02 3.9403e+02 1.6240e+02 8.6052e+02 2.7821e+02 7.7261e+02 3.6313e+02
4.7134e-02 3.9896e+02 1.6502e+02 8.7671e+02 2.8199e+02 7.7960e+02 3.6232e+02
4.7571e-02 4.0392e+02 1.6769e+02 8.9309e+02 2.8580e+02 7.8660e+02 3.6143e+02
4.8011e-02 4.0893e+02 1.7037e+02 9.0988e+02 2.8965e+02 7.9363e+02 3.6047e+02
4.8455e-02 4.1397e+02 1.7309e+02 9.2654e+02 2.9353e+02 8.0067e+02 3.5942e+02
4.8904e-02 4.1906e+02 1.7584e+02 9.4389e+02 2.9745e+02 8.0773e+02 3.5829e+02
4.9357e-02 4.2418e+02 1.7862e+02 9.6093e+02 3.0140e+02 8.1481e+02 3.5708e+02
4.9814e-02 4.2934e+02 1.8144e+02 9.7873e+02 3.0539e+02 8.2191e+02 3.5579e+02
5.0275e-02 4.3454e+02 1.8428e+02 9.9630e+02 3.0941e+02 8.2902e+02 3.5441e+02
5.0740e-02 4.3978e+02 1.8718e+02 1.0144e+03 3.1348e+02 8.3614e+02 3.5294e+02
5.1210e-02 4.4506e+02 1.9010e+02 1.0326e+03 3.1758e+02 8.4328e+02 3.5138e+02
5.1684e-02 4.5037e+02 1.9308e+02 1.0511e+03 3.2173e+02 8.5043e+02 3.4974e+02
5.2163e-02 4.5573e+02 1.9609e+02 1.0700e+03 3.2591e+02 8.5759e+02 3.4800e+02
5.2645e-02 4.6111e+02 1.9915e+02 1.0887e+03 3.3013e+02 8.6476e+02 3.4618e+02
5.3133e-02 4.6654e+02 2.0225e+02 1.1082e+03 3.3440e+02 8.7194e+02 3.4426e+02
5.3625e-02 4.7200e+02 2.0540e+02 1.1273e+03 3.3870e+02 8.7912e+02 3.4225e+02
5.4121e-02 4.7749e+02 2.0860e+02 1.1474e+03 3.4305e+02 8.8632e+02 3.4015e+02
5.4622e-02 4.8302e+02 2.1185e+02 1.1671e+03 3.4744e+02 8.9351e+02 3.3796e+02
5.5128e-02 4.8858e+02 2.1517e+02 1.1875e+03 3.5187e+02 9.0071e+02 3.3567e+02
5.5638e-02 4.9417e+02 2.1852e+02 1.2080e+03 3.5635e+02 9.0791e+02 3.3330e+02
5.6153e-02 4.9979e+02 2.2195e+02 1.2287e+03 3.6087e+02 9.1511e+02 3.3083e+02
5.6673e-02 5.0544e+02 2.2542e+02 1.2499e+03 3.6543e+02 9.2230e+02 3.2827e+02
5.7198e-02 5.1112e+02 2.2896e+02 1.2709e+03 3.7004e+02 9.2949e+02 3.2562e+02
5.7727e-02 5.1682e+02 2.3256e+02 1.2930e+03 3.7469e+02 9.3668e+02 3.2288e+02
5.8262e-02 5.2255e+02 2.3622e+02 1.3144e+03 3.7939e+02 9.4386e+02 3.2005e+02
5.8801e-02 5.2830e+02 2.3996e+02 1.3371e+03 3.8413e+02 9.5102e+02 3.1714e+02
5.9345e-02 5.3407e+02 2.4375e+02 1.3592e+03 3.8892e+02 9.5818e+02 3.1414e+02
5.9895e-02 5.3986e+02 2.4763e+02 1.3822e+03 3.9374e+02 9.6532e+02 3.1106e+02
6.0449e-02 5.4566e+02 2.5156e+02 1.4053e+03 3.9862e+02 9.7244e+02 3.0789e+02
6.1009e-02 5.5148e+02 2.5558e+02 1.4285e+03 4.0353e+02 9.7955e+02 3.0465e+02
6.1574e-02 5.5731e+02 2.5966e+02 1.4526e+03 4.0849e+02 9.8663e+02 3.0132e+02
6.2144e-02 5.6315e+02 2.6382e+02 1.4761e+03 4.1349e+02 9.9369e+02 2.9793e+02
6.2719e-02 5.6900e+02 2.6805e+02 1.5010e+03 4.1853e+02 1.0007e+03 2.9446e+02
6.3300e-02 5.7485e+02 2.7236e+02 1.5251e+03 4.2361e+02 1.0077e+03 2.9092e+02
6.3886e-02 5.8070e+02 2.7675e+02 1.5506e+03 4.2873e+02 1.0147e+03 2.8732e+02
6.4477e-02 5.8656e+02 2.8120e+02 1.5755e+03 4.3388e+02 1.0217e+03 2.8365e+02
6.5074e-02 5.9240e+02 2.8575e+02 1.6014e+03 4.3907e+02 1.0286e+03 2.7993e+02
6.5676e-02 5.9824e+02 2.9034e+02 1.6273e+03 4.4430e+02 1.0354e+03 2.7615e+02
6.6284e-02 6.0407e+02 2.9504e+02 1.6534e+03 4.4956e+02 1.0423e+03 2.7232e+02
6.6898e-02 6.0989e+02 2.9979e+02 1.6804e+03 4.5484e+02 1.0491e+03 2.6844e+02
6.7517e-02 6.1569e+02 3.0462e+02 1.7068e+03 4.6016e+02 1.0558e+03 2.6452e+02
6.8142e-02 6.2148e+02 3.0952e+02 1.7348e+03 4.6550e+02 1.0625e+03 2.6056e+02
6.8773e-02 6.2724e+02 3.1449e+02 1.7616e+03 4.7086e+02 1.0691e+03 2.5657e+02
6.9410e-02 6.3297e+02 3.1953e+02 1.7903e+03 4.7625e+02 1.0757e+03 2.5255e+02
7.0052e-02 6.3868e+02 3.2461e+02 1.8180e+03 4.8165e+02 1.0823e+03 2.4850e+02
7.0701e-02 6.4435e+02 3.2979e+02 1.8469e+03 4.8706e+02 1.0887e+03 2.4443e+02
7.1355e-02 6.4999e+02 3.3498e+02 1.8758e+03 4.9249e+02 1.0952e+03 2.4034e+02
7.2016e-02 6.5559e+02 3.4027e+02 1.9047e+03 4.9793e+02 1.1015e+03 2.3625e+02
7.2683e-02 6.6115e+02 3.4557e+02 1.9348e+03 5.0336e+02 1.1078e+03 2.3214e+02
7.3356e-02 6.6667e+02 3.5094e+02 1.9639e+03 5.0880e+02 1.1140e+03 2.2803e+02
7.4035e-02 6.7214e+02 3.5634e+02 1.9950e+03 5.1424e+02 1.1202e+03 2.2393e+02
7.4720e-02 6.7756e+02 3.6177e+02 2.0244e+03 5.1967e+02 1.1263e+03 2.1983e+02
7.5412e-02 6.8293e+02 3.6724e+02 2.0561e+03 5.2508e+02 1.1323e+03 2.1574e+02
7.6110e-02 6.8825e+02 3.7271e+02 2.0863e+03 5.3049e+02 1.1382e+03 2.1166e+02
7.6814e-02 6.9351e+02 3.7824e+02 2.1180e+03 5.3587e+02 1.1441e+03 2.0760e+02
7.7526e-02 6.9871e+02 3.8373e+02 2.1495e+03 5.4123e+02 1.1498e+03 2.0355e+02
7.8243e-02 7.0385e+02 3.8927e+02 2.1809e+03 5.4656e+02 1.1555e+03 1.9953e+02
7.8968e-02 7.0893e+02 3.9477e+02 2.2136e+03 5.5185e+02 1.1612e+03 1.9554e+02
7.9699e-02 7.1395e+02 4.0029e+02 2.2448e+03 5.5711e+02 1.1667e+03 1.9157e+02
8.0436e-02 7.1889e+02 4.0577e+02 2.2785e+03 5.6233e+02 1.1722e+03 1.8764e+02
8.1181e-02 7.2378e+02 4.1124e+02 2.3098e+03 5.6751e+02 1.1775e+03 1.8373e+02
8.1933e-02 7.2860e+02 4.1669e+02 2.3438e+03 5.7264e+02 1.1828e+03 1.7986e+02
8.2691e-02 7.3335e+02 4.2206e+02 2.3759e+03 5.7771e+02 1.1880e+03 1.7602e+02
8.3457e-02 7.3803e+02 4.2744e+02 2.4095e+03 5.8273e+02 1.1931e+03 1.7222e+02
8.4229e-02 7.4264e+02 4.3272e+02 2.4427e+03 5.8769e+02 1.1982e+03 1.6845e+02
8.5009e-02 7.4719e+02 4.3799e+02 2.4756e+03 5.9258e+02 1.2031e+03 1.6471e+02
8.5796e-02 7.5167e+02 4.4314e+02 2.5099e+03 5.9741e+02 1.2080e+03 1.6101e+02
8.6590e-02 7.5608e+02 4.4826e+02 2.5422e+03 6.0217e+02 1.2128e+03 1.5733e+02
8.7392e-02 7.6042e+02 4.5329e+02 2.5773e+03 6.0685e+02 1.2175e+03 1.5369e+02
8.8201e-02 7.6471e+02 4.5823e+02 2.6094e+03 6.1147e+02 1.2221e+03 1.5008e+02
