# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.8099e-03 8.3991e+00 -2.4594e-01 5.1918e+00 4.0766e+00 5.8860e+01 9.2522e+01
8.8915e-03 8.6436e+00 -2.3837e-01 5.3673e+00 4.2026e+00 5.9875e+01 9.3820e+01
8.9738e-03 8.8946e+00 -2.3004e-01 5.5481e+00 4.3323e+00 6.0908e+01 9.5131e+01
9.0569e-03 9.1524e+00 -2.2088e-01 5.7350e+00 4.4658e+00 6.1957e+01 9.6456e+01
9.1407e-03 9.4170e+00 -2.1088e-01 5.9282e+00 4.6031e+00 6.3022e+01 9.7793e+01
9.2253e-03 9.6886e+00 -1.9997e-01 6.1272e+00 4.7443e+00 6.4105e+01 9.9144e+01
9.3107e-03 9.9675e+00 -1.8813e-01 6.3335e+00 4.8897e+00 6.5205e+01 1.0051e+02
9.3969e-03 1.0254e+01 -1.7529e-01 6.5455e+00 5.0392e+00 6.6322e+01 1.0188e+02
9.4839e-03 1.0547e+01 -1.6141e-01 6.7657e+00 5.1930e+00 6.7457e+01 1.0327e+02
9.5717e-03 1.0849e+01 -1.4645e-01 6.9918e+00 5.3512e+00 6.8610e+01 1.0467e+02
9.6603e-03 1.1158e+01 -1.3034e-01 7.2262e+00 5.5139e+00 6.9781e+01 1.0609e+02
9.7498e-03 1.1475e+01 -1.1306e-01 7.4676e+00 5.6812e+00 7.0971e+01 1.0752e+02
9.8400e-03 1.1801e+01 -9.4493e-02 7.7171e+00 5.8532e+00 7.2179e+01 1.0896e+02
9.9311e-03 1.2135e+01 -7.4651e-02 7.9749e+00 6.0301e+00 7.3406e+01 1.1041e+02
1.0023e-02 1.2477e+01 -5.3413e-02 8.2403e+00 6.2120e+00 7.4653e+01 1.1187e+02
1.0116e-02 1.2829e+01 -3.0765e-02 8.5154e+00 6.3990e+00 7.5919e+01 1.1335e+02
1.0210e-02 1.3189e+01 -6.6094e-03 8.7979e+00 6.5912e+00 7.7204e+01 1.1484e+02
1.0304e-02 1.3559e+01 1.9107e-02 9.0912e+00 6.7888e+00 7.8509e+01 1.1634e+02
1.0399e-02 1.3937e+01 4.6444e-02 9.3923e+00 6.9919e+00 7.9835e+01 1.1786e+02
1.0496e-02 1.4326e+01 7.5507e-02 9.7044e+00 7.2006e+00 8.1181e+01 1.1938e+02
1.0593e-02 1.4724e+01 1.0631e-01 1.0026e+01 7.4151e+00 8.2547e+01 1.2092e+02
1.0691e-02 1.5132e+01 1.3901e-01 1.0357e+01 7.6355e+00 8.3935e+01 1.2247e+02
1.0790e-02 1.5550e+01 1.7360e-01 1.0700e+01 7.8620e+00 8.5343e+01 1.2404e+02
1.0890e-02 1.5979e+01 2.1025e-01 1.1053e+01 8.0947e+00 8.6773e+01 1.2561e+02
1.0991e-02 1.6418e+01 2.4896e-01 1.1418e+01 8.3337e+00 8.8225e+01 1.2719e+02
1.1092e-02 1.6869e+01 2.8987e-01 1.1793e+01 8.5792e+00 8.9698e+01 1.2879e+02
1.1195e-02 1.7330e+01 3.3306e-01 1.2183e+01 8.8314e+00 9.1194e+01 1.3040e+02
1.1299e-02 1.7802e+01 3.7860e-01 1.2582e+01 9.0905e+00 9.2713e+01 1.3202e+02
1.1403e-02 1.8286e+01 4.2664e-01 1.2996e+01 9.3565e+00 9.4254e+01 1.3365e+02
1.1509e-02 1.8782e+01 4.7719e-01 1.3422e+01 9.6296e+00 9.5818e+01 1.3529e+02
1.1615e-02 1.9290e+01 5.3047e-01 1.3861e+01 9.9100e+00 9.7405e+01 1.3694e+02
1.1723e-02 1.9809e+01 5.8645e-01 1.4315e+01 1.0198e+01 9.9015e+01 1.3860e+02
1.1831e-02 2.0342e+01 6.4537e-01 1.4782e+01 1.0494e+01 1.0065e+02 1.4027e+02
1.1941e-02 2.0887e+01 7.0723e-01 1.5266e+01 1.0797e+01 1.0231e+02 1.4196e+02
1.2051e-02 2.1444e+01 7.7222e-01 1.5762e+01 1.1108e+01 1.0399e+02 1.4365e+02
1.2163e-02 2.2015e+01 8.4043e-01 1.6276e+01 1.1428e+01 1.0570e+02 1.4535e+02
1.2276e-02 2.2600e+01 9.1196e-01 1.6804e+01 1.1756e+01 1.0743e+02 1.4706e+02
1.2389e-02 2.3198e+01 9.8700e-01 1.7350e+01 1.2092e+01 1.0919e+02 1.4878e+02
1.2504e-02 2.3810e+01 1.0656e+00 1.7912e+01 1.2438e+01 1.1097e+02 1.5051e+02
1.2620e-02 2.4436e+01 1.1480e+00 1.8492e+01 1.2792e+01 1.1278e+02 1.5225e+02
1.2737e-02 2.5076e+01 1.2341e+00 1.9091e+01 1.3155e+01 1.1461e+02 1.5400e+02
1.2854e-02 2.5731e+01 1.3244e+00 1.9705e+01 1.3528e+01 1.1647e+02 1.5575e+02
1.2973e-02 2.6401e+01 1.4187e+00 2.0343e+01 1.3910e+01 1.1836e+02 1.5752e+02
1.3094e-02 2.7087e+01 1.5174e+00 2.0995e+01 1.4302e+01 1.2027e+02 1.5929e+02
1.3215e-02 2.7787e+01 1.6205e+00 2.1672e+01 1.4704e+01 1.2221e+02 1.6107e+02
1.3337e-02 2.8504e+01 1.7281e+00 2.2366e+01 1.5116e+01 1.2418e+02 1.6285e+02
1.3461e-02 2.9236e+01 1.8406e+00 2.3084e+01 1.5538e+01 1.2618e+02 1.6465e+02
1.3585e-02 2.9984e+01 1.9579e+00 2.3822e+01 1.5971e+01 1.2820e+02 1.6645e+02
1.3711e-02 3.0749e+01 2.0804e+00 2.4583e+01 1.6415e+01 1.3025e+02 1.6825e+02
1.3838e-02 3.1531e+01 2.2081e+00 2.5368e+01 1.6870e+01 1.3233e+02 1.7007e+02
1.3966e-02 3.2330e+01 2.3413e+00 2.6174e+01 1.7336e+01 1.3444e+02 1.7189e+02
1.4095e-02 3.3146e+01 2.4800e+00 2.7009e+01 1.7813e+01 1.3657e+02 1.7371e+02
1.4226e-02 3.3980e+01 2.6246e+00 2.7863e+01 1.8302e+01 1.3874e+02 1.7554e+02
1.4357e-02 3.4832e+01 2.7751e+00 2.8750e+01 1.8803e+01 1.4093e+02 1.7737e+02
1.4490e-02 3.5701e+01 2.9318e+00 2.9656e+01 1.9317e+01 1.4316e+02 1.7921e+02
1.4625e-02 3.6590e+01 3.0949e+00 3.0595e+01 1.9842e+01 1.4541e+02 1.8106e+02
1.4760e-02 3.7496e+01 3.2645e+00 3.1559e+01 2.0380e+01 1.4770e+02 1.8290e+02
1.4897e-02 3.8422e+01 3.4410e+00 3.2552e+01 2.0932e+01 1.5001e+02 1.8476e+02
1.5034e-02 3.9367e+01 3.6242e+00 3.3577e+01 2.1496e+01 1.5236e+02 1.8661e+02
1.5174e-02 4.0332e+01 3.8149e+00 3.4627e+01 2.2073e+01 1.5473e+02 1.8847e+02
1.5314e-02 4.1316e+01 4.0128e+00 3.5715e+01 2.2664e+01 1.5714e+02 1.9033e+02
1.5456e-02 4.2320e+01 4.2184e+00 3.6826e+01 2.3269e+01 1.5958e+02 1.9219e+02
1.5599e-02 4.3345e+01 4.4319e+00 3.7980e+01 2.3888e+01 1.6204e+02 1.9406e+02
1.5743e-02 4.4390e+01 4.6534e+00 3.9158e+01 2.4522e+01 1.6455e+02 1.9592e+02
1.5889e-02 4.5456e+01 4.8833e+00 4.0378e+01 2.5170e+01 1.6708e+02 1.9779e+02
1.6036e-02 4.6543e+01 5.1216e+00 4.1629e+01 2.5833e+01 1.6964e+02 1.9966e+02
1.6185e-02 4.7652e+01 5.3689e+00 4.2917e+01 2.6511e+01 1.7224e+02 2.0153e+02
1.6335e-02 4.8782e+01 5.6250e+00 4.4245e+01 2.7204e+01 1.7487e+02 2.0339e+02
1.6486e-02 4.9935e+01 5.8906e+00 4.5605e+01 2.7913e+01 1.7753e+02 2.0526e+02
1.6638e-02 5.1109e+01 6.1656e+00 4.7014e+01 2.8637e+01 1.8023e+02 2.0713e+02
1.6792e-02 5.2306e+01 6.4504e+00 4.8451e+01 2.9378e+01 1.8296e+02 2.0900e+02
1.6948e-02 5.3526e+01 6.7453e+00 4.9942e+01 3.0136e+01 1.8572e+02 2.1086e+02
1.7105e-02 5.4768e+01 7.0504e+00 5.1463e+01 3.0909e+01 1.8852e+02 2.1273e+02
1.7263e-02 5.6034e+01 7.3663e+00 5.3037e+01 3.1700e+01 1.9135e+02 2.1459e+02
1.7423e-02 5.7323e+01 7.6927e+00 5.4650e+01 3.2508e+01 1.9421e+02 2.1645e+02
1.7584e-02 5.8637e+01 8.0306e+00 5.6309e+01 3.3334e+01 1.9711e+02 2.1831e+02
1.7747e-02 5.9974e+01 8.3796e+00 5.8019e+01 3.4177e+01 2.0004e+02 2.2016e+02
1.7911e-02 6.1335e+01 8.7405e+00 5.9767e+01 3.5038e+01 2.0301e+02 2.2201e+02
1.8077e-02 6.2720e+01 9.1131e+00 6.1578e+01 3.5917e+01 2.0601e+02 2.2385e+02
1.8244e-02 6.4131e+01 9.4981e+00 6.3421e+01 3.6814e+01 2.0904e+02 2.2569e+02
1.8413e-02 6.5566e+01 9.8956e+00 6.5335e+01 3.7731e+01 2.1211e+02 2.2753e+02
1.8584e-02 6.7027e+01 1.0306e+01 6.7283e+01 3.8666e+01 2.1522e+02 2.2936e+02
1.8756e-02 6.8512e+01 1.0729e+01 6.9299e+01 3.9621e+01 2.1836e+02 2.3119e+02
1.8929e-02 7.0024e+01 1.1166e+01 7.1362e+01 4.0595e+01 2.2154e+02 2.3301e+02
1.9105e-02 7.1561e+01 1.1616e+01 7.3482e+01 4.1589e+01 2.2475e+02 2.3482e+02
1.9282e-02 7.3124e+01 1.2081e+01 7.5665e+01 4.2602e+01 2.2800e+02 2.3663e+02
1.9460e-02 7.4713e+01 1.2559e+01 7.7895e+01 4.3636e+01 2.3128e+02 2.3843e+02
1.9640e-02 7.6329e+01 1.3052e+01 8.0203e+01 4.4691e+01 2.3460e+02 2.4022e+02
1.9822e-02 7.7971e+01 1.3560e+01 8.2550e+01 4.5766e+01 2.3796e+02 2.4200e+02
2.0006e-02 7.9641e+01 1.4084e+01 8.4984e+01 4.6862e+01 2.4135e+02 2.4378e+02
2.0191e-02 8.1337e+01 1.4622e+01 8.7459e+01 4.7979e+01 2.4478e+02 2.4555e+02
2.0378e-02 8.3060e+01 1.5177e+01 9.0019e+01 4.9118e+01 2.4824e+02 2.4731e+02
2.0566e-02 8.4810e+01 1.5747e+01 9.2634e+01 5.0279e+01 2.5174e+02 2.4906e+02
2.0757e-02 8.6588e+01 1.6334e+01 9.5320e+01 5.1461e+01 2.5528e+02 2.5080e+02
2.0949e-02 8.8394e+01 1.6937e+01 9.8084e+01 5.2665e+01 2.5885e+02 2.5253e+02
2.1143e-02 9.0227e+01 1.7557e+01 1.0090e+02 5.3892e+01 2.6247e+02 2.5425e+02
2.1339e-02 9.2088e+01 1.8194e+01 1.0382e+02 5.5141e+01 2.6611e+02 2.5596e+02
2.1536e-02 9.3977e+01 1.8849e+01 1.0678e+02 5.6413e+01 2.6980e+02 2.5766e+02
2.1735e-02 9.5894e+01 1.9521e+01 1.0984e+02 5.7708e+01 2.7352e+02 2.5935e+02
2.1937e-02 9.7840e+01 2.0212e+01 1.1296e+02 5.9026e+01 2.7727e+02 2.6103e+02
2.2140e-02 9.9814e+01 2.0921e+01 1.1618e+02 6.0367e+01 2.8107e+02 2.6269e+02
2.2345e-02 1.0182e+02 2.1648e+01 1.1946e+02 6.1732e+01 2.8490e+02 2.6434e+02
2.2552e-02 1.0385e+02 2.2394e+01 1.2283e+02 6.3121e+01 2.8876e+02 2.6599e+02
2.2760e-02 1.0591e+02 2.3159e+01 1.2629e+02 6.4533e+01 2.9267e+02 2.6762e+02
2.2971e-02 1.0800e+02 2.3944e+01 1.2982e+02 6.5970e+01 2.9661e+02 2.6923e+02
2.3184e-02 1.1011e+02 2.4748e+01 1.3347e+02 6.7431e+01 3.0059e+02 2.7083e+02
2.3398e-02 1.1226e+02 2.5572e+01 1.3716e+02 6.8916e+01 3.0460e+02 2.7242e+02
2.3615e-02 1.1443e+02 2.6416e+01 1.4099e+02 7.0425e+01 3.0865e+02 2.7400e+02
2.3834e-02 1.1664e+02 2.7280e+01 1.4487e+02 7.1960e+01 3.1274e+02 2.7556e+02
2.4054e-02 1.1887e+02 2.8165e+01 1.4887e+02 7.3519e+01 3.1686e+02 2.7711e+02
2.4277e-02 1.2114e+02 2.9070e+01 1.5295e+02 7.5103e+01 3.2103e+02 2.7865e+02
2.4502e-02 1.2343e+02 2.9997e+01 1.5713e+02 7.6712e+01 3.2522e+02 2.8016e+02
2.4728e-02 1.2575e+02 3.0943e+01 1.6142e+02 7.8346e+01 3.2946e+02 2.8167e+02
2.4957e-02 1.2810e+02 3.1912e+01 1.6578e+02 8.0006e+01 3.3373e+02 2.8316e+02
2.5188e-02 1.3048e+02 3.2902e+01 1.7030e+02 8.1690e+01 3.3803e+02 2.8463e+02
2.5422e-02 1.3289e+02 3.3914e+01 1.7485e+02 8.3401e+01 3.4238e+02 2.8609e+02
2.5657e-02 1.3533e+02 3.4948e+01 1.7957e+02 8.5137e+01 3.4676e+02 2.8754e+02
2.5894e-02 1.3779e+02 3.6002e+01 1.8435e+02 8.6898e+01 3.5117e+02 2.8896e+02
2.6134e-02 1.4029e+02 3.7080e+01 1.8927e+02 8.8685e+01 3.5562e+02 2.9038e+02
2.6376e-02 1.4282e+02 3.8179e+01 1.9428e+02 9.0498e+01 3.6011e+02 2.9177e+02
2.6620e-02 1.4537e+02 3.9301e+01 1.9941e+02 9.2336e+01 3.6463e+02 2.9315e+02
2.6867e-02 1.4796e+02 4.0445e+01 2.0467e+02 9.4201e+01 3.6919e+02 2.9451e+02
2.7115e-02 1.5057e+02 4.1612e+01 2.0999e+02 9.6091e+01 3.7378e+02 2.9586e+02
2.7366e-02 1.5321e+02 4.2800e+01 2.1551e+02 9.8007e+01 3.7841e+02 2.9719e+02
2.7620e-02 1.5589e+02 4.4012e+01 2.2106e+02 9.9949e+01 3.8308e+02 2.9850e+02
2.7875e-02 1.5859e+02 4.5246e+01 2.2681e+02 1.0192e+02 3.8778e+02 2.9979e+02
2.8134e-02 1.6132e+02 4.6502e+01 2.3261e+02 1.0391e+02 3.9251e+02 3.0107e+02
2.8394e-02 1.6408e+02 4.7782e+01 2.3859e+02 1.0593e+02 3.9728e+02 3.0232e+02
2.8657e-02 1.6687e+02 4.9083e+01 2.4467e+02 1.0798e+02 4.0208e+02 3.0356e+02
2.8922e-02 1.6969e+02 5.0408e+01 2.5087e+02 1.1005e+02 4.0692e+02 3.0478e+02
2.9190e-02 1.7253e+02 5.1754e+01 2.5723e+02 1.1214e+02 4.1180e+02 3.0599e+02
2.9460e-02 1.7541e+02 5.3124e+01 2.6366e+02 1.1427e+02 4.1670e+02 3.0717e+02
2.9733e-02 1.7832e+02 5.4515e+01 2.7030e+02 1.1642e+02 4.2164e+02 3.0833e+02
3.0008e-02 1.8125e+02 5.5929e+01 2.7698e+02 1.1859e+02 4.2662e+02 3.0948e+02
3.0286e-02 1.8421e+02 5.7366e+01 2.8390e+02 1.2079e+02 4.3162e+02 3.1060e+02
3.0566e-02 1.8721e+02 5.8824e+01 2.9085e+02 1.2302e+02 4.3666e+02 3.1171e+02
3.0849e-02 1.9023e+02 6.0306e+01 2.9802e+02 1.2527e+02 4.4174e+02 3.1279e+02
3.1135e-02 1.9328e+02 6.1807e+01 3.0528e+02 1.2754e+02 4.4685e+02 3.1385e+02
3.1423e-02 1.9636e+02 6.3333e+01 3.1269e+02 1.2985e+02 4.5199e+02 3.1489e+02
3.1714e-02 1.9947e+02 6.4877e+01 3.2027e+02 1.3217e+02 4.5716e+02 3.1592e+02
3.2008e-02 2.0260e+02 6.6446e+01 3.2792e+02 1.3453e+02 4.6236e+02 3.1691e+02
3.2304e-02 2.0577e+02 6.8034e+01 3.3583e+02 1.3690e+02 4.6760e+02 3.1789e+02
3.2603e-02 2.0897e+02 6.9644e+01 3.4374e+02 1.3931e+02 4.7287e+02 3.1884e+02
3.2905e-02 2.1219e+02 7.1276e+01 3.5195e+02 1.4173e+02 4.7817e+02 3.1977e+02
3.3209e-02 2.1544e+02 7.2927e+01 3.6017e+02 1.4419e+02 4.8350e+02 3.2067e+02
3.3517e-02 2.1873e+02 7.4600e+01 3.6864e+02 1.4666e+02 4.8887e+02 3.2156e+02
3.3827e-02 2.2204e+02 7.6291e+01 3.7721e+02 1.4916e+02 4.9426e+02 3.2241e+02
3.4140e-02 2.2538e+02 7.8006e+01 3.8592e+02 1.5169e+02 4.9969e+02 3.2324e+02
3.4456e-02 2.2875e+02 7.9737e+01 3.9485e+02 1.5424e+02 5.0514e+02 3.2404e+02
3.4775e-02 2.3215e+02 8.1491e+01 4.0382e+02 1.5682e+02 5.1063e+02 3.2482e+02
3.5097e-02 2.3558e+02 8.3262e+01 4.1310e+02 1.5942e+02 5.1615e+02 3.2557e+02
3.5422e-02 2.3903e+02 8.5053e+01 4.2236e+02 1.6204e+02 5.2170e+02 3.2629e+02
3.5750e-02 2.4252e+02 8.6864e+01 4.3195e+02 1.6469e+02 5.2727e+02 3.2698e+02
3.6081e-02 2.4604e+02 8.8692e+01 4.4154e+02 1.6737e+02 5.3288e+02 3.2764e+02
3.6415e-02 2.4959e+02 9.0542e+01 4.5141e+02 1.7006e+02 5.3852e+02 3.2827e+02
3.6752e-02 2.5317e+02 9.2406e+01 4.6138e+02 1.7279e+02 5.4418e+02 3.2887e+02
3.7092e-02 2.5677e+02 9.4293e+01 4.7150e+02 1.7553e+02 5.4988e+02 3.2943e+02
3.7436e-02 2.6041e+02 9.6193e+01 4.8186e+02 1.7830e+02 5.5560e+02 3.2996e+02
3.7782e-02 2.6408e+02 9.8116e+01 4.9225e+02 1.8110e+02 5.6135e+02 3.3046e+02
3.8132e-02 2.6778e+02 1.0005e+02 5.0299e+02 1.8392e+02 5.6713e+02 3.3092e+02
3.8485e-02 2.7151e+02 1.0201e+02 5.1367e+02 1.8676e+02 5.7294e+02 3.3135e+02
3.8841e-02 2.7527e+02 1.0398e+02 5.2474e+02 1.8963e+02 5.7877e+02 3.3173e+02
3.9201e-02 2.7906e+02 1.0597e+02 5.3578e+02 1.9252e+02 5.8463e+02 3.3208e+02
3.9564e-02 2.8289e+02 1.0799e+02 5.4714e+02 1.9544e+02 5.9052e+02 3.3238e+02
3.9930e-02 2.8674e+02 1.1001e+02 5.5859e+02 1.9838e+02 5.9644e+02 3.3265e+02
4.0300e-02 2.9063e+02 1.1206e+02 5.7020e+02 2.0134e+02 6.0238e+02 3.3287e+02
4.0673e-02 2.9455e+02 1.1411e+02 5.8208e+02 2.0433e+02 6.0835e+02 3.3304e+02
4.1049e-02 2.9851e+02 1.1620e+02 5.9395e+02 2.0735e+02 6.1435e+02 3.3317e+02
4.1429e-02 3.0249e+02 1.1829e+02 6.0625e+02 2.1039e+02 6.2037e+02 3.3326e+02
4.1813e-02 3.0651e+02 1.2041e+02 6.1843e+02 2.1346e+02 6.2641e+02 3.3329e+02
4.2200e-02 3.1056e+02 1.2254e+02 6.3107e+02 2.1655e+02 6.3248e+02 3.3328e+02
4.2591e-02 3.1465e+02 1.2469e+02 6.4364e+02 2.1967e+02 6.3858e+02 3.3321e+02
4.2985e-02 3.1877e+02 1.2686e+02 6.5657e+02 2.2281e+02 6.4470e+02 3.3309e+02
4.3383e-02 3.2292e+02 1.2905e+02 6.6958e+02 2.2598e+02 6.5084e+02 3.3292e+02
4.3785e-02 3.2711e+02 1.3126e+02 6.8276e+02 2.2918e+02 6.5700e+02 3.3269e+02
4.4190e-02 3.3133e+02 1.3348e+02 6.9626e+02 2.3241e+02 6.6319e+02 3.3240e+02
4.4599e-02 3.3559e+02 1.3573e+02 7.0970e+02 2.3566e+02 6.6940e+02 3.3205e+02
4.5012e-02 3.3988e+02 1.3800e+02 7.2364e+02 2.3894e+02 6.7564e+02 3.3164e+02
4.5429e-02 3.4420e+02 1.4029e+02 7.3740e+02 2.4225e+02 6.8189e+02 3.3117e+02
4.5849e-02 3.4857e+02 1.4261e+02 7.5172e+02 2.4559e+02 6.8817e+02 3.3064e+02
4.6274e-02 3.5296e+02 1.4494e+02 7.6590e+02 2.4895e+02 6.9447e+02 3.3004e+02
4.6702e-02 3.5740e+02 1.4730e+02 7.8051e+02 2.5235e+02 7.0078e+02 3.2937e+02
4.7134e-02 3.6187e+02 1.4968e+02 7.9520e+02 2.5577e+02 7.0712e+02 3.2864e+02
4.7571e-02 3.6637e+02 1.5210e+02 8.1006e+02 2.5923e+02 7.1347e+02 3.2783e+02
4.8011e-02 3.7091e+02 1.5453e+02 8.2528e+02 2.6272e+02 7.1984e+02 3.2696e+02
4.8455e-02 3.7548e+02 1.5700e+02 8.4040e+02 2.6624e+02 7.2623e+02 3.2601e+02
4.8904e-02 3.8010e+02 1.5949e+02 8.5613e+02 2.6979e+02 7.3264e+02 3.2498e+02
4.9357e-02 3.8474e+02 1.6201e+02 8.7159e+02 2.7338e+02 7.3906e+02 3.2388e+02
4.9814e-02 3.8943e+02 1.6457e+02 8.8774e+02 2.7700e+02 7.4549e+02 3.2271e+02
5.0275e-02 3.9414e+02 1.6715e+02 9.0367e+02 2.8065e+02 7.5194e+02 3.2146e+02
5.0740e-02 3.9889e+02 1.6978e+02 9.2012e+02 2.8434e+02 7.5840e+02 3.2013e+02
5.1210e-02 4.0368e+02 1.7243e+02 9.3664e+02 2.8806e+02 7.6488e+02 3.1871e+02
5.1684e-02 4.0850e+02 1.7513e+02 9.5334e+02 2.9181e+02 7.7136e+02 3.1722e+02
5.2163e-02 4.1336e+02 1.7786e+02 9.7048e+02 2.9561e+02 7.7786e+02 3.1565e+02
5.2645e-02 4.1824e+02 1.8063e+02 9.8744e+02 2.9944e+02 7.8436e+02 3.1399e+02
5.3133e-02 4.2316e+02 1.8345e+02 1.0052e+03 3.0331e+02 7.9087e+02 3.1225e+02
5.3625e-02 4.2812e+02 1.8630e+02 1.0225e+03 3.0721e+02 7.9739e+02 3.1043e+02
5.4121e-02 4.3310e+02 1.8921e+02 1.0407e+03 3.1115e+02 8.0391e+02 3.0853e+02
5.4622e-02 4.3811e+02 1.9216e+02 1.0586e+03 3.1514e+02 8.1044e+02 3.0654e+02
5.5128e-02 4.4316e+02 1.9516e+02 1.0771e+03 3.1916e+02 8.1697e+02 3.0447e+02
5.5638e-02 4.4823e+02 1.9820e+02 1.0957e+03 3.2322e+02 8.2350e+02 3.0231e+02
5.6153e-02 4.5333e+02 2.0131e+02 1.1144e+03 3.2732e+02 8.3003e+02 3.0007e+02
5.6673e-02 4.5845e+02 2.0446e+02 1.1337e+03 3.3146e+02 8.3655e+02 2.9775e+02
5.7198e-02 4.6360e+02 2.0767e+02 1.1528e+03 3.3564e+02 8.4308e+02 2.9535e+02
5.7727e-02 4.6878e+02 2.1094e+02 1.1728e+03 3.3986e+02 8.4959e+02 2.9286e+02
5.8262e-02 4.7397e+02 2.1426e+02 1.1922e+03 3.4412e+02 8.5610e+02 2.9030e+02
5.8801e-02 4.7919e+02 2.1765e+02 1.2128e+03 3.4842e+02 8.6261e+02 2.8766e+02
5.9345e-02 4.8442e+02 2.2109e+02 1.2328e+03 3.5276e+02 8.6909e+02 2.8493e+02
5.9895e-02 4.8967e+02 2.2461e+02 1.2537e+03 3.5714e+02 8.7557e+02 2.8214e+02
6.0449e-02 4.9493e+02 2.2817e+02 1.2746e+03 3.6156e+02 8.8203e+02 2.7927e+02
6.1009e-02 5.0021e+02 2.3182e+02 1.2957e+03 3.6601e+02 8.8848e+02 2.7632e+02
6.1574e-02 5.0550e+02 2.3552e+02 1.3175e+03 3.7051e+02 8.9490e+02 2.7331e+02
6.2144e-02 5.1080e+02 2.3930e+02 1.3389e+03 3.7505e+02 9.0131e+02 2.7023e+02
6.2719e-02 5.1610e+02 2.4313e+02 1.3615e+03 3.7962e+02 9.0769e+02 2.6708e+02
6.3300e-02 5.2141e+02 2.4704e+02 1.3833e+03 3.8423e+02 9.1405e+02 2.6387e+02
6.3886e-02 5.2672e+02 2.5102e+02 1.4065e+03 3.8887e+02 9.2038e+02 2.6060e+02
6.4477e-02 5.3202e+02 2.5506e+02 1.4290e+03 3.9354e+02 9.2668e+02 2.5728e+02
6.5074e-02 5.3733e+02 2.5918e+02 1.4525e+03 3.9825e+02 9.3294e+02 2.5390e+02
6.5676e-02 5.4263e+02 2.6335e+02 1.4760e+03 4.0299e+02 9.3917e+02 2.5047e+02
6.6284e-02 5.4791e+02 2.6761e+02 1.4997e+03 4.0776e+02 9.4537e+02 2.4700e+02
6.6898e-02 5.5319e+02 2.7192e+02 1.5242e+03 4.1256e+02 9.5153e+02 2.4348e+02
6.7517e-02 5.5845e+02 2.7630e+02 1.5481e+03 4.1738e+02 9.5764e+02 2.3993e+02
6.8142e-02 5.6370e+02 2.8074e+02 1.5735e+03 4.2222e+02 9.6371e+02 2.3634e+02
6.8773e-02 5.6892e+02 2.8525e+02 1.5978e+03 4.2709e+02 9.6974e+02 2.3271e+02
6.9410e-02 5.7412e+02 2.8982e+02 1.6238e+03 4.3197e+02 9.7572e+02 2.2907e+02
7.0052e-02 5.7930e+02 2.9443e+02 1.6490e+03 4.3687e+02 9.8165e+02 2.2539e+02
7.0701e-02 5.8445e+02 2.9913e+02 1.6752e+03 4.4178e+02 9.8752e+02 2.2170e+02
7.1355e-02 5.8956e+02 3.0384e+02 1.7014e+03 4.4670e+02 9.9334e+02 2.1800e+02
7.2016e-02 5.9464e+02 3.0863e+02 1.7277e+03 4.5163e+02 9.9910e+02 2.1428e+02
7.2683e-02 5.9969e+02 3.1344e+02 1.7549e+03 4.5657e+02 1.0048e+03 2.1056e+02
7.3356e-02 6.0469e+02 3.1831e+02 1.7813e+03 4.6150e+02 1.0105e+03 2.0683e+02
7.4035e-02 6.0965e+02 3.2321e+02 1.8095e+03 4.6643e+02 1.0160e+03 2.0311e+02
7.4720e-02 6.1457e+02 3.2813e+02 1.8362e+03 4.7135e+02 1.0216e+03 1.9939e+02
7.5412e-02 6.1944e+02 3.3310e+02 1.8649e+03 4.7627e+02 1.0270e+03 1.9568e+02
7.6110e-02 6.2426e+02 3.3806e+02 1.8924e+03 4.8117e+02 1.0324e+03 1.9198e+02
7.6814e-02 6.2903e+02 3.4307e+02 1.9211e+03 4.8605e+02 1.0377e+03 1.8829e+02
7.7526e-02 6.3375e+02 3.4805e+02 1.9497e+03 4.9091e+02 1.0429e+03 1.8463e+02
7.8243e-02 6.3841e+02 3.5308e+02 1.9782e+03 4.9574e+02 1.0481e+03 1.8098e+02
7.8968e-02 6.4302e+02 3.5807e+02 2.0078e+03 5.0055e+02 1.0532e+03 1.7736e+02
7.9699e-02 6.4757e+02 3.6307e+02 2.0361e+03 5.0532e+02 1.0582e+03 1.7376e+02
8.0436e-02 6.5206e+02 3.6805e+02 2.0666e+03 5.1005e+02 1.0632e+03 1.7019e+02
8.1181e-02 6.5649e+02 3.7300e+02 2.0951e+03 5.1475e+02 1.0681e+03 1.6665e+02
8.1933e-02 6.6086e+02 3.7795e+02 2.1259e+03 5.1940e+02 1.0729e+03 1.6314e+02
8.2691e-02 6.6517e+02 3.8282e+02 2.1550e+03 5.2400e+02 1.0776e+03 1.5966e+02
8.3457e-02 6.6941e+02 3.8770e+02 2.1855e+03 5.2855e+02 1.0822e+03 1.5621e+02
8.4229e-02 6.7360e+02 3.9249e+02 2.2156e+03 5.3305e+02 1.0868e+03 1.5279e+02
8.5009e-02 6.7772e+02 3.9727e+02 2.2454e+03 5.3749e+02 1.0913e+03 1.4940e+02
8.5796e-02 6.8178e+02 4.0194e+02 2.2766e+03 5.4187e+02 1.0957e+03 1.4604e+02
