# k[h/Mpc]   R1   R2 
# 
3.2081e+00 2.4874e+01 2.1579e+00
3.2378e+00 2.4455e+01 2.1286e+00
3.2678e+00 2.4043e+01 2.0996e+00
3.2981e+00 2.3637e+01 2.0709e+00
3.3286e+00 2.3238e+01 2.0426e+00
3.3594e+00 2.2845e+01 2.0145e+00
3.3905e+00 2.2458e+01 1.9868e+00
3.4219e+00 2.2077e+01 1.9593e+00
3.4536e+00 2.1702e+01 1.9322e+00
3.4855e+00 2.1334e+01 1.9054e+00
3.5178e+00 2.0971e+01 1.8788e+00
3.5504e+00 2.0613e+01 1.8526e+00
3.5833e+00 2.0262e+01 1.8267e+00
3.6164e+00 1.9916e+01 1.8010e+00
3.6499e+00 1.9575e+01 1.7757e+00
3.6837e+00 1.9240e+01 1.7506e+00
3.7178e+00 1.8911e+01 1.7258e+00
3.7522e+00 1.8586e+01 1.7013e+00
3.7869e+00 1.8267e+01 1.6771e+00
3.8220e+00 1.7953e+01 1.6532e+00
3.8574e+00 1.7643e+01 1.6295e+00
3.8931e+00 1.7339e+01 1.6061e+00
3.9291e+00 1.7040e+01 1.5830e+00
3.9655e+00 1.6745e+01 1.5602e+00
4.0022e+00 1.6455e+01 1.5376e+00
4.0393e+00 1.6170e+01 1.5154e+00
4.0767e+00 1.5890e+01 1.4934e+00
4.1144e+00 1.5614e+01 1.4716e+00
4.1525e+00 1.5342e+01 1.4502e+00
4.1909e+00 1.5076e+01 1.4289e+00
4.2297e+00 1.4813e+01 1.4080e+00
4.2689e+00 1.4555e+01 1.3873e+00
4.3084e+00 1.4301e+01 1.3669e+00
4.3483e+00 1.4051e+01 1.3467e+00
4.3886e+00 1.3805e+01 1.3268e+00
4.4292e+00 1.3563e+01 1.3071e+00
4.4702e+00 1.3326e+01 1.2877e+00
4.5116e+00 1.3092e+01 1.2685e+00
4.5533e+00 1.2862e+01 1.2496e+00
4.5955e+00 1.2636e+01 1.2309e+00
4.6380e+00 1.2413e+01 1.2124e+00
4.6810e+00 1.2194e+01 1.1942e+00
4.7243e+00 1.1979e+01 1.1762e+00
4.7680e+00 1.1768e+01 1.1585e+00
4.8122e+00 1.1560e+01 1.1410e+00
4.8567e+00 1.1355e+01 1.1237e+00
4.9017e+00 1.1154e+01 1.1066e+00
4.9471e+00 1.0956e+01 1.0898e+00
4.9929e+00 1.0761e+01 1.0732e+00
5.0391e+00 1.0570e+01 1.0568e+00
5.0857e+00 1.0382e+01 1.0406e+00
5.1328e+00 1.0197e+01 1.0246e+00
5.1803e+00 1.0016e+01 1.0089e+00
5.2283e+00 9.8370e+00 9.9335e-01
5.2767e+00 9.6612e+00 9.7801e-01
5.3255e+00 9.4883e+00 9.6287e-01
5.3748e+00 9.3184e+00 9.4794e-01
5.4246e+00 9.1512e+00 9.3320e-01
5.4748e+00 8.9870e+00 9.1868e-01
5.5255e+00 8.8256e+00 9.0436e-01
5.5766e+00 8.6671e+00 8.9025e-01
5.6283e+00 8.5114e+00 8.7633e-01
5.6804e+00 8.3582e+00 8.6261e-01
5.7330e+00 8.2077e+00 8.4908e-01
5.7860e+00 8.0596e+00 8.3572e-01
5.8396e+00 7.9141e+00 8.2256e-01
5.8937e+00 7.7711e+00 8.0957e-01
5.9482e+00 7.6304e+00 7.9676e-01
6.0033e+00 7.4922e+00 7.8413e-01
6.0589e+00 7.3564e+00 7.7168e-01
6.1150e+00 7.2228e+00 7.5940e-01
6.1716e+00 7.0916e+00 7.4730e-01
6.2287e+00 6.9627e+00 7.3538e-01
6.2864e+00 6.8360e+00 7.2362e-01
6.3446e+00 6.7115e+00 7.1203e-01
6.4033e+00 6.5892e+00 7.0061e-01
6.4626e+00 6.4690e+00 6.8936e-01
6.5224e+00 6.3509e+00 6.7828e-01
6.5828e+00 6.2350e+00 6.6735e-01
6.6437e+00 6.1210e+00 6.5659e-01
6.7052e+00 6.0090e+00 6.4598e-01
6.7673e+00 5.8990e+00 6.3553e-01
6.8299e+00 5.7909e+00 6.2522e-01
6.8932e+00 5.6846e+00 6.1507e-01
6.9570e+00 5.5801e+00 6.0505e-01
7.0214e+00 5.4775e+00 5.9518e-01
7.0864e+00 5.3766e+00 5.8546e-01
7.1520e+00 5.2775e+00 5.7587e-01
7.2182e+00 5.1801e+00 5.6644e-01
7.2850e+00 5.0845e+00 5.5714e-01
7.3525e+00 4.9906e+00 5.4798e-01
7.4205e+00 4.8983e+00 5.3897e-01
7.4892e+00 4.8077e+00 5.3008e-01
7.5586e+00 4.7187e+00 5.2133e-01
7.6285e+00 4.6312e+00 5.1271e-01
7.6992e+00 4.5453e+00 5.0422e-01
7.7704e+00 4.4609e+00 4.9586e-01
7.8424e+00 4.3780e+00 4.8763e-01
7.9150e+00 4.2966e+00 4.7952e-01
7.9882e+00 4.2166e+00 4.7153e-01
8.0622e+00 4.1380e+00 4.6366e-01
8.1368e+00 4.0609e+00 4.5592e-01
8.2122e+00 3.9851e+00 4.4829e-01
8.2882e+00 3.9106e+00 4.4077e-01
8.3649e+00 3.8375e+00 4.3338e-01
8.4423e+00 3.7657e+00 4.2609e-01
8.5205e+00 3.6952e+00 4.1892e-01
8.5994e+00 3.6259e+00 4.1186e-01
8.6790e+00 3.5580e+00 4.0492e-01
8.7593e+00 3.4912e+00 3.9807e-01
8.8404e+00 3.4256e+00 3.9134e-01
8.9223e+00 3.3613e+00 3.8471e-01
9.0049e+00 3.2980e+00 3.7819e-01
9.0882e+00 3.2360e+00 3.7176e-01
9.1724e+00 3.1750e+00 3.6544e-01
9.2573e+00 3.1151e+00 3.5921e-01
9.3430e+00 3.0563e+00 3.5308e-01
9.4295e+00 2.9986e+00 3.4705e-01
9.5168e+00 2.9419e+00 3.4112e-01
9.6049e+00 2.8862e+00 3.3527e-01
9.6938e+00 2.8316e+00 3.2953e-01
9.7835e+00 2.7779e+00 3.2387e-01
9.8741e+00 2.7252e+00 3.1829e-01
9.9655e+00 2.6735e+00 3.1281e-01
1.0058e+01 2.6227e+00 3.0742e-01
1.0151e+01 2.5728e+00 3.0211e-01
1.0245e+01 2.5239e+00 2.9689e-01
1.0340e+01 2.4759e+00 2.9175e-01
1.0435e+01 2.4288e+00 2.8671e-01
1.0532e+01 2.3825e+00 2.8174e-01
1.0630e+01 2.3371e+00 2.7685e-01
1.0728e+01 2.2925e+00 2.7204e-01
1.0827e+01 2.2488e+00 2.6731e-01
1.0927e+01 2.2059e+00 2.6266e-01
1.1029e+01 2.1637e+00 2.5808e-01
1.1131e+01 2.1223e+00 2.5358e-01
1.1234e+01 2.0816e+00 2.4913e-01
1.1338e+01 2.0416e+00 2.4476e-01
1.1443e+01 2.0023e+00 2.4046e-01
1.1549e+01 1.9638e+00 2.3623e-01
1.1656e+01 1.9259e+00 2.3206e-01
1.1763e+01 1.8888e+00 2.2797e-01
1.1872e+01 1.8524e+00 2.2394e-01
1.1982e+01 1.8167e+00 2.2000e-01
1.2093e+01 1.7817e+00 2.1611e-01
1.2205e+01 1.7474e+00 2.1229e-01
1.2318e+01 1.7137e+00 2.0855e-01
1.2432e+01 1.6807e+00 2.0486e-01
1.2547e+01 1.6483e+00 2.0124e-01
1.2663e+01 1.6165e+00 1.9767e-01
1.2781e+01 1.5852e+00 1.9416e-01
1.2899e+01 1.5545e+00 1.9070e-01
1.3018e+01 1.5244e+00 1.8730e-01
1.3139e+01 1.4948e+00 1.8396e-01
1.3261e+01 1.4658e+00 1.8067e-01
1.3383e+01 1.4373e+00 1.7744e-01
1.3507e+01 1.4093e+00 1.7426e-01
1.3632e+01 1.3819e+00 1.7114e-01
1.3758e+01 1.3550e+00 1.6807e-01
1.3886e+01 1.3286e+00 1.6505e-01
1.4014e+01 1.3028e+00 1.6209e-01
1.4144e+01 1.2774e+00 1.5918e-01
1.4275e+01 1.2525e+00 1.5631e-01
1.4407e+01 1.2281e+00 1.5350e-01
1.4541e+01 1.2041e+00 1.5073e-01
1.4675e+01 1.1805e+00 1.4801e-01
1.4811e+01 1.1574e+00 1.4533e-01
1.4948e+01 1.1347e+00 1.4269e-01
1.5087e+01 1.1125e+00 1.4010e-01
1.5226e+01 1.0906e+00 1.3756e-01
1.5367e+01 1.0692e+00 1.3506e-01
1.5509e+01 1.0482e+00 1.3260e-01
1.5653e+01 1.0276e+00 1.3019e-01
1.5798e+01 1.0075e+00 1.2782e-01
1.5944e+01 9.8767e-01 1.2550e-01
1.6092e+01 9.6824e-01 1.2321e-01
1.6241e+01 9.4919e-01 1.2096e-01
1.6391e+01 9.3050e-01 1.1875e-01
1.6543e+01 9.1214e-01 1.1658e-01
1.6696e+01 8.9414e-01 1.1444e-01
1.6851e+01 8.7647e-01 1.1234e-01
1.7007e+01 8.5913e-01 1.1027e-01
1.7164e+01 8.4213e-01 1.0825e-01
1.7323e+01 8.2546e-01 1.0625e-01
1.7483e+01 8.0912e-01 1.0430e-01
1.7645e+01 7.9310e-01 1.0238e-01
1.7808e+01 7.7739e-01 1.0049e-01
1.7973e+01 7.6198e-01 9.8635e-02
1.8140e+01 7.4687e-01 9.6813e-02
1.8308e+01 7.3203e-01 9.5021e-02
1.8477e+01 7.1747e-01 9.3261e-02
1.8648e+01 7.0319e-01 9.1530e-02
1.8821e+01 6.8918e-01 8.9830e-02
1.8995e+01 6.7545e-01 8.8161e-02
1.9171e+01 6.6199e-01 8.6522e-02
1.9348e+01 6.4881e-01 8.4914e-02
1.9527e+01 6.3587e-01 8.3334e-02
1.9708e+01 6.2320e-01 8.1783e-02
1.9891e+01 6.1077e-01 8.0259e-02
2.0075e+01 5.9858e-01 7.8763e-02
2.0261e+01 5.8661e-01 7.7292e-02
2.0448e+01 5.7489e-01 7.5848e-02
2.0638e+01 5.6338e-01 7.4428e-02
2.0829e+01 5.5210e-01 7.3034e-02
2.1021e+01 5.4103e-01 7.1664e-02
2.1216e+01 5.3018e-01 7.0320e-02
2.1412e+01 5.1955e-01 6.8999e-02
2.1611e+01 5.0911e-01 6.7702e-02
2.1811e+01 4.9889e-01 6.6428e-02
2.2013e+01 4.8886e-01 6.5177e-02
2.2216e+01 4.7902e-01 6.3948e-02
2.2422e+01 4.6938e-01 6.2742e-02
2.2630e+01 4.5993e-01 6.1557e-02
2.2839e+01 4.5066e-01 6.0394e-02
2.3051e+01 4.4157e-01 5.9251e-02
2.3264e+01 4.3267e-01 5.8130e-02
2.3479e+01 4.2393e-01 5.7029e-02
2.3697e+01 4.1538e-01 5.5948e-02
2.3916e+01 4.0699e-01 5.4887e-02
2.4137e+01 3.9877e-01 5.3846e-02
2.4361e+01 3.9071e-01 5.2824e-02
2.4586e+01 3.8282e-01 5.1821e-02
2.4814e+01 3.7507e-01 5.0835e-02
2.5044e+01 3.6747e-01 4.9867e-02
2.5276e+01 3.6001e-01 4.8916e-02
2.5510e+01 3.5270e-01 4.7981e-02
2.5746e+01 3.4554e-01 4.7064e-02
2.5984e+01 3.3852e-01 4.6164e-02
2.6225e+01 3.3164e-01 4.5281e-02
2.6467e+01 3.2490e-01 4.4414e-02
2.6712e+01 3.1829e-01 4.3564e-02
2.6960e+01 3.1182e-01 4.2729e-02
2.7209e+01 3.0547e-01 4.1910e-02
2.7461e+01 2.9925e-01 4.1106e-02
2.7715e+01 2.9315e-01 4.0316e-02
2.7972e+01 2.8717e-01 3.9541e-02
2.8231e+01 2.8131e-01 3.8780e-02
2.8492e+01 2.7557e-01 3.8034e-02
2.8756e+01 2.6994e-01 3.7301e-02
2.9022e+01 2.6442e-01 3.6581e-02
2.9291e+01 2.5902e-01 3.5875e-02
2.9562e+01 2.5371e-01 3.5182e-02
2.9836e+01 2.4852e-01 3.4501e-02
3.0112e+01 2.4342e-01 3.3834e-02
3.0391e+01 2.3843e-01 3.3179e-02
3.0672e+01 2.3354e-01 3.2535e-02
3.0956e+01 2.2875e-01 3.1905e-02
3.1243e+01 2.2406e-01 3.1286e-02
3.1532e+01 2.1946e-01 3.0679e-02
3.1824e+01 2.1496e-01 3.0084e-02
3.2118e+01 2.1054e-01 2.9499e-02
3.2416e+01 2.0621e-01 2.8925e-02
3.2716e+01 2.0196e-01 2.8362e-02
3.3019e+01 1.9780e-01 2.7809e-02
3.3324e+01 1.9372e-01 2.7266e-02
3.3633e+01 1.8972e-01 2.6733e-02
3.3944e+01 1.8581e-01 2.6210e-02
3.4258e+01 1.8197e-01 2.5698e-02
3.4576e+01 1.7822e-01 2.5196e-02
3.4896e+01 1.7454e-01 2.4703e-02
3.5219e+01 1.7093e-01 2.4219e-02
3.5545e+01 1.6740e-01 2.3745e-02
3.5874e+01 1.6394e-01 2.3279e-02
3.6206e+01 1.6054e-01 2.2822e-02
3.6541e+01 1.5722e-01 2.2374e-02
3.6879e+01 1.5396e-01 2.1934e-02
3.7221e+01 1.5076e-01 2.1502e-02
3.7565e+01 1.4764e-01 2.1079e-02
3.7913e+01 1.4457e-01 2.0664e-02
3.8264e+01 1.4157e-01 2.0257e-02
3.8618e+01 1.3863e-01 1.9857e-02
3.8976e+01 1.3575e-01 1.9465e-02
3.9337e+01 1.3292e-01 1.9081e-02
3.9701e+01 1.3016e-01 1.8704e-02
4.0068e+01 1.2745e-01 1.8334e-02
4.0439e+01 1.2479e-01 1.7971e-02
4.0814e+01 1.2219e-01 1.7615e-02
4.1191e+01 1.1965e-01 1.7266e-02
4.1573e+01 1.1715e-01 1.6924e-02
4.1958e+01 1.1471e-01 1.6588e-02
4.2346e+01 1.1231e-01 1.6259e-02
4.2738e+01 1.0996e-01 1.5936e-02
4.3134e+01 1.0766e-01 1.5619e-02
4.3533e+01 1.0541e-01 1.5308e-02
4.3936e+01 1.0321e-01 1.5003e-02
4.4343e+01 1.0104e-01 1.4704e-02
4.4753e+01 9.8928e-02 1.4411e-02
4.5168e+01 9.6857e-02 1.4123e-02
4.5586e+01 9.4827e-02 1.3842e-02
4.6008e+01 9.2839e-02 1.3565e-02
4.6434e+01 9.0891e-02 1.3294e-02
4.6864e+01 8.8982e-02 1.3028e-02
4.7297e+01 8.7112e-02 1.2767e-02
4.7735e+01 8.5280e-02 1.2512e-02
4.8177e+01 8.3487e-02 1.2261e-02
4.8623e+01 8.1730e-02 1.2015e-02
4.9073e+01 8.0009e-02 1.1774e-02
4.9528e+01 7.8324e-02 1.1537e-02
4.9986e+01 7.6674e-02 1.1306e-02
5.0449e+01 7.5057e-02 1.1078e-02
5.0916e+01 7.3474e-02 1.0855e-02
5.1387e+01 7.1924e-02 1.0637e-02
5.1863e+01 7.0405e-02 1.0423e-02
5.2343e+01 6.8917e-02 1.0212e-02
5.2828e+01 6.7460e-02 1.0006e-02
5.3317e+01 6.6034e-02 9.8044e-03
5.3810e+01 6.4637e-02 9.6064e-03
5.4308e+01 6.3269e-02 9.4123e-03
5.4811e+01 6.1929e-02 9.2220e-03
5.5319e+01 6.0617e-02 9.0353e-03
5.5831e+01 5.9331e-02 8.8523e-03
5.6348e+01 5.8072e-02 8.6728e-03
5.6869e+01 5.6839e-02 8.4969e-03
5.7396e+01 5.5631e-02 8.3244e-03
5.7927e+01 5.4449e-02 8.1554e-03
5.8463e+01 5.3292e-02 7.9898e-03
5.9005e+01 5.2160e-02 7.8275e-03
5.9551e+01 5.1051e-02 7.6683e-03
6.0102e+01 4.9965e-02 7.5124e-03
6.0658e+01 4.8901e-02 7.3594e-03
6.1220e+01 4.7858e-02 7.2094e-03
6.1787e+01 4.6837e-02 7.0622e-03
6.2359e+01 4.5838e-02 6.9181e-03
6.2936e+01 4.4859e-02 6.7767e-03
6.3519e+01 4.3901e-02 6.6382e-03
6.4107e+01 4.2963e-02 6.5025e-03
6.4700e+01 4.2045e-02 6.3696e-03
6.5299e+01 4.1147e-02 6.2393e-03
6.5904e+01 4.0267e-02 6.1116e-03
6.6514e+01 3.9406e-02 5.9864e-03
6.7130e+01 3.8562e-02 5.8637e-03
6.7751e+01 3.7736e-02 5.7434e-03
6.8378e+01 3.6927e-02 5.6255e-03
6.9011e+01 3.6135e-02 5.5099e-03
6.9650e+01 3.5359e-02 5.3966e-03
7.0295e+01 3.4600e-02 5.2855e-03
7.0946e+01 3.3856e-02 5.1767e-03
7.1602e+01 3.3128e-02 5.0700e-03
7.2265e+01 3.2415e-02 4.9655e-03
7.2934e+01 3.1718e-02 4.8630e-03
7.3609e+01 3.1034e-02 4.7626e-03
7.4291e+01 3.0366e-02 4.6642e-03
7.4979e+01 2.9712e-02 4.5679e-03
7.5673e+01 2.9071e-02 4.4735e-03
7.6373e+01 2.8444e-02 4.3810e-03
7.7080e+01 2.7831e-02 4.2903e-03
7.7794e+01 2.7230e-02 4.2015e-03
7.8514e+01 2.6643e-02 4.1145e-03
7.9241e+01 2.6067e-02 4.0292e-03
7.9974e+01 2.5503e-02 3.9455e-03
8.0715e+01 2.4950e-02 3.8635e-03
8.1462e+01 2.4410e-02 3.7832e-03
8.2216e+01 2.3880e-02 3.7044e-03
8.2977e+01 2.3363e-02 3.6274e-03
8.3746e+01 2.2856e-02 3.5519e-03
8.4521e+01 2.2361e-02 3.4779e-03
8.5303e+01 2.1876e-02 3.4055e-03
8.6093e+01 2.1401e-02 3.3345e-03
8.6890e+01 2.0935e-02 3.2649e-03
8.7694e+01 2.0480e-02 3.1967e-03
8.8506e+01 2.0034e-02 3.1298e-03
8.9326e+01 1.9598e-02 3.0643e-03
9.0152e+01 1.9171e-02 3.0001e-03
9.0987e+01 1.8753e-02 2.9373e-03
9.1829e+01 1.8344e-02 2.8757e-03
9.2679e+01 1.7944e-02 2.8155e-03
9.3537e+01 1.7552e-02 2.7564e-03
9.4403e+01 1.7169e-02 2.6986e-03
9.5277e+01 1.6794e-02 2.6419e-03
9.6159e+01 1.6426e-02 2.5863e-03
9.7050e+01 1.6067e-02 2.5319e-03
9.7948e+01 1.5715e-02 2.4786e-03
9.8855e+01 1.5371e-02 2.4264e-03
9.9770e+01 1.5034e-02 2.3752e-03
1.0069e+02 1.4704e-02 2.3251e-03
1.0163e+02 1.4381e-02 2.2761e-03
1.0257e+02 1.4066e-02 2.2280e-03
1.0352e+02 1.3757e-02 2.1810e-03
1.0447e+02 1.3456e-02 2.1351e-03
1.0544e+02 1.3161e-02 2.0900e-03
1.0642e+02 1.2872e-02 2.0460e-03
1.0740e+02 1.2590e-02 2.0028e-03
1.0840e+02 1.2314e-02 1.9606e-03
1.0940e+02 1.2044e-02 1.9192e-03
1.1041e+02 1.1780e-02 1.8787e-03
1.1144e+02 1.1521e-02 1.8390e-03
1.1247e+02 1.1268e-02 1.8002e-03
1.1351e+02 1.1021e-02 1.7622e-03
1.1456e+02 1.0779e-02 1.7249e-03
1.1562e+02 1.0542e-02 1.6885e-03
1.1669e+02 1.0310e-02 1.6528e-03
1.1777e+02 1.0084e-02 1.6178e-03
1.1886e+02 9.8622e-03 1.5836e-03
1.1996e+02 9.6454e-03 1.5501e-03
1.2107e+02 9.4333e-03 1.5173e-03
1.2219e+02 9.2258e-03 1.4852e-03
1.2332e+02 9.0229e-03 1.4537e-03
1.2447e+02 8.8243e-03 1.4229e-03
1.2562e+02 8.6301e-03 1.3928e-03
1.2678e+02 8.4401e-03 1.3633e-03
1.2795e+02 8.2543e-03 1.3344e-03
1.2914e+02 8.0725e-03 1.3061e-03
1.3033e+02 7.8947e-03 1.2784e-03
1.3154e+02 7.7207e-03 1.2513e-03
1.3276e+02 7.5506e-03 1.2248e-03
1.3399e+02 7.3841e-03 1.1988e-03
1.3523e+02 7.2213e-03 1.1733e-03
1.3648e+02 7.0621e-03 1.1484e-03
1.3774e+02 6.9063e-03 1.1240e-03
1.3902e+02 6.7539e-03 1.1002e-03
1.4031e+02 6.6049e-03 1.0768e-03
1.4160e+02 6.4591e-03 1.0539e-03
1.4291e+02 6.3165e-03 1.0315e-03
1.4424e+02 6.1770e-03 1.0096e-03
1.4557e+02 6.0406e-03 9.8814e-04
1.4692e+02 5.9071e-03 9.6713e-04
1.4828e+02 5.7766e-03 9.4656e-04
1.4965e+02 5.6489e-03 9.2643e-04
1.5104e+02 5.5240e-03 9.0672e-04
1.5244e+02 5.4019e-03 8.8742e-04
1.5385e+02 5.2824e-03 8.6854e-04
1.5527e+02 5.1655e-03 8.5005e-04
1.5671e+02 5.0512e-03 8.3195e-04
1.5816e+02 4.9394e-03 8.1423e-04
1.5963e+02 4.8301e-03 7.9689e-04
1.6110e+02 4.7231e-03 7.7992e-04
1.6259e+02 4.6185e-03 7.6330e-04
1.6410e+02 4.5162e-03 7.4703e-04
1.6562e+02 4.4161e-03 7.3111e-04
1.6715e+02 4.3183e-03 7.1552e-04
1.6870e+02 4.2225e-03 7.0027e-04
1.7026e+02 4.1289e-03 6.8534e-04
1.7184e+02 4.0373e-03 6.7072e-04
1.7343e+02 3.9477e-03 6.5641e-04
1.7503e+02 3.8601e-03 6.4241e-04
1.7665e+02 3.7745e-03 6.2870e-04
1.7829e+02 3.6907e-03 6.1528e-04
1.7994e+02 3.6087e-03 6.0215e-04
1.8161e+02 3.5286e-03 5.8930e-04
1.8329e+02 3.4502e-03 5.7671e-04
1.8498e+02 3.3735e-03 5.6440e-04
1.8670e+02 3.2985e-03 5.5235e-04
1.8842e+02 3.2252e-03 5.4055e-04
1.9017e+02 3.1535e-03 5.2900e-04
1.9193e+02 3.0833e-03 5.1770e-04
1.9371e+02 3.0147e-03 5.0664e-04
1.9550e+02 2.9476e-03 4.9581e-04
1.9731e+02 2.8820e-03 4.8522e-04
1.9914e+02 2.8179e-03 4.7484e-04
2.0098e+02 2.7551e-03 4.6469e-04
2.0284e+02 2.6937e-03 4.5476e-04
2.0472e+02 2.6337e-03 4.4503e-04
2.0661e+02 2.5750e-03 4.3552e-04
2.0853e+02 2.5176e-03 4.2620e-04
2.1046e+02 2.4615e-03 4.1709e-04
2.1240e+02 2.4066e-03 4.0817e-04
2.1437e+02 2.3529e-03 3.9943e-04
2.1636e+02 2.3004e-03 3.9089e-04
2.1836e+02 2.2490e-03 3.8252e-04
2.2038e+02 2.1988e-03 3.7434e-04
2.2242e+02 2.1497e-03 3.6633e-04
2.2448e+02 2.1017e-03 3.5849e-04
2.2656e+02 2.0547e-03 3.5082e-04
2.2865e+02 2.0088e-03 3.4331e-04
2.3077e+02 1.9639e-03 3.3596e-04
2.3291e+02 1.9200e-03 3.2877e-04
2.3506e+02 1.8770e-03 3.2173e-04
2.3724e+02 1.8350e-03 3.1484e-04
2.3944e+02 1.7939e-03 3.0810e-04
2.4165e+02 1.7538e-03 3.0150e-04
2.4389e+02 1.7145e-03 2.9504e-04
2.4615e+02 1.6761e-03 2.8872e-04
2.4843e+02 1.6385e-03 2.8254e-04
2.5073e+02 1.6018e-03 2.7649e-04
2.5305e+02 1.5659e-03 2.7057e-04
2.5539e+02 1.5308e-03 2.6477e-04
2.5775e+02 1.4965e-03 2.5910e-04
2.6014e+02 1.4629e-03 2.5355e-04
2.6255e+02 1.4300e-03 2.4812e-04
2.6498e+02 1.3979e-03 2.4280e-04
2.6743e+02 1.3665e-03 2.3760e-04
2.6991e+02 1.3358e-03 2.3251e-04
2.7241e+02 1.3058e-03 2.2753e-04
2.7493e+02 1.2765e-03 2.2266e-04
2.7747e+02 1.2478e-03 2.1789e-04
2.8004e+02 1.2197e-03 2.1322e-04
2.8263e+02 1.1923e-03 2.0865e-04
2.8525e+02 1.1654e-03 2.0418e-04
2.8789e+02 1.1392e-03 1.9981e-04
2.9056e+02 1.1135e-03 1.9553e-04
2.9325e+02 1.0885e-03 1.9134e-04
2.9596e+02 1.0639e-03 1.8724e-04
2.9870e+02 1.0400e-03 1.8323e-04
3.0147e+02 1.0165e-03 1.7930e-04
3.0426e+02 9.9358e-04 1.7546e-04
3.0707e+02 9.7116e-04 1.7170e-04
3.0992e+02 9.4924e-04 1.6802e-04
3.1279e+02 9.2781e-04 1.6442e-04
3.1568e+02 9.0685e-04 1.6090e-04
3.1860e+02 8.8637e-04 1.5746e-04
3.2155e+02 8.6633e-04 1.5408e-04
3.2453e+02 8.4675e-04 1.5078e-04
3.2753e+02 8.2760e-04 1.4755e-04
3.3057e+02 8.0887e-04 1.4439e-04
3.3363e+02 7.9057e-04 1.4130e-04
3.3672e+02 7.7267e-04 1.3828e-04
3.3983e+02 7.5517e-04 1.3531e-04
3.4298e+02 7.3806e-04 1.3242e-04
3.4615e+02 7.2133e-04 1.2958e-04
3.4936e+02 7.0498e-04 1.2681e-04
3.5259e+02 6.8899e-04 1.2409e-04
3.5586e+02 6.7335e-04 1.2144e-04
3.5915e+02 6.5807e-04 1.1884e-04
3.6248e+02 6.4313e-04 1.1629e-04
3.6583e+02 6.2852e-04 1.1380e-04
3.6922e+02 6.1423e-04 1.1137e-04
3.7264e+02 6.0027e-04 1.0898e-04
3.7609e+02 5.8662e-04 1.0665e-04
3.7957e+02 5.7327e-04 1.0437e-04
3.8308e+02 5.6022e-04 1.0214e-04
3.8663e+02 5.4747e-04 9.9952e-05
3.9021e+02 5.3500e-04 9.7814e-05
3.9382e+02 5.2280e-04 9.5721e-05
3.9747e+02 5.1089e-04 9.3674e-05
4.0115e+02 4.9923e-04 9.1670e-05
4.0486e+02 4.8784e-04 8.9710e-05
4.0861e+02 4.7671e-04 8.7791e-05
4.1239e+02 4.6582e-04 8.5914e-05
4.1621e+02 4.5518e-04 8.4077e-05
4.2006e+02 4.4477e-04 8.2279e-05
4.2395e+02 4.3460e-04 8.0521e-05
4.2787e+02 4.2466e-04 7.8799e-05
4.3183e+02 4.1494e-04 7.7115e-05
4.3583e+02 4.0544e-04 7.5467e-05
4.3987e+02 3.9615e-04 7.3854e-05
4.4394e+02 3.8707e-04 7.2276e-05
4.4805e+02 3.7820e-04 7.0731e-05
4.5220e+02 3.6952e-04 6.9220e-05
4.5638e+02 3.6104e-04 6.7741e-05
4.6061e+02 3.5275e-04 6.6294e-05
4.6487e+02 3.4465e-04 6.4878e-05
4.6918e+02 3.3673e-04 6.3492e-05
4.7352e+02 3.2898e-04 6.2136e-05
4.7790e+02 3.2141e-04 6.0809e-05
4.8233e+02 3.1402e-04 5.9511e-05
4.8679e+02 3.0678e-04 5.8240e-05
4.9130e+02 2.9971e-04 5.6996e-05
4.9585e+02 2.9281e-04 5.5779e-05
5.0044e+02 2.8605e-04 5.4588e-05
5.0507e+02 2.7945e-04 5.3423e-05
5.0975e+02 2.7300e-04 5.2282e-05
5.1446e+02 2.6669e-04 5.1166e-05
5.1923e+02 2.6053e-04 5.0074e-05
5.2403e+02 2.5450e-04 4.9005e-05
5.2889e+02 2.4861e-04 4.7959e-05
5.3378e+02 2.4285e-04 4.6935e-05
5.3872e+02 2.3723e-04 4.5933e-05
5.4371e+02 2.3173e-04 4.4953e-05
5.4874e+02 2.2636e-04 4.3993e-05
5.5382e+02 2.2110e-04 4.3054e-05
5.5895e+02 2.1597e-04 4.2135e-05
5.6413e+02 2.1095e-04 4.1236e-05
5.6935e+02 2.0605e-04 4.0355e-05
5.7462e+02 2.0126e-04 3.9494e-05
5.7994e+02 1.9657e-04 3.8651e-05
5.8531e+02 1.9199e-04 3.7825e-05
5.9073e+02 1.8752e-04 3.7018e-05
5.9619e+02 1.8315e-04 3.6227e-05
6.0171e+02 1.7888e-04 3.5453e-05
6.0728e+02 1.7470e-04 3.4696e-05
6.1291e+02 1.7062e-04 3.3955e-05
6.1858e+02 1.6663e-04 3.3229e-05
6.2431e+02 1.6273e-04 3.2519e-05
6.3009e+02 1.5892e-04 3.1824e-05
6.3592e+02 1.5520e-04 3.1144e-05
6.4181e+02 1.5157e-04 3.0478e-05
6.4775e+02 1.4801e-04 2.9826e-05
6.5374e+02 1.4454e-04 2.9188e-05
6.5980e+02 1.4115e-04 2.8564e-05
6.6590e+02 1.3783e-04 2.7952e-05
6.7207e+02 1.3459e-04 2.7354e-05
6.7829e+02 1.3142e-04 2.6768e-05
