# k[h/Mpc]   R1   R2 
# 
3.2081e+00 2.7561e+01 2.3910e+00
3.2378e+00 2.7097e+01 2.3586e+00
3.2678e+00 2.6640e+01 2.3264e+00
3.2981e+00 2.6191e+01 2.2947e+00
3.3286e+00 2.5748e+01 2.2632e+00
3.3594e+00 2.5313e+01 2.2321e+00
3.3905e+00 2.4884e+01 2.2014e+00
3.4219e+00 2.4462e+01 2.1710e+00
3.4536e+00 2.4047e+01 2.1409e+00
3.4855e+00 2.3638e+01 2.1112e+00
3.5178e+00 2.3236e+01 2.0818e+00
3.5504e+00 2.2840e+01 2.0527e+00
3.5833e+00 2.2451e+01 2.0240e+00
3.6164e+00 2.2067e+01 1.9956e+00
3.6499e+00 2.1690e+01 1.9675e+00
3.6837e+00 2.1319e+01 1.9397e+00
3.7178e+00 2.0954e+01 1.9123e+00
3.7522e+00 2.0594e+01 1.8851e+00
3.7869e+00 2.0240e+01 1.8583e+00
3.8220e+00 1.9892e+01 1.8318e+00
3.8574e+00 1.9549e+01 1.8056e+00
3.8931e+00 1.9212e+01 1.7797e+00
3.9291e+00 1.8880e+01 1.7540e+00
3.9655e+00 1.8554e+01 1.7288e+00
4.0022e+00 1.8233e+01 1.7038e+00
4.0393e+00 1.7917e+01 1.6791e+00
4.0767e+00 1.7606e+01 1.6547e+00
4.1144e+00 1.7301e+01 1.6306e+00
4.1525e+00 1.7000e+01 1.6068e+00
4.1909e+00 1.6704e+01 1.5833e+00
4.2297e+00 1.6413e+01 1.5601e+00
4.2689e+00 1.6127e+01 1.5372e+00
4.3084e+00 1.5846e+01 1.5145e+00
4.3483e+00 1.5569e+01 1.4922e+00
4.3886e+00 1.5296e+01 1.4701e+00
4.4292e+00 1.5029e+01 1.4483e+00
4.4702e+00 1.4765e+01 1.4268e+00
4.5116e+00 1.4506e+01 1.4055e+00
4.5533e+00 1.4251e+01 1.3846e+00
4.5955e+00 1.4001e+01 1.3639e+00
4.6380e+00 1.3754e+01 1.3434e+00
4.6810e+00 1.3512e+01 1.3232e+00
4.7243e+00 1.3273e+01 1.3033e+00
4.7680e+00 1.3039e+01 1.2836e+00
4.8122e+00 1.2808e+01 1.2642e+00
4.8567e+00 1.2582e+01 1.2451e+00
4.9017e+00 1.2359e+01 1.2262e+00
4.9471e+00 1.2140e+01 1.2075e+00
4.9929e+00 1.1924e+01 1.1891e+00
5.0391e+00 1.1712e+01 1.1709e+00
5.0857e+00 1.1504e+01 1.1530e+00
5.1328e+00 1.1299e+01 1.1353e+00
5.1803e+00 1.1098e+01 1.1179e+00
5.2283e+00 1.0900e+01 1.1007e+00
5.2767e+00 1.0705e+01 1.0837e+00
5.3255e+00 1.0513e+01 1.0669e+00
5.3748e+00 1.0325e+01 1.0504e+00
5.4246e+00 1.0140e+01 1.0340e+00
5.4748e+00 9.9579e+00 1.0179e+00
5.5255e+00 9.7791e+00 1.0021e+00
5.5766e+00 9.6035e+00 9.8642e-01
5.6283e+00 9.4309e+00 9.7101e-01
5.6804e+00 9.2611e+00 9.5580e-01
5.7330e+00 9.0944e+00 9.4080e-01
5.7860e+00 8.9303e+00 9.2601e-01
5.8396e+00 8.7691e+00 9.1142e-01
5.8937e+00 8.6106e+00 8.9703e-01
5.9482e+00 8.4548e+00 8.8284e-01
6.0033e+00 8.3017e+00 8.6885e-01
6.0589e+00 8.1511e+00 8.5505e-01
6.1150e+00 8.0032e+00 8.4145e-01
6.1716e+00 7.8578e+00 8.2804e-01
6.2287e+00 7.7149e+00 8.1482e-01
6.2864e+00 7.5745e+00 8.0179e-01
6.3446e+00 7.4366e+00 7.8896e-01
6.4033e+00 7.3010e+00 7.7630e-01
6.4626e+00 7.1679e+00 7.6384e-01
6.5224e+00 7.0371e+00 7.5155e-01
6.5828e+00 6.9085e+00 7.3945e-01
6.6437e+00 6.7823e+00 7.2752e-01
6.7052e+00 6.6582e+00 7.1577e-01
6.7673e+00 6.5363e+00 7.0419e-01
6.8299e+00 6.4165e+00 6.9277e-01
6.8932e+00 6.2987e+00 6.8151e-01
6.9570e+00 6.1830e+00 6.7042e-01
7.0214e+00 6.0692e+00 6.5948e-01
7.0864e+00 5.9574e+00 6.4870e-01
7.1520e+00 5.8476e+00 6.3809e-01
7.2182e+00 5.7397e+00 6.2763e-01
7.2850e+00 5.6338e+00 6.1733e-01
7.3525e+00 5.5297e+00 6.0719e-01
7.4205e+00 5.4275e+00 5.9719e-01
7.4892e+00 5.3271e+00 5.8735e-01
7.5586e+00 5.2284e+00 5.7766e-01
7.6285e+00 5.1315e+00 5.6810e-01
7.6992e+00 5.0363e+00 5.5870e-01
7.7704e+00 4.9428e+00 5.4943e-01
7.8424e+00 4.8510e+00 5.4031e-01
7.9150e+00 4.7607e+00 5.3132e-01
7.9882e+00 4.6721e+00 5.2247e-01
8.0622e+00 4.5851e+00 5.1375e-01
8.1368e+00 4.4996e+00 5.0517e-01
8.2122e+00 4.4156e+00 4.9672e-01
8.2882e+00 4.3331e+00 4.8839e-01
8.3649e+00 4.2521e+00 4.8020e-01
8.4423e+00 4.1725e+00 4.7213e-01
8.5205e+00 4.0944e+00 4.6418e-01
8.5994e+00 4.0177e+00 4.5636e-01
8.6790e+00 3.9424e+00 4.4866e-01
8.7593e+00 3.8684e+00 4.4108e-01
8.8404e+00 3.7957e+00 4.3362e-01
8.9223e+00 3.7244e+00 4.2627e-01
9.0049e+00 3.6543e+00 4.1904e-01
9.0882e+00 3.5855e+00 4.1193e-01
9.1724e+00 3.5180e+00 4.0492e-01
9.2573e+00 3.4516e+00 3.9802e-01
9.3430e+00 3.3865e+00 3.9123e-01
9.4295e+00 3.3225e+00 3.8455e-01
9.5168e+00 3.2597e+00 3.7797e-01
9.6049e+00 3.1980e+00 3.7149e-01
9.6938e+00 3.1375e+00 3.6512e-01
9.7835e+00 3.0780e+00 3.5885e-01
9.8741e+00 3.0197e+00 3.5268e-01
9.9655e+00 2.9623e+00 3.4661e-01
1.0058e+01 2.9061e+00 3.4063e-01
1.0151e+01 2.8508e+00 3.3475e-01
1.0245e+01 2.7966e+00 3.2897e-01
1.0340e+01 2.7433e+00 3.2327e-01
1.0435e+01 2.6912e+00 3.1768e-01
1.0532e+01 2.6399e+00 3.1218e-01
1.0630e+01 2.5896e+00 3.0676e-01
1.0728e+01 2.5402e+00 3.0143e-01
1.0827e+01 2.4918e+00 2.9619e-01
1.0927e+01 2.4442e+00 2.9104e-01
1.1029e+01 2.3975e+00 2.8596e-01
1.1131e+01 2.3516e+00 2.8097e-01
1.1234e+01 2.3064e+00 2.7605e-01
1.1338e+01 2.2622e+00 2.7121e-01
1.1443e+01 2.2186e+00 2.6643e-01
1.1549e+01 2.1759e+00 2.6175e-01
1.1656e+01 2.1340e+00 2.5713e-01
1.1763e+01 2.0929e+00 2.5260e-01
1.1872e+01 2.0525e+00 2.4814e-01
1.1982e+01 2.0130e+00 2.4376e-01
1.2093e+01 1.9742e+00 2.3946e-01
1.2205e+01 1.9362e+00 2.3523e-01
1.2318e+01 1.8989e+00 2.3108e-01
1.2432e+01 1.8623e+00 2.2699e-01
1.2547e+01 1.8264e+00 2.2298e-01
1.2663e+01 1.7911e+00 2.1902e-01
1.2781e+01 1.7565e+00 2.1514e-01
1.2899e+01 1.7225e+00 2.1131e-01
1.3018e+01 1.6891e+00 2.0754e-01
1.3139e+01 1.6563e+00 2.0383e-01
1.3261e+01 1.6241e+00 2.0019e-01
1.3383e+01 1.5925e+00 1.9661e-01
1.3507e+01 1.5615e+00 1.9308e-01
1.3632e+01 1.5312e+00 1.8963e-01
1.3758e+01 1.5014e+00 1.8622e-01
1.3886e+01 1.4721e+00 1.8288e-01
1.4014e+01 1.4435e+00 1.7960e-01
1.4144e+01 1.4154e+00 1.7637e-01
1.4275e+01 1.3878e+00 1.7320e-01
1.4407e+01 1.3607e+00 1.7008e-01
1.4541e+01 1.3341e+00 1.6701e-01
1.4675e+01 1.3081e+00 1.6400e-01
1.4811e+01 1.2824e+00 1.6103e-01
1.4948e+01 1.2573e+00 1.5811e-01
1.5087e+01 1.2326e+00 1.5524e-01
1.5226e+01 1.2085e+00 1.5242e-01
1.5367e+01 1.1847e+00 1.4965e-01
1.5509e+01 1.1615e+00 1.4693e-01
1.5653e+01 1.1387e+00 1.4426e-01
1.5798e+01 1.1163e+00 1.4163e-01
1.5944e+01 1.0944e+00 1.3905e-01
1.6092e+01 1.0728e+00 1.3652e-01
1.6241e+01 1.0517e+00 1.3403e-01
1.6391e+01 1.0310e+00 1.3158e-01
1.6543e+01 1.0107e+00 1.2917e-01
1.6696e+01 9.9074e-01 1.2680e-01
1.6851e+01 9.7116e-01 1.2447e-01
1.7007e+01 9.5195e-01 1.2219e-01
1.7164e+01 9.3311e-01 1.1994e-01
1.7323e+01 9.1464e-01 1.1773e-01
1.7483e+01 8.9653e-01 1.1556e-01
1.7645e+01 8.7878e-01 1.1344e-01
1.7808e+01 8.6138e-01 1.1135e-01
1.7973e+01 8.4430e-01 1.0929e-01
1.8140e+01 8.2756e-01 1.0727e-01
1.8308e+01 8.1111e-01 1.0529e-01
1.8477e+01 7.9498e-01 1.0334e-01
1.8648e+01 7.7916e-01 1.0142e-01
1.8821e+01 7.6364e-01 9.9535e-02
1.8995e+01 7.4842e-01 9.7685e-02
1.9171e+01 7.3351e-01 9.5870e-02
1.9348e+01 7.1890e-01 9.4087e-02
1.9527e+01 7.0457e-01 9.2337e-02
1.9708e+01 6.9053e-01 9.0619e-02
1.9891e+01 6.7675e-01 8.8930e-02
2.0075e+01 6.6325e-01 8.7273e-02
2.0261e+01 6.4998e-01 8.5642e-02
2.0448e+01 6.3699e-01 8.4042e-02
2.0638e+01 6.2424e-01 8.2468e-02
2.0829e+01 6.1174e-01 8.0924e-02
2.1021e+01 5.9948e-01 7.9407e-02
2.1216e+01 5.8746e-01 7.7917e-02
2.1412e+01 5.7567e-01 7.6453e-02
2.1611e+01 5.6411e-01 7.5016e-02
2.1811e+01 5.5278e-01 7.3604e-02
2.2013e+01 5.4167e-01 7.2218e-02
2.2216e+01 5.3077e-01 7.0857e-02
2.2422e+01 5.2009e-01 6.9520e-02
2.2630e+01 5.0962e-01 6.8207e-02
2.2839e+01 4.9935e-01 6.6918e-02
2.3051e+01 4.8928e-01 6.5652e-02
2.3264e+01 4.7941e-01 6.4410e-02
2.3479e+01 4.6973e-01 6.3190e-02
2.3697e+01 4.6025e-01 6.1993e-02
2.3916e+01 4.5096e-01 6.0817e-02
2.4137e+01 4.4185e-01 5.9664e-02
2.4361e+01 4.3292e-01 5.8531e-02
2.4586e+01 4.2417e-01 5.7419e-02
2.4814e+01 4.1559e-01 5.6327e-02
2.5044e+01 4.0717e-01 5.5254e-02
2.5276e+01 3.9891e-01 5.4200e-02
2.5510e+01 3.9081e-01 5.3165e-02
2.5746e+01 3.8287e-01 5.2148e-02
2.5984e+01 3.7509e-01 5.1151e-02
2.6225e+01 3.6746e-01 5.0173e-02
2.6467e+01 3.5999e-01 4.9212e-02
2.6712e+01 3.5267e-01 4.8270e-02
2.6960e+01 3.4550e-01 4.7345e-02
2.7209e+01 3.3847e-01 4.6438e-02
2.7461e+01 3.3158e-01 4.5546e-02
2.7715e+01 3.2482e-01 4.4672e-02
2.7972e+01 3.1820e-01 4.3813e-02
2.8231e+01 3.1170e-01 4.2970e-02
2.8492e+01 3.0534e-01 4.2142e-02
2.8756e+01 2.9910e-01 4.1330e-02
2.9022e+01 2.9299e-01 4.0533e-02
2.9291e+01 2.8700e-01 3.9751e-02
2.9562e+01 2.8112e-01 3.8983e-02
2.9836e+01 2.7537e-01 3.8229e-02
3.0112e+01 2.6972e-01 3.7489e-02
3.0391e+01 2.6419e-01 3.6763e-02
3.0672e+01 2.5877e-01 3.6050e-02
3.0956e+01 2.5346e-01 3.5351e-02
3.1243e+01 2.4826e-01 3.4666e-02
3.1532e+01 2.4317e-01 3.3993e-02
3.1824e+01 2.3818e-01 3.3334e-02
3.2118e+01 2.3328e-01 3.2686e-02
3.2416e+01 2.2849e-01 3.2050e-02
3.2716e+01 2.2378e-01 3.1426e-02
3.3019e+01 2.1917e-01 3.0813e-02
3.3324e+01 2.1465e-01 3.0211e-02
3.3633e+01 2.1022e-01 2.9621e-02
3.3944e+01 2.0588e-01 2.9042e-02
3.4258e+01 2.0163e-01 2.8474e-02
3.4576e+01 1.9747e-01 2.7918e-02
3.4896e+01 1.9339e-01 2.7372e-02
3.5219e+01 1.8940e-01 2.6836e-02
3.5545e+01 1.8548e-01 2.6310e-02
3.5874e+01 1.8165e-01 2.5794e-02
3.6206e+01 1.7789e-01 2.5288e-02
3.6541e+01 1.7420e-01 2.4791e-02
3.6879e+01 1.7059e-01 2.4304e-02
3.7221e+01 1.6705e-01 2.3825e-02
3.7565e+01 1.6359e-01 2.3356e-02
3.7913e+01 1.6019e-01 2.2896e-02
3.8264e+01 1.5686e-01 2.2445e-02
3.8618e+01 1.5360e-01 2.2002e-02
3.8976e+01 1.5041e-01 2.1568e-02
3.9337e+01 1.4728e-01 2.1142e-02
3.9701e+01 1.4422e-01 2.0724e-02
4.0068e+01 1.4122e-01 2.0315e-02
4.0439e+01 1.3828e-01 1.9913e-02
4.0814e+01 1.3540e-01 1.9518e-02
4.1191e+01 1.3257e-01 1.9132e-02
4.1573e+01 1.2981e-01 1.8753e-02
4.1958e+01 1.2710e-01 1.8380e-02
4.2346e+01 1.2445e-01 1.8015e-02
4.2738e+01 1.2184e-01 1.7657e-02
4.3134e+01 1.1930e-01 1.7306e-02
4.3533e+01 1.1680e-01 1.6961e-02
4.3936e+01 1.1436e-01 1.6624e-02
4.4343e+01 1.1196e-01 1.6292e-02
4.4753e+01 1.0962e-01 1.5968e-02
4.5168e+01 1.0732e-01 1.5649e-02
4.5586e+01 1.0507e-01 1.5337e-02
4.6008e+01 1.0287e-01 1.5031e-02
4.6434e+01 1.0071e-01 1.4730e-02
4.6864e+01 9.8595e-02 1.4436e-02
4.7297e+01 9.6523e-02 1.4147e-02
4.7735e+01 9.4494e-02 1.3863e-02
4.8177e+01 9.2506e-02 1.3585e-02
4.8623e+01 9.0559e-02 1.3313e-02
4.9073e+01 8.8653e-02 1.3046e-02
4.9528e+01 8.6785e-02 1.2784e-02
4.9986e+01 8.4957e-02 1.2527e-02
5.0449e+01 8.3166e-02 1.2275e-02
5.0916e+01 8.1412e-02 1.2028e-02
5.1387e+01 7.9694e-02 1.1786e-02
5.1863e+01 7.8011e-02 1.1549e-02
5.2343e+01 7.6363e-02 1.1316e-02
5.2828e+01 7.4748e-02 1.1087e-02
5.3317e+01 7.3168e-02 1.0864e-02
5.3810e+01 7.1620e-02 1.0644e-02
5.4308e+01 7.0104e-02 1.0429e-02
5.4811e+01 6.8619e-02 1.0218e-02
5.5319e+01 6.7165e-02 1.0011e-02
5.5831e+01 6.5741e-02 9.8086e-03
5.6348e+01 6.4345e-02 9.6098e-03
5.6869e+01 6.2979e-02 9.4148e-03
5.7396e+01 6.1641e-02 9.2237e-03
5.7927e+01 6.0332e-02 9.0364e-03
5.8463e+01 5.9050e-02 8.8529e-03
5.9005e+01 5.7795e-02 8.6731e-03
5.9551e+01 5.6566e-02 8.4968e-03
6.0102e+01 5.5362e-02 8.3239e-03
6.0658e+01 5.4184e-02 8.1545e-03
6.1220e+01 5.3029e-02 7.9882e-03
6.1787e+01 5.1897e-02 7.8252e-03
6.2359e+01 5.0790e-02 7.6655e-03
6.2936e+01 4.9705e-02 7.5088e-03
6.3519e+01 4.8644e-02 7.3554e-03
6.4107e+01 4.7605e-02 7.2050e-03
6.4700e+01 4.6587e-02 7.0577e-03
6.5299e+01 4.5592e-02 6.9133e-03
6.5904e+01 4.4617e-02 6.7718e-03
6.6514e+01 4.3663e-02 6.6331e-03
6.7130e+01 4.2728e-02 6.4971e-03
6.7751e+01 4.1813e-02 6.3639e-03
6.8378e+01 4.0916e-02 6.2332e-03
6.9011e+01 4.0039e-02 6.1051e-03
6.9650e+01 3.9179e-02 5.9796e-03
7.0295e+01 3.8337e-02 5.8565e-03
7.0946e+01 3.7514e-02 5.7359e-03
7.1602e+01 3.6707e-02 5.6177e-03
7.2265e+01 3.5917e-02 5.5019e-03
7.2934e+01 3.5144e-02 5.3884e-03
7.3609e+01 3.4387e-02 5.2771e-03
7.4291e+01 3.3646e-02 5.1681e-03
7.4979e+01 3.2921e-02 5.0613e-03
7.5673e+01 3.2212e-02 4.9567e-03
7.6373e+01 3.1517e-02 4.8542e-03
7.7080e+01 3.0838e-02 4.7538e-03
7.7794e+01 3.0172e-02 4.6554e-03
7.8514e+01 2.9521e-02 4.5590e-03
7.9241e+01 2.8883e-02 4.4645e-03
7.9974e+01 2.8258e-02 4.3718e-03
8.0715e+01 2.7646e-02 4.2809e-03
8.1462e+01 2.7047e-02 4.1919e-03
8.2216e+01 2.6460e-02 4.1047e-03
8.2977e+01 2.5887e-02 4.0192e-03
8.3746e+01 2.5325e-02 3.9356e-03
8.4521e+01 2.4776e-02 3.8536e-03
8.5303e+01 2.4239e-02 3.7734e-03
8.6093e+01 2.3712e-02 3.6947e-03
8.6890e+01 2.3197e-02 3.6176e-03
8.7694e+01 2.2693e-02 3.5420e-03
8.8506e+01 2.2198e-02 3.4679e-03
8.9326e+01 2.1715e-02 3.3953e-03
9.0152e+01 2.1242e-02 3.3242e-03
9.0987e+01 2.0779e-02 3.2546e-03
9.1829e+01 2.0325e-02 3.1864e-03
9.2679e+01 1.9882e-02 3.1196e-03
9.3537e+01 1.9448e-02 3.0542e-03
9.4403e+01 1.9024e-02 2.9901e-03
9.5277e+01 1.8608e-02 2.9273e-03
9.6159e+01 1.8201e-02 2.8658e-03
9.7050e+01 1.7802e-02 2.8054e-03
9.7948e+01 1.7413e-02 2.7464e-03
9.8855e+01 1.7031e-02 2.6885e-03
9.9770e+01 1.6658e-02 2.6318e-03
1.0069e+02 1.6292e-02 2.5763e-03
1.0163e+02 1.5935e-02 2.5220e-03
1.0257e+02 1.5585e-02 2.4687e-03
1.0352e+02 1.5243e-02 2.4166e-03
1.0447e+02 1.4909e-02 2.3657e-03
1.0544e+02 1.4582e-02 2.3158e-03
1.0642e+02 1.4263e-02 2.2670e-03
1.0740e+02 1.3950e-02 2.2192e-03
1.0840e+02 1.3644e-02 2.1724e-03
1.0940e+02 1.3345e-02 2.1265e-03
1.1041e+02 1.3052e-02 2.0816e-03
1.1144e+02 1.2766e-02 2.0377e-03
1.1247e+02 1.2485e-02 1.9947e-03
1.1351e+02 1.2211e-02 1.9525e-03
1.1456e+02 1.1943e-02 1.9113e-03
1.1562e+02 1.1681e-02 1.8709e-03
1.1669e+02 1.1424e-02 1.8313e-03
1.1777e+02 1.1173e-02 1.7926e-03
1.1886e+02 1.0928e-02 1.7547e-03
1.1996e+02 1.0687e-02 1.7175e-03
1.2107e+02 1.0452e-02 1.6812e-03
1.2219e+02 1.0223e-02 1.6456e-03
1.2332e+02 9.9976e-03 1.6108e-03
1.2447e+02 9.7776e-03 1.5767e-03
1.2562e+02 9.5624e-03 1.5433e-03
1.2678e+02 9.3519e-03 1.5106e-03
1.2795e+02 9.1460e-03 1.4785e-03
1.2914e+02 8.9446e-03 1.4472e-03
1.3033e+02 8.7476e-03 1.4165e-03
1.3154e+02 8.5548e-03 1.3865e-03
1.3276e+02 8.3663e-03 1.3571e-03
1.3399e+02 8.1819e-03 1.3283e-03
1.3523e+02 8.0015e-03 1.3001e-03
1.3648e+02 7.8250e-03 1.2725e-03
1.3774e+02 7.6524e-03 1.2455e-03
1.3902e+02 7.4836e-03 1.2190e-03
1.4031e+02 7.3184e-03 1.1931e-03
1.4160e+02 7.1569e-03 1.1678e-03
1.4291e+02 6.9989e-03 1.1430e-03
1.4424e+02 6.8443e-03 1.1187e-03
1.4557e+02 6.6932e-03 1.0949e-03
1.4692e+02 6.5453e-03 1.0716e-03
1.4828e+02 6.4007e-03 1.0488e-03
1.4965e+02 6.2592e-03 1.0265e-03
1.5104e+02 6.1208e-03 1.0047e-03
1.5244e+02 5.9855e-03 9.8330e-04
1.5385e+02 5.8531e-03 9.6237e-04
1.5527e+02 5.7236e-03 9.4188e-04
1.5671e+02 5.5969e-03 9.2183e-04
1.5816e+02 5.4731e-03 9.0220e-04
1.5963e+02 5.3519e-03 8.8298e-04
1.6110e+02 5.2334e-03 8.6417e-04
1.6259e+02 5.1175e-03 8.4576e-04
1.6410e+02 5.0041e-03 8.2774e-04
1.6562e+02 4.8932e-03 8.1009e-04
1.6715e+02 4.7848e-03 7.9282e-04
1.6870e+02 4.6787e-03 7.7592e-04
1.7026e+02 4.5749e-03 7.5938e-04
1.7184e+02 4.4735e-03 7.4318e-04
1.7343e+02 4.3742e-03 7.2733e-04
1.7503e+02 4.2772e-03 7.1181e-04
1.7665e+02 4.1822e-03 6.9662e-04
1.7829e+02 4.0894e-03 6.8175e-04
1.7994e+02 3.9986e-03 6.6720e-04
1.8161e+02 3.9098e-03 6.5296e-04
1.8329e+02 3.8229e-03 6.3902e-04
1.8498e+02 3.7380e-03 6.2537e-04
1.8670e+02 3.6549e-03 6.1202e-04
1.8842e+02 3.5736e-03 5.9895e-04
1.9017e+02 3.4941e-03 5.8615e-04
1.9193e+02 3.4164e-03 5.7363e-04
1.9371e+02 3.3404e-03 5.6137e-04
1.9550e+02 3.2661e-03 5.4938e-04
1.9731e+02 3.1934e-03 5.3763e-04
1.9914e+02 3.1223e-03 5.2614e-04
2.0098e+02 3.0527e-03 5.1490e-04
2.0284e+02 2.9847e-03 5.0389e-04
2.0472e+02 2.9182e-03 4.9311e-04
2.0661e+02 2.8532e-03 4.8257e-04
2.0853e+02 2.7896e-03 4.7225e-04
2.1046e+02 2.7274e-03 4.6215e-04
2.1240e+02 2.6665e-03 4.5226e-04
2.1437e+02 2.6071e-03 4.4259e-04
2.1636e+02 2.5489e-03 4.3312e-04
2.1836e+02 2.4920e-03 4.2385e-04
2.2038e+02 2.4363e-03 4.1478e-04
2.2242e+02 2.3819e-03 4.0590e-04
2.2448e+02 2.3287e-03 3.9722e-04
2.2656e+02 2.2767e-03 3.8872e-04
2.2865e+02 2.2258e-03 3.8039e-04
2.3077e+02 2.1760e-03 3.7225e-04
2.3291e+02 2.1274e-03 3.6428e-04
2.3506e+02 2.0798e-03 3.5648e-04
2.3724e+02 2.0333e-03 3.4885e-04
2.3944e+02 1.9877e-03 3.4138e-04
2.4165e+02 1.9432e-03 3.3407e-04
2.4389e+02 1.8997e-03 3.2692e-04
2.4615e+02 1.8572e-03 3.1992e-04
2.4843e+02 1.8156e-03 3.1307e-04
2.5073e+02 1.7749e-03 3.0636e-04
2.5305e+02 1.7351e-03 2.9980e-04
2.5539e+02 1.6962e-03 2.9338e-04
2.5775e+02 1.6581e-03 2.8709e-04
2.6014e+02 1.6209e-03 2.8094e-04
2.6255e+02 1.5845e-03 2.7493e-04
2.6498e+02 1.5490e-03 2.6904e-04
2.6743e+02 1.5142e-03 2.6327e-04
2.6991e+02 1.4802e-03 2.5763e-04
2.7241e+02 1.4469e-03 2.5211e-04
2.7493e+02 1.4144e-03 2.4671e-04
2.7747e+02 1.3826e-03 2.4143e-04
2.8004e+02 1.3515e-03 2.3625e-04
2.8263e+02 1.3211e-03 2.3119e-04
2.8525e+02 1.2913e-03 2.2624e-04
2.8789e+02 1.2623e-03 2.2139e-04
2.9056e+02 1.2338e-03 2.1665e-04
2.9325e+02 1.2061e-03 2.1201e-04
2.9596e+02 1.1789e-03 2.0747e-04
2.9870e+02 1.1523e-03 2.0302e-04
3.0147e+02 1.1263e-03 1.9867e-04
3.0426e+02 1.1009e-03 1.9442e-04
3.0707e+02 1.0761e-03 1.9025e-04
3.0992e+02 1.0518e-03 1.8618e-04
3.1279e+02 1.0280e-03 1.8219e-04
3.1568e+02 1.0048e-03 1.7829e-04
3.1860e+02 9.8212e-04 1.7447e-04
3.2155e+02 9.5993e-04 1.7073e-04
3.2453e+02 9.3822e-04 1.6707e-04
3.2753e+02 9.1700e-04 1.6349e-04
3.3057e+02 8.9626e-04 1.5999e-04
3.3363e+02 8.7597e-04 1.5657e-04
3.3672e+02 8.5614e-04 1.5321e-04
3.3983e+02 8.3675e-04 1.4993e-04
3.4298e+02 8.1779e-04 1.4672e-04
3.4615e+02 7.9926e-04 1.4358e-04
3.4936e+02 7.8114e-04 1.4051e-04
3.5259e+02 7.6342e-04 1.3750e-04
3.5586e+02 7.4610e-04 1.3456e-04
3.5915e+02 7.2916e-04 1.3167e-04
3.6248e+02 7.1260e-04 1.2886e-04
3.6583e+02 6.9642e-04 1.2610e-04
3.6922e+02 6.8059e-04 1.2340e-04
3.7264e+02 6.6512e-04 1.2076e-04
3.7609e+02 6.4999e-04 1.1817e-04
3.7957e+02 6.3520e-04 1.1565e-04
3.8308e+02 6.2075e-04 1.1317e-04
3.8663e+02 6.0661e-04 1.1075e-04
3.9021e+02 5.9279e-04 1.0838e-04
3.9382e+02 5.7929e-04 1.0606e-04
3.9747e+02 5.6608e-04 1.0379e-04
4.0115e+02 5.5317e-04 1.0157e-04
4.0486e+02 5.4055e-04 9.9401e-05
4.0861e+02 5.2821e-04 9.7276e-05
4.1239e+02 5.1614e-04 9.5196e-05
4.1621e+02 5.0435e-04 9.3160e-05
4.2006e+02 4.9282e-04 9.1168e-05
4.2395e+02 4.8156e-04 8.9219e-05
4.2787e+02 4.7054e-04 8.7312e-05
4.3183e+02 4.5977e-04 8.5446e-05
4.3583e+02 4.4924e-04 8.3620e-05
4.3987e+02 4.3895e-04 8.1833e-05
4.4394e+02 4.2889e-04 8.0084e-05
4.4805e+02 4.1906e-04 7.8373e-05
4.5220e+02 4.0944e-04 7.6698e-05
4.5638e+02 4.0005e-04 7.5060e-05
4.6061e+02 3.9086e-04 7.3456e-05
4.6487e+02 3.8188e-04 7.1887e-05
4.6918e+02 3.7310e-04 7.0352e-05
4.7352e+02 3.6452e-04 6.8849e-05
4.7790e+02 3.5614e-04 6.7379e-05
4.8233e+02 3.4794e-04 6.5940e-05
4.8679e+02 3.3993e-04 6.4532e-05
4.9130e+02 3.3209e-04 6.3154e-05
4.9585e+02 3.2444e-04 6.1805e-05
5.0044e+02 3.1695e-04 6.0486e-05
5.0507e+02 3.0964e-04 5.9194e-05
5.0975e+02 3.0249e-04 5.7931e-05
5.1446e+02 2.9550e-04 5.6694e-05
5.1923e+02 2.8867e-04 5.5484e-05
5.2403e+02 2.8199e-04 5.4299e-05
5.2889e+02 2.7547e-04 5.3140e-05
5.3378e+02 2.6909e-04 5.2006e-05
5.3872e+02 2.6286e-04 5.0896e-05
5.4371e+02 2.5676e-04 4.9809e-05
5.4874e+02 2.5081e-04 4.8746e-05
5.5382e+02 2.4499e-04 4.7705e-05
5.5895e+02 2.3930e-04 4.6687e-05
5.6413e+02 2.3374e-04 4.5690e-05
5.6935e+02 2.2831e-04 4.4715e-05
5.7462e+02 2.2300e-04 4.3760e-05
5.7994e+02 2.1781e-04 4.2826e-05
5.8531e+02 2.1274e-04 4.1912e-05
5.9073e+02 2.0778e-04 4.1017e-05
5.9619e+02 2.0293e-04 4.0141e-05
6.0171e+02 1.9820e-04 3.9283e-05
6.0728e+02 1.9357e-04 3.8444e-05
6.1291e+02 1.8905e-04 3.7623e-05
6.1858e+02 1.8463e-04 3.6819e-05
6.2431e+02 1.8031e-04 3.6032e-05
6.3009e+02 1.7609e-04 3.5262e-05
6.3592e+02 1.7197e-04 3.4508e-05
6.4181e+02 1.6794e-04 3.3771e-05
6.4775e+02 1.6400e-04 3.3048e-05
6.5374e+02 1.6015e-04 3.2341e-05
6.5980e+02 1.5639e-04 3.1649e-05
6.6590e+02 1.5272e-04 3.0972e-05
6.7207e+02 1.4913e-04 3.0309e-05
6.7829e+02 1.4562e-04 2.9660e-05
