# k[h/Mpc]   R1   R2 
# 
3.0920e+00 3.2515e+01 2.7831e+00
3.1207e+00 3.1970e+01 2.7458e+00
3.1496e+00 3.1434e+01 2.7089e+00
3.1787e+00 3.0906e+01 2.6723e+00
3.2081e+00 3.0386e+01 2.6361e+00
3.2378e+00 2.9875e+01 2.6003e+00
3.2678e+00 2.9371e+01 2.5649e+00
3.2981e+00 2.8875e+01 2.5299e+00
3.3286e+00 2.8388e+01 2.4952e+00
3.3594e+00 2.7907e+01 2.4609e+00
3.3905e+00 2.7435e+01 2.4271e+00
3.4219e+00 2.6970e+01 2.3935e+00
3.4536e+00 2.6512e+01 2.3604e+00
3.4855e+00 2.6061e+01 2.3276e+00
3.5178e+00 2.5618e+01 2.2952e+00
3.5504e+00 2.5181e+01 2.2631e+00
3.5833e+00 2.4752e+01 2.2315e+00
3.6164e+00 2.4329e+01 2.2001e+00
3.6499e+00 2.3913e+01 2.1692e+00
3.6837e+00 2.3504e+01 2.1385e+00
3.7178e+00 2.3101e+01 2.1083e+00
3.7522e+00 2.2705e+01 2.0783e+00
3.7869e+00 2.2315e+01 2.0488e+00
3.8220e+00 2.1931e+01 2.0195e+00
3.8574e+00 2.1553e+01 1.9906e+00
3.8931e+00 2.1182e+01 1.9621e+00
3.9291e+00 2.0816e+01 1.9338e+00
3.9655e+00 2.0456e+01 1.9060e+00
4.0022e+00 2.0102e+01 1.8784e+00
4.0393e+00 1.9754e+01 1.8512e+00
4.0767e+00 1.9411e+01 1.8243e+00
4.1144e+00 1.9074e+01 1.7977e+00
4.1525e+00 1.8742e+01 1.7715e+00
4.1909e+00 1.8416e+01 1.7456e+00
4.2297e+00 1.8096e+01 1.7200e+00
4.2689e+00 1.7780e+01 1.6947e+00
4.3084e+00 1.7470e+01 1.6698e+00
4.3483e+00 1.7164e+01 1.6451e+00
4.3886e+00 1.6864e+01 1.6208e+00
4.4292e+00 1.6569e+01 1.5968e+00
4.4702e+00 1.6279e+01 1.5730e+00
4.5116e+00 1.5993e+01 1.5496e+00
4.5533e+00 1.5712e+01 1.5265e+00
4.5955e+00 1.5436e+01 1.5037e+00
4.6380e+00 1.5164e+01 1.4811e+00
4.6810e+00 1.4897e+01 1.4589e+00
4.7243e+00 1.4634e+01 1.4369e+00
4.7680e+00 1.4376e+01 1.4152e+00
4.8122e+00 1.4121e+01 1.3938e+00
4.8567e+00 1.3871e+01 1.3727e+00
4.9017e+00 1.3626e+01 1.3518e+00
4.9471e+00 1.3384e+01 1.3313e+00
4.9929e+00 1.3146e+01 1.3110e+00
5.0391e+00 1.2913e+01 1.2909e+00
5.0857e+00 1.2683e+01 1.2712e+00
5.1328e+00 1.2457e+01 1.2517e+00
5.1803e+00 1.2235e+01 1.2325e+00
5.2283e+00 1.2017e+01 1.2135e+00
5.2767e+00 1.1802e+01 1.1947e+00
5.3255e+00 1.1591e+01 1.1763e+00
5.3748e+00 1.1383e+01 1.1580e+00
5.4246e+00 1.1179e+01 1.1400e+00
5.4748e+00 1.0979e+01 1.1223e+00
5.5255e+00 1.0781e+01 1.1048e+00
5.5766e+00 1.0588e+01 1.0875e+00
5.6283e+00 1.0398e+01 1.0705e+00
5.6804e+00 1.0210e+01 1.0538e+00
5.7330e+00 1.0027e+01 1.0372e+00
5.7860e+00 9.8457e+00 1.0209e+00
5.8396e+00 9.6680e+00 1.0048e+00
5.8937e+00 9.4932e+00 9.8898e-01
5.9482e+00 9.3214e+00 9.7333e-01
6.0033e+00 9.1526e+00 9.5790e-01
6.0589e+00 8.9866e+00 9.4269e-01
6.1150e+00 8.8235e+00 9.2769e-01
6.1716e+00 8.6632e+00 9.1291e-01
6.2287e+00 8.5057e+00 8.9834e-01
6.2864e+00 8.3509e+00 8.8398e-01
6.3446e+00 8.1988e+00 8.6982e-01
6.4033e+00 8.0494e+00 8.5588e-01
6.4626e+00 7.9026e+00 8.4213e-01
6.5224e+00 7.7584e+00 8.2859e-01
6.5828e+00 7.6167e+00 8.1524e-01
6.6437e+00 7.4775e+00 8.0209e-01
6.7052e+00 7.3407e+00 7.8914e-01
6.7673e+00 7.2063e+00 7.7637e-01
6.8299e+00 7.0742e+00 7.6378e-01
6.8932e+00 6.9444e+00 7.5137e-01
6.9570e+00 6.8167e+00 7.3914e-01
7.0214e+00 6.6913e+00 7.2708e-01
7.0864e+00 6.5681e+00 7.1520e-01
7.1520e+00 6.4470e+00 7.0349e-01
7.2182e+00 6.3281e+00 6.9196e-01
7.2850e+00 6.2112e+00 6.8061e-01
7.3525e+00 6.0965e+00 6.6942e-01
7.4205e+00 5.9838e+00 6.5841e-01
7.4892e+00 5.8731e+00 6.4755e-01
7.5586e+00 5.7643e+00 6.3686e-01
7.6285e+00 5.6575e+00 6.2634e-01
7.6992e+00 5.5525e+00 6.1596e-01
7.7704e+00 5.4494e+00 6.0575e-01
7.8424e+00 5.3482e+00 5.9569e-01
7.9150e+00 5.2487e+00 5.8578e-01
7.9882e+00 5.1510e+00 5.7602e-01
8.0622e+00 5.0550e+00 5.6641e-01
8.1368e+00 4.9608e+00 5.5695e-01
8.2122e+00 4.8682e+00 5.4763e-01
8.2882e+00 4.7772e+00 5.3845e-01
8.3649e+00 4.6879e+00 5.2942e-01
8.4423e+00 4.6002e+00 5.2052e-01
8.5205e+00 4.5141e+00 5.1176e-01
8.5994e+00 4.4295e+00 5.0313e-01
8.6790e+00 4.3464e+00 4.9465e-01
8.7593e+00 4.2649e+00 4.8629e-01
8.8404e+00 4.1848e+00 4.7806e-01
8.9223e+00 4.1061e+00 4.6997e-01
9.0049e+00 4.0289e+00 4.6200e-01
9.0882e+00 3.9531e+00 4.5415e-01
9.1724e+00 3.8786e+00 4.4642e-01
9.2573e+00 3.8054e+00 4.3882e-01
9.3430e+00 3.7336e+00 4.3133e-01
9.4295e+00 3.6631e+00 4.2396e-01
9.5168e+00 3.5938e+00 4.1671e-01
9.6049e+00 3.5258e+00 4.0957e-01
9.6938e+00 3.4591e+00 4.0255e-01
9.7835e+00 3.3935e+00 3.9564e-01
9.8741e+00 3.3292e+00 3.8883e-01
9.9655e+00 3.2660e+00 3.8213e-01
1.0058e+01 3.2039e+00 3.7555e-01
1.0151e+01 3.1430e+00 3.6906e-01
1.0245e+01 3.0832e+00 3.6268e-01
1.0340e+01 3.0245e+00 3.5641e-01
1.0435e+01 2.9670e+00 3.5025e-01
1.0532e+01 2.9105e+00 3.4417e-01
1.0630e+01 2.8550e+00 3.3820e-01
1.0728e+01 2.8006e+00 3.3233e-01
1.0827e+01 2.7472e+00 3.2655e-01
1.0927e+01 2.6947e+00 3.2087e-01
1.1029e+01 2.6432e+00 3.1528e-01
1.1131e+01 2.5926e+00 3.0977e-01
1.1234e+01 2.5429e+00 3.0434e-01
1.1338e+01 2.4940e+00 2.9901e-01
1.1443e+01 2.4460e+00 2.9374e-01
1.1549e+01 2.3989e+00 2.8857e-01
1.1656e+01 2.3527e+00 2.8349e-01
1.1763e+01 2.3074e+00 2.7849e-01
1.1872e+01 2.2629e+00 2.7357e-01
1.1982e+01 2.2193e+00 2.6875e-01
1.2093e+01 2.1766e+00 2.6400e-01
1.2205e+01 2.1346e+00 2.5934e-01
1.2318e+01 2.0935e+00 2.5476e-01
1.2432e+01 2.0531e+00 2.5025e-01
1.2547e+01 2.0136e+00 2.4583e-01
1.2663e+01 1.9747e+00 2.4147e-01
1.2781e+01 1.9365e+00 2.3719e-01
1.2899e+01 1.8990e+00 2.3296e-01
1.3018e+01 1.8622e+00 2.2881e-01
1.3139e+01 1.8260e+00 2.2473e-01
1.3261e+01 1.7906e+00 2.2071e-01
1.3383e+01 1.7558e+00 2.1676e-01
1.3507e+01 1.7216e+00 2.1288e-01
1.3632e+01 1.6881e+00 2.0906e-01
1.3758e+01 1.6553e+00 2.0531e-01
1.3886e+01 1.6230e+00 2.0163e-01
1.4014e+01 1.5915e+00 1.9801e-01
1.4144e+01 1.5605e+00 1.9445e-01
1.4275e+01 1.5300e+00 1.9095e-01
1.4407e+01 1.5002e+00 1.8752e-01
1.4541e+01 1.4709e+00 1.8413e-01
1.4675e+01 1.4421e+00 1.8081e-01
1.4811e+01 1.4139e+00 1.7753e-01
1.4948e+01 1.3862e+00 1.7431e-01
1.5087e+01 1.3590e+00 1.7115e-01
1.5226e+01 1.3323e+00 1.6804e-01
1.5367e+01 1.3062e+00 1.6499e-01
1.5509e+01 1.2805e+00 1.6199e-01
1.5653e+01 1.2554e+00 1.5905e-01
1.5798e+01 1.2307e+00 1.5615e-01
1.5944e+01 1.2065e+00 1.5331e-01
1.6092e+01 1.1828e+00 1.5051e-01
1.6241e+01 1.1595e+00 1.4777e-01
1.6391e+01 1.1367e+00 1.4507e-01
1.6543e+01 1.1143e+00 1.4241e-01
1.6696e+01 1.0923e+00 1.3980e-01
1.6851e+01 1.0707e+00 1.3723e-01
1.7007e+01 1.0495e+00 1.3471e-01
1.7164e+01 1.0288e+00 1.3223e-01
1.7323e+01 1.0084e+00 1.2980e-01
1.7483e+01 9.8843e-01 1.2741e-01
1.7645e+01 9.6886e-01 1.2506e-01
1.7808e+01 9.4967e-01 1.2276e-01
1.7973e+01 9.3084e-01 1.2049e-01
1.8140e+01 9.1238e-01 1.1827e-01
1.8308e+01 8.9425e-01 1.1608e-01
1.8477e+01 8.7647e-01 1.1393e-01
1.8648e+01 8.5903e-01 1.1181e-01
1.8821e+01 8.4191e-01 1.0974e-01
1.8995e+01 8.2514e-01 1.0770e-01
1.9171e+01 8.0870e-01 1.0570e-01
1.9348e+01 7.9259e-01 1.0373e-01
1.9527e+01 7.7679e-01 1.0180e-01
1.9708e+01 7.6131e-01 9.9907e-02
1.9891e+01 7.4612e-01 9.8045e-02
2.0075e+01 7.3123e-01 9.6218e-02
2.0261e+01 7.1661e-01 9.4420e-02
2.0448e+01 7.0229e-01 9.2656e-02
2.0638e+01 6.8822e-01 9.0921e-02
2.0829e+01 6.7445e-01 8.9219e-02
2.1021e+01 6.6093e-01 8.7546e-02
2.1216e+01 6.4767e-01 8.5903e-02
2.1412e+01 6.3468e-01 8.4290e-02
2.1611e+01 6.2194e-01 8.2705e-02
2.1811e+01 6.0944e-01 8.1149e-02
2.2013e+01 5.9719e-01 7.9621e-02
2.2216e+01 5.8518e-01 7.8120e-02
2.2422e+01 5.7340e-01 7.6646e-02
2.2630e+01 5.6185e-01 7.5198e-02
2.2839e+01 5.5053e-01 7.3777e-02
2.3051e+01 5.3943e-01 7.2382e-02
2.3264e+01 5.2855e-01 7.1012e-02
2.3479e+01 5.1788e-01 6.9667e-02
2.3697e+01 5.0743e-01 6.8347e-02
2.3916e+01 4.9718e-01 6.7051e-02
2.4137e+01 4.8714e-01 6.5779e-02
2.4361e+01 4.7730e-01 6.4530e-02
2.4586e+01 4.6765e-01 6.3305e-02
2.4814e+01 4.5818e-01 6.2100e-02
2.5044e+01 4.4890e-01 6.0918e-02
2.5276e+01 4.3980e-01 5.9756e-02
2.5510e+01 4.3087e-01 5.8614e-02
2.5746e+01 4.2211e-01 5.7494e-02
2.5984e+01 4.1353e-01 5.6394e-02
2.6225e+01 4.0513e-01 5.5315e-02
2.6467e+01 3.9689e-01 5.4257e-02
2.6712e+01 3.8882e-01 5.3218e-02
2.6960e+01 3.8092e-01 5.2198e-02
2.7209e+01 3.7316e-01 5.1198e-02
2.7461e+01 3.6556e-01 5.0215e-02
2.7715e+01 3.5812e-01 4.9251e-02
2.7972e+01 3.5081e-01 4.8304e-02
2.8231e+01 3.4365e-01 4.7374e-02
2.8492e+01 3.3664e-01 4.6462e-02
2.8756e+01 3.2976e-01 4.5567e-02
2.9022e+01 3.2302e-01 4.4688e-02
2.9291e+01 3.1641e-01 4.3825e-02
2.9562e+01 3.0994e-01 4.2978e-02
2.9836e+01 3.0359e-01 4.2147e-02
3.0112e+01 2.9737e-01 4.1331e-02
3.0391e+01 2.9127e-01 4.0531e-02
3.0672e+01 2.8530e-01 3.9745e-02
3.0956e+01 2.7944e-01 3.8975e-02
3.1243e+01 2.7371e-01 3.8219e-02
3.1532e+01 2.6809e-01 3.7478e-02
3.1824e+01 2.6259e-01 3.6750e-02
3.2118e+01 2.5720e-01 3.6036e-02
3.2416e+01 2.5191e-01 3.5335e-02
3.2716e+01 2.4672e-01 3.4647e-02
3.3019e+01 2.4164e-01 3.3971e-02
3.3324e+01 2.3665e-01 3.3308e-02
3.3633e+01 2.3177e-01 3.2657e-02
3.3944e+01 2.2698e-01 3.2019e-02
3.4258e+01 2.2230e-01 3.1393e-02
3.4576e+01 2.1771e-01 3.0779e-02
3.4896e+01 2.1322e-01 3.0177e-02
3.5219e+01 2.0881e-01 2.9586e-02
3.5545e+01 2.0450e-01 2.9007e-02
3.5874e+01 2.0027e-01 2.8438e-02
3.6206e+01 1.9612e-01 2.7880e-02
3.6541e+01 1.9206e-01 2.7332e-02
3.6879e+01 1.8807e-01 2.6795e-02
3.7221e+01 1.8417e-01 2.6268e-02
3.7565e+01 1.8035e-01 2.5750e-02
3.7913e+01 1.7661e-01 2.5243e-02
3.8264e+01 1.7294e-01 2.4746e-02
3.8618e+01 1.6935e-01 2.4257e-02
3.8976e+01 1.6583e-01 2.3779e-02
3.9337e+01 1.6238e-01 2.3309e-02
3.9701e+01 1.5900e-01 2.2849e-02
4.0068e+01 1.5569e-01 2.2397e-02
4.0439e+01 1.5245e-01 2.1954e-02
4.0814e+01 1.4927e-01 2.1519e-02
4.1191e+01 1.4616e-01 2.1093e-02
4.1573e+01 1.4311e-01 2.0675e-02
4.1958e+01 1.4013e-01 2.0264e-02
4.2346e+01 1.3720e-01 1.9862e-02
4.2738e+01 1.3433e-01 1.9467e-02
4.3134e+01 1.3152e-01 1.9080e-02
4.3533e+01 1.2877e-01 1.8700e-02
4.3936e+01 1.2608e-01 1.8328e-02
4.4343e+01 1.2344e-01 1.7962e-02
4.4753e+01 1.2085e-01 1.7604e-02
4.5168e+01 1.1832e-01 1.7253e-02
4.5586e+01 1.1584e-01 1.6909e-02
4.6008e+01 1.1341e-01 1.6572e-02
4.6434e+01 1.1103e-01 1.6240e-02
4.6864e+01 1.0870e-01 1.5916e-02
4.7297e+01 1.0642e-01 1.5597e-02
4.7735e+01 1.0418e-01 1.5284e-02
4.8177e+01 1.0199e-01 1.4978e-02
4.8623e+01 9.9842e-02 1.4678e-02
4.9073e+01 9.7740e-02 1.4383e-02
4.9528e+01 9.5681e-02 1.4094e-02
4.9986e+01 9.3665e-02 1.3811e-02
5.0449e+01 9.1691e-02 1.3533e-02
5.0916e+01 8.9756e-02 1.3261e-02
5.1387e+01 8.7862e-02 1.2994e-02
5.1863e+01 8.6007e-02 1.2732e-02
5.2343e+01 8.4190e-02 1.2476e-02
5.2828e+01 8.2410e-02 1.2224e-02
5.3317e+01 8.0667e-02 1.1977e-02
5.3810e+01 7.8961e-02 1.1735e-02
5.4308e+01 7.7290e-02 1.1498e-02
5.4811e+01 7.5653e-02 1.1266e-02
5.5319e+01 7.4050e-02 1.1038e-02
5.5831e+01 7.2479e-02 1.0814e-02
5.6348e+01 7.0941e-02 1.0595e-02
5.6869e+01 6.9434e-02 1.0380e-02
5.7396e+01 6.7959e-02 1.0169e-02
5.7927e+01 6.6516e-02 9.9627e-03
5.8463e+01 6.5102e-02 9.7604e-03
5.9005e+01 6.3719e-02 9.5621e-03
5.9551e+01 6.2364e-02 9.3677e-03
6.0102e+01 6.1037e-02 9.1771e-03
6.0658e+01 5.9737e-02 8.9903e-03
6.1220e+01 5.8464e-02 8.8070e-03
6.1787e+01 5.7217e-02 8.6273e-03
6.2359e+01 5.5996e-02 8.4512e-03
6.2936e+01 5.4800e-02 8.2785e-03
6.3519e+01 5.3630e-02 8.1093e-03
6.4107e+01 5.2484e-02 7.9435e-03
6.4700e+01 5.1363e-02 7.7811e-03
6.5299e+01 5.0265e-02 7.6219e-03
6.5904e+01 4.9190e-02 7.4659e-03
6.6514e+01 4.8138e-02 7.3130e-03
6.7130e+01 4.7107e-02 7.1631e-03
6.7751e+01 4.6098e-02 7.0162e-03
6.8378e+01 4.5110e-02 6.8721e-03
6.9011e+01 4.4142e-02 6.7309e-03
6.9650e+01 4.3195e-02 6.5925e-03
7.0295e+01 4.2267e-02 6.4568e-03
7.0946e+01 4.1359e-02 6.3239e-03
7.1602e+01 4.0469e-02 6.1935e-03
7.2265e+01 3.9599e-02 6.0658e-03
7.2934e+01 3.8746e-02 5.9407e-03
7.3609e+01 3.7912e-02 5.8180e-03
7.4291e+01 3.7095e-02 5.6978e-03
7.4979e+01 3.6296e-02 5.5801e-03
7.5673e+01 3.5514e-02 5.4648e-03
7.6373e+01 3.4748e-02 5.3518e-03
7.7080e+01 3.3999e-02 5.2411e-03
7.7794e+01 3.3265e-02 5.1326e-03
7.8514e+01 3.2547e-02 5.0263e-03
7.9241e+01 3.1843e-02 4.9221e-03
7.9974e+01 3.1154e-02 4.8199e-03
8.0715e+01 3.0479e-02 4.7197e-03
8.1462e+01 2.9819e-02 4.6215e-03
8.2216e+01 2.9173e-02 4.5254e-03
8.2977e+01 2.8540e-02 4.4312e-03
8.3746e+01 2.7921e-02 4.3390e-03
8.4521e+01 2.7316e-02 4.2486e-03
8.5303e+01 2.6723e-02 4.1601e-03
8.6093e+01 2.6143e-02 4.0734e-03
8.6890e+01 2.5575e-02 3.9884e-03
8.7694e+01 2.5019e-02 3.9050e-03
8.8506e+01 2.4474e-02 3.8234e-03
8.9326e+01 2.3941e-02 3.7434e-03
9.0152e+01 2.3419e-02 3.6650e-03
9.0987e+01 2.2908e-02 3.5882e-03
9.1829e+01 2.2409e-02 3.5130e-03
9.2679e+01 2.1920e-02 3.4394e-03
9.3537e+01 2.1442e-02 3.3673e-03
9.4403e+01 2.0973e-02 3.2966e-03
9.5277e+01 2.0515e-02 3.2273e-03
9.6159e+01 2.0066e-02 3.1595e-03
9.7050e+01 1.9627e-02 3.0930e-03
9.7948e+01 1.9197e-02 3.0279e-03
9.8855e+01 1.8777e-02 2.9641e-03
9.9770e+01 1.8365e-02 2.9016e-03
1.0069e+02 1.7962e-02 2.8404e-03
1.0163e+02 1.7568e-02 2.7805e-03
1.0257e+02 1.7183e-02 2.7218e-03
1.0352e+02 1.6806e-02 2.6643e-03
1.0447e+02 1.6437e-02 2.6082e-03
1.0544e+02 1.6077e-02 2.5532e-03
1.0642e+02 1.5725e-02 2.4994e-03
1.0740e+02 1.5380e-02 2.4467e-03
1.0840e+02 1.5043e-02 2.3950e-03
1.0940e+02 1.4713e-02 2.3445e-03
1.1041e+02 1.4390e-02 2.2950e-03
1.1144e+02 1.4074e-02 2.2466e-03
1.1247e+02 1.3765e-02 2.1991e-03
1.1351e+02 1.3463e-02 2.1527e-03
1.1456e+02 1.3167e-02 2.1072e-03
1.1562e+02 1.2878e-02 2.0626e-03
1.1669e+02 1.2595e-02 2.0190e-03
1.1777e+02 1.2318e-02 1.9763e-03
1.1886e+02 1.2048e-02 1.9345e-03
1.1996e+02 1.1783e-02 1.8936e-03
1.2107e+02 1.1524e-02 1.8535e-03
1.2219e+02 1.1270e-02 1.8143e-03
1.2332e+02 1.1022e-02 1.7759e-03
1.2447e+02 1.0780e-02 1.7383e-03
1.2562e+02 1.0543e-02 1.7014e-03
1.2678e+02 1.0311e-02 1.6654e-03
1.2795e+02 1.0083e-02 1.6301e-03
1.2914e+02 9.8614e-03 1.5955e-03
1.3033e+02 9.6442e-03 1.5617e-03
1.3154e+02 9.4317e-03 1.5286e-03
1.3276e+02 9.2238e-03 1.4962e-03
1.3399e+02 9.0205e-03 1.4644e-03
1.3523e+02 8.8216e-03 1.4333e-03
1.3648e+02 8.6271e-03 1.4029e-03
1.3774e+02 8.4368e-03 1.3731e-03
1.3902e+02 8.2507e-03 1.3440e-03
1.4031e+02 8.0686e-03 1.3154e-03
1.4160e+02 7.8905e-03 1.2875e-03
1.4291e+02 7.7163e-03 1.2601e-03
1.4424e+02 7.5459e-03 1.2333e-03
1.4557e+02 7.3792e-03 1.2071e-03
1.4692e+02 7.2162e-03 1.1815e-03
1.4828e+02 7.0567e-03 1.1563e-03
1.4965e+02 6.9008e-03 1.1317e-03
1.5104e+02 6.7482e-03 1.1077e-03
1.5244e+02 6.5990e-03 1.0841e-03
1.5385e+02 6.4530e-03 1.0610e-03
1.5527e+02 6.3103e-03 1.0384e-03
1.5671e+02 6.1706e-03 1.0163e-03
1.5816e+02 6.0340e-03 9.9467e-04
1.5963e+02 5.9005e-03 9.7349e-04
1.6110e+02 5.7698e-03 9.5275e-04
1.6259e+02 5.6420e-03 9.3245e-04
1.6410e+02 5.5170e-03 9.1258e-04
1.6562e+02 5.3948e-03 8.9313e-04
1.6715e+02 5.2752e-03 8.7409e-04
1.6870e+02 5.1583e-03 8.5545e-04
1.7026e+02 5.0439e-03 8.3721e-04
1.7184e+02 4.9320e-03 8.1936e-04
1.7343e+02 4.8226e-03 8.0188e-04
1.7503e+02 4.7156e-03 7.8477e-04
1.7665e+02 4.6109e-03 7.6802e-04
1.7829e+02 4.5086e-03 7.5163e-04
1.7994e+02 4.4084e-03 7.3559e-04
1.8161e+02 4.3105e-03 7.1989e-04
1.8329e+02 4.2148e-03 7.0452e-04
1.8498e+02 4.1211e-03 6.8948e-04
1.8670e+02 4.0295e-03 6.7475e-04
1.8842e+02 3.9399e-03 6.6034e-04
1.9017e+02 3.8523e-03 6.4623e-04
1.9193e+02 3.7666e-03 6.3243e-04
1.9371e+02 3.6828e-03 6.1891e-04
1.9550e+02 3.6009e-03 6.0569e-04
1.9731e+02 3.5207e-03 5.9274e-04
1.9914e+02 3.4423e-03 5.8007e-04
2.0098e+02 3.3656e-03 5.6767e-04
2.0284e+02 3.2907e-03 5.5554e-04
2.0472e+02 3.2174e-03 5.4366e-04
2.0661e+02 3.1456e-03 5.3203e-04
2.0853e+02 3.0755e-03 5.2065e-04
2.1046e+02 3.0069e-03 5.0952e-04
2.1240e+02 2.9399e-03 4.9862e-04
2.1437e+02 2.8743e-03 4.8795e-04
2.1636e+02 2.8101e-03 4.7751e-04
2.1836e+02 2.7474e-03 4.6729e-04
2.2038e+02 2.6861e-03 4.5730e-04
2.2242e+02 2.6261e-03 4.4751e-04
2.2448e+02 2.5674e-03 4.3793e-04
2.2656e+02 2.5100e-03 4.2856e-04
2.2865e+02 2.4539e-03 4.1939e-04
2.3077e+02 2.3991e-03 4.1041e-04
2.3291e+02 2.3454e-03 4.0162e-04
2.3506e+02 2.2930e-03 3.9302e-04
2.3724e+02 2.2417e-03 3.8461e-04
2.3944e+02 2.1915e-03 3.7637e-04
2.4165e+02 2.1424e-03 3.6831e-04
2.4389e+02 2.0945e-03 3.6043e-04
2.4615e+02 2.0475e-03 3.5271e-04
2.4843e+02 2.0017e-03 3.4515e-04
2.5073e+02 1.9568e-03 3.3776e-04
2.5305e+02 1.9129e-03 3.3053e-04
2.5539e+02 1.8700e-03 3.2345e-04
2.5775e+02 1.8281e-03 3.1652e-04
2.6014e+02 1.7871e-03 3.0974e-04
2.6255e+02 1.7470e-03 3.0311e-04
2.6498e+02 1.7077e-03 2.9661e-04
2.6743e+02 1.6694e-03 2.9026e-04
2.6991e+02 1.6319e-03 2.8404e-04
2.7241e+02 1.5952e-03 2.7795e-04
2.7493e+02 1.5594e-03 2.7200e-04
2.7747e+02 1.5243e-03 2.6617e-04
2.8004e+02 1.4900e-03 2.6047e-04
2.8263e+02 1.4565e-03 2.5489e-04
2.8525e+02 1.4237e-03 2.4943e-04
2.8789e+02 1.3917e-03 2.4409e-04
2.9056e+02 1.3603e-03 2.3886e-04
2.9325e+02 1.3297e-03 2.3374e-04
2.9596e+02 1.2997e-03 2.2873e-04
2.9870e+02 1.2704e-03 2.2383e-04
3.0147e+02 1.2418e-03 2.1904e-04
3.0426e+02 1.2138e-03 2.1434e-04
3.0707e+02 1.1864e-03 2.0975e-04
3.0992e+02 1.1596e-03 2.0526e-04
3.1279e+02 1.1334e-03 2.0086e-04
3.1568e+02 1.1078e-03 1.9656e-04
3.1860e+02 1.0828e-03 1.9235e-04
3.2155e+02 1.0583e-03 1.8823e-04
3.2453e+02 1.0344e-03 1.8420e-04
3.2753e+02 1.0110e-03 1.8025e-04
3.3057e+02 9.8812e-04 1.7639e-04
3.3363e+02 9.6576e-04 1.7261e-04
3.3672e+02 9.4390e-04 1.6892e-04
3.3983e+02 9.2252e-04 1.6530e-04
3.4298e+02 9.0162e-04 1.6176e-04
3.4615e+02 8.8118e-04 1.5830e-04
3.4936e+02 8.6120e-04 1.5491e-04
3.5259e+02 8.4167e-04 1.5159e-04
3.5586e+02 8.2257e-04 1.4835e-04
3.5915e+02 8.0390e-04 1.4517e-04
3.6248e+02 7.8565e-04 1.4206e-04
3.6583e+02 7.6780e-04 1.3902e-04
3.6922e+02 7.5035e-04 1.3605e-04
3.7264e+02 7.3329e-04 1.3314e-04
3.7609e+02 7.1662e-04 1.3029e-04
3.7957e+02 7.0031e-04 1.2750e-04
3.8308e+02 6.8437e-04 1.2477e-04
3.8663e+02 6.6879e-04 1.2210e-04
3.9021e+02 6.5356e-04 1.1949e-04
3.9382e+02 6.3866e-04 1.1693e-04
3.9747e+02 6.2410e-04 1.1443e-04
4.0115e+02 6.0987e-04 1.1198e-04
4.0486e+02 5.9595e-04 1.0959e-04
4.0861e+02 5.8235e-04 1.0725e-04
4.1239e+02 5.6905e-04 1.0495e-04
4.1621e+02 5.5605e-04 1.0271e-04
4.2006e+02 5.4334e-04 1.0051e-04
4.2395e+02 5.3092e-04 9.8364e-05
4.2787e+02 5.1877e-04 9.6262e-05
4.3183e+02 5.0690e-04 9.4204e-05
4.3583e+02 4.9529e-04 9.2191e-05
4.3987e+02 4.8394e-04 9.0221e-05
4.4394e+02 4.7285e-04 8.8293e-05
4.4805e+02 4.6201e-04 8.6406e-05
4.5220e+02 4.5141e-04 8.4560e-05
4.5638e+02 4.4105e-04 8.2753e-05
4.6061e+02 4.3092e-04 8.0985e-05
4.6487e+02 4.2102e-04 7.9256e-05
4.6918e+02 4.1135e-04 7.7563e-05
4.7352e+02 4.0189e-04 7.5906e-05
4.7790e+02 3.9264e-04 7.4285e-05
4.8233e+02 3.8360e-04 7.2699e-05
4.8679e+02 3.7477e-04 7.1146e-05
4.9130e+02 3.6613e-04 6.9627e-05
4.9585e+02 3.5769e-04 6.8140e-05
5.0044e+02 3.4944e-04 6.6685e-05
5.0507e+02 3.4138e-04 6.5262e-05
5.0975e+02 3.3350e-04 6.3868e-05
5.1446e+02 3.2579e-04 6.2505e-05
5.1923e+02 3.1826e-04 6.1171e-05
5.2403e+02 3.1090e-04 5.9865e-05
5.2889e+02 3.0370e-04 5.8587e-05
5.3378e+02 2.9667e-04 5.7336e-05
5.3872e+02 2.8980e-04 5.6112e-05
5.4371e+02 2.8308e-04 5.4915e-05
5.4874e+02 2.7652e-04 5.3742e-05
5.5382e+02 2.7010e-04 5.2595e-05
5.5895e+02 2.6383e-04 5.1473e-05
5.6413e+02 2.5770e-04 5.0374e-05
5.6935e+02 2.5171e-04 4.9298e-05
5.7462e+02 2.4586e-04 4.8246e-05
5.7994e+02 2.4013e-04 4.7216e-05
5.8531e+02 2.3454e-04 4.6208e-05
5.9073e+02 2.2908e-04 4.5221e-05
5.9619e+02 2.2373e-04 4.4255e-05
6.0171e+02 2.1852e-04 4.3310e-05
6.0728e+02 2.1341e-04 4.2385e-05
6.1291e+02 2.0843e-04 4.1479e-05
6.1858e+02 2.0356e-04 4.0593e-05
6.2431e+02 1.9880e-04 3.9726e-05
6.3009e+02 1.9414e-04 3.8877e-05
6.3592e+02 1.8960e-04 3.8045e-05
6.4181e+02 1.8515e-04 3.7232e-05
6.4775e+02 1.8081e-04 3.6436e-05
6.5374e+02 1.7657e-04 3.5656e-05
