# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.9738e-03 8.0274e+00 -2.0761e-01 5.0071e+00 3.9099e+00 5.4969e+01 8.5856e+01
9.0569e-03 8.2600e+00 -1.9934e-01 5.1758e+00 4.0303e+00 5.5916e+01 8.7051e+01
9.1407e-03 8.4988e+00 -1.9032e-01 5.3502e+00 4.1543e+00 5.6877e+01 8.8258e+01
9.2253e-03 8.7440e+00 -1.8047e-01 5.5298e+00 4.2818e+00 5.7855e+01 8.9477e+01
9.3107e-03 8.9957e+00 -1.6979e-01 5.7160e+00 4.4129e+00 5.8847e+01 9.0707e+01
9.3969e-03 9.2539e+00 -1.5820e-01 5.9074e+00 4.5479e+00 5.9856e+01 9.1949e+01
9.4839e-03 9.5190e+00 -1.4567e-01 6.1060e+00 4.6867e+00 6.0880e+01 9.3203e+01
9.5717e-03 9.7910e+00 -1.3218e-01 6.3101e+00 4.8294e+00 6.1921e+01 9.4468e+01
9.6603e-03 1.0070e+01 -1.1763e-01 6.5217e+00 4.9763e+00 6.2978e+01 9.5745e+01
9.7498e-03 1.0357e+01 -1.0203e-01 6.7395e+00 5.1273e+00 6.4051e+01 9.7033e+01
9.8400e-03 1.0650e+01 -8.5280e-02 6.9647e+00 5.2825e+00 6.5142e+01 9.8332e+01
9.9311e-03 1.0952e+01 -6.7372e-02 7.1973e+00 5.4422e+00 6.6249e+01 9.9643e+01
1.0023e-02 1.1261e+01 -4.8205e-02 7.4369e+00 5.6063e+00 6.7374e+01 1.0097e+02
1.0116e-02 1.1578e+01 -2.7765e-02 7.6852e+00 5.7751e+00 6.8516e+01 1.0230e+02
1.0210e-02 1.1903e+01 -5.9650e-03 7.9401e+00 5.9486e+00 6.9677e+01 1.0364e+02
1.0304e-02 1.2237e+01 1.7244e-02 8.2048e+00 6.1269e+00 7.0855e+01 1.0500e+02
1.0399e-02 1.2578e+01 4.1916e-02 8.4765e+00 6.3102e+00 7.2051e+01 1.0637e+02
1.0496e-02 1.2929e+01 6.8145e-02 8.7583e+00 6.4986e+00 7.3265e+01 1.0774e+02
1.0593e-02 1.3288e+01 9.5948e-02 9.0481e+00 6.6922e+00 7.4499e+01 1.0913e+02
1.0691e-02 1.3657e+01 1.2546e-01 9.3476e+00 6.8911e+00 7.5751e+01 1.1053e+02
1.0790e-02 1.4034e+01 1.5668e-01 9.6569e+00 7.0955e+00 7.7022e+01 1.1194e+02
1.0890e-02 1.4421e+01 1.8975e-01 9.9752e+00 7.3055e+00 7.8313e+01 1.1336e+02
1.0991e-02 1.4818e+01 2.2468e-01 1.0305e+01 7.5212e+00 7.9623e+01 1.1479e+02
1.1092e-02 1.5224e+01 2.6161e-01 1.0644e+01 7.7428e+00 8.0953e+01 1.1623e+02
1.1195e-02 1.5640e+01 3.0059e-01 1.0995e+01 7.9704e+00 8.2303e+01 1.1769e+02
1.1299e-02 1.6067e+01 3.4169e-01 1.1355e+01 8.2041e+00 8.3673e+01 1.1915e+02
1.1403e-02 1.6503e+01 3.8504e-01 1.1729e+01 8.4442e+00 8.5064e+01 1.2062e+02
1.1509e-02 1.6951e+01 4.3067e-01 1.2113e+01 8.6907e+00 8.6475e+01 1.2210e+02
1.1615e-02 1.7409e+01 4.7874e-01 1.2510e+01 8.9438e+00 8.7908e+01 1.2359e+02
1.1723e-02 1.7878e+01 5.2927e-01 1.2920e+01 9.2037e+00 8.9361e+01 1.2509e+02
1.1831e-02 1.8358e+01 5.8244e-01 1.3341e+01 9.4704e+00 9.0837e+01 1.2660e+02
1.1941e-02 1.8850e+01 6.3827e-01 1.3777e+01 9.7442e+00 9.2333e+01 1.2812e+02
1.2051e-02 1.9354e+01 6.9693e-01 1.4225e+01 1.0025e+01 9.3852e+01 1.2964e+02
1.2163e-02 1.9869e+01 7.5849e-01 1.4689e+01 1.0314e+01 9.5393e+01 1.3118e+02
1.2276e-02 2.0396e+01 8.2304e-01 1.5165e+01 1.0610e+01 9.6956e+01 1.3272e+02
1.2389e-02 2.0936e+01 8.9077e-01 1.5659e+01 1.0913e+01 9.8542e+01 1.3428e+02
1.2504e-02 2.1488e+01 9.6168e-01 1.6166e+01 1.1225e+01 1.0015e+02 1.3584e+02
1.2620e-02 2.2053e+01 1.0360e+00 1.6689e+01 1.1545e+01 1.0178e+02 1.3741e+02
1.2737e-02 2.2631e+01 1.1138e+00 1.7229e+01 1.1873e+01 1.0344e+02 1.3898e+02
1.2854e-02 2.3223e+01 1.1952e+00 1.7784e+01 1.2209e+01 1.0512e+02 1.4057e+02
1.2973e-02 2.3827e+01 1.2804e+00 1.8359e+01 1.2554e+01 1.0682e+02 1.4216e+02
1.3094e-02 2.4446e+01 1.3694e+00 1.8948e+01 1.2908e+01 1.0855e+02 1.4376e+02
1.3215e-02 2.5078e+01 1.4625e+00 1.9559e+01 1.3270e+01 1.1030e+02 1.4536e+02
1.3337e-02 2.5724e+01 1.5596e+00 2.0185e+01 1.3642e+01 1.1207e+02 1.4698e+02
1.3461e-02 2.6385e+01 1.6612e+00 2.0833e+01 1.4023e+01 1.1388e+02 1.4859e+02
1.3585e-02 2.7061e+01 1.7670e+00 2.1499e+01 1.4414e+01 1.1570e+02 1.5022e+02
1.3711e-02 2.7751e+01 1.8776e+00 2.2186e+01 1.4814e+01 1.1755e+02 1.5185e+02
1.3838e-02 2.8457e+01 1.9928e+00 2.2895e+01 1.5225e+01 1.1943e+02 1.5349e+02
1.3966e-02 2.9178e+01 2.1130e+00 2.3622e+01 1.5645e+01 1.2133e+02 1.5513e+02
1.4095e-02 2.9915e+01 2.2382e+00 2.4376e+01 1.6076e+01 1.2326e+02 1.5677e+02
1.4226e-02 3.0667e+01 2.3687e+00 2.5146e+01 1.6518e+01 1.2521e+02 1.5842e+02
1.4357e-02 3.1436e+01 2.5045e+00 2.5947e+01 1.6970e+01 1.2719e+02 1.6008e+02
1.4490e-02 3.2221e+01 2.6459e+00 2.6765e+01 1.7433e+01 1.2920e+02 1.6174e+02
1.4625e-02 3.3022e+01 2.7932e+00 2.7612e+01 1.7908e+01 1.3123e+02 1.6340e+02
1.4760e-02 3.3840e+01 2.9462e+00 2.8482e+01 1.8393e+01 1.3330e+02 1.6507e+02
1.4897e-02 3.4676e+01 3.1055e+00 2.9378e+01 1.8891e+01 1.3538e+02 1.6674e+02
1.5034e-02 3.5529e+01 3.2709e+00 3.0303e+01 1.9400e+01 1.3750e+02 1.6842e+02
1.5174e-02 3.6399e+01 3.4429e+00 3.1251e+01 1.9921e+01 1.3964e+02 1.7009e+02
1.5314e-02 3.7288e+01 3.6216e+00 3.2233e+01 2.0455e+01 1.4182e+02 1.7177e+02
1.5456e-02 3.8194e+01 3.8071e+00 3.3236e+01 2.1001e+01 1.4402e+02 1.7345e+02
1.5599e-02 3.9119e+01 3.9998e+00 3.4277e+01 2.1559e+01 1.4625e+02 1.7513e+02
1.5743e-02 4.0062e+01 4.1997e+00 3.5340e+01 2.2131e+01 1.4850e+02 1.7682e+02
1.5889e-02 4.1024e+01 4.4072e+00 3.6441e+01 2.2716e+01 1.5079e+02 1.7850e+02
1.6036e-02 4.2006e+01 4.6223e+00 3.7570e+01 2.3314e+01 1.5310e+02 1.8019e+02
1.6185e-02 4.3006e+01 4.8455e+00 3.8733e+01 2.3926e+01 1.5545e+02 1.8188e+02
1.6335e-02 4.4026e+01 5.0766e+00 3.9931e+01 2.4551e+01 1.5782e+02 1.8356e+02
1.6486e-02 4.5066e+01 5.3163e+00 4.1159e+01 2.5191e+01 1.6022e+02 1.8525e+02
1.6638e-02 4.6126e+01 5.5645e+00 4.2430e+01 2.5845e+01 1.6266e+02 1.8694e+02
1.6792e-02 4.7206e+01 5.8215e+00 4.3727e+01 2.6514e+01 1.6512e+02 1.8862e+02
1.6948e-02 4.8307e+01 6.0877e+00 4.5073e+01 2.7197e+01 1.6761e+02 1.9030e+02
1.7105e-02 4.9428e+01 6.3630e+00 4.6445e+01 2.7896e+01 1.7014e+02 1.9199e+02
1.7263e-02 5.0571e+01 6.6481e+00 4.7866e+01 2.8609e+01 1.7269e+02 1.9367e+02
1.7423e-02 5.1734e+01 6.9427e+00 4.9321e+01 2.9339e+01 1.7527e+02 1.9535e+02
1.7584e-02 5.2919e+01 7.2476e+00 5.0819e+01 3.0084e+01 1.7789e+02 1.9702e+02
1.7747e-02 5.4126e+01 7.5626e+00 5.2362e+01 3.0844e+01 1.8054e+02 1.9869e+02
1.7911e-02 5.5355e+01 7.8883e+00 5.3940e+01 3.1621e+01 1.8321e+02 2.0036e+02
1.8077e-02 5.6605e+01 8.2246e+00 5.5574e+01 3.2415e+01 1.8592e+02 2.0203e+02
1.8244e-02 5.7878e+01 8.5720e+00 5.7238e+01 3.3225e+01 1.8866e+02 2.0369e+02
1.8413e-02 5.9173e+01 8.9307e+00 5.8965e+01 3.4052e+01 1.9143e+02 2.0535e+02
1.8584e-02 6.0491e+01 9.3009e+00 6.0723e+01 3.4896e+01 1.9424e+02 2.0700e+02
1.8756e-02 6.1832e+01 9.6831e+00 6.2543e+01 3.5758e+01 1.9707e+02 2.0865e+02
1.8929e-02 6.3196e+01 1.0077e+01 6.4404e+01 3.6637e+01 1.9994e+02 2.1029e+02
1.9105e-02 6.4584e+01 1.0484e+01 6.6318e+01 3.7534e+01 2.0284e+02 2.1193e+02
1.9282e-02 6.5994e+01 1.0903e+01 6.8288e+01 3.8449e+01 2.0577e+02 2.1356e+02
1.9460e-02 6.7429e+01 1.1335e+01 7.0300e+01 3.9382e+01 2.0873e+02 2.1518e+02
1.9640e-02 6.8887e+01 1.1780e+01 7.2384e+01 4.0333e+01 2.1173e+02 2.1680e+02
1.9822e-02 7.0369e+01 1.2238e+01 7.4501e+01 4.1304e+01 2.1476e+02 2.1841e+02
2.0006e-02 7.1876e+01 1.2710e+01 7.6698e+01 4.2293e+01 2.1782e+02 2.2001e+02
2.0191e-02 7.3406e+01 1.3196e+01 7.8932e+01 4.3301e+01 2.2091e+02 2.2161e+02
2.0378e-02 7.4961e+01 1.3697e+01 8.1242e+01 4.4329e+01 2.2404e+02 2.2319e+02
2.0566e-02 7.6541e+01 1.4211e+01 8.3602e+01 4.5376e+01 2.2720e+02 2.2477e+02
2.0757e-02 7.8146e+01 1.4741e+01 8.6026e+01 4.6443e+01 2.3039e+02 2.2635e+02
2.0949e-02 7.9775e+01 1.5285e+01 8.8521e+01 4.7530e+01 2.3362e+02 2.2791e+02
2.1143e-02 8.1430e+01 1.5845e+01 9.1063e+01 4.8637e+01 2.3687e+02 2.2946e+02
2.1339e-02 8.3109e+01 1.6420e+01 9.3695e+01 4.9765e+01 2.4017e+02 2.3100e+02
2.1536e-02 8.4814e+01 1.7011e+01 9.6365e+01 5.0913e+01 2.4349e+02 2.3254e+02
2.1735e-02 8.6545e+01 1.7618e+01 9.9135e+01 5.2081e+01 2.4685e+02 2.3406e+02
2.1937e-02 8.8301e+01 1.8241e+01 1.0195e+02 5.3271e+01 2.5024e+02 2.3558e+02
2.2140e-02 9.0082e+01 1.8881e+01 1.0485e+02 5.4482e+01 2.5366e+02 2.3708e+02
2.2345e-02 9.1889e+01 1.9537e+01 1.0781e+02 5.5713e+01 2.5712e+02 2.3857e+02
2.2552e-02 9.3722e+01 2.0211e+01 1.1085e+02 5.6967e+01 2.6061e+02 2.4005e+02
2.2760e-02 9.5581e+01 2.0901e+01 1.1398e+02 5.8241e+01 2.6413e+02 2.4152e+02
2.2971e-02 9.7466e+01 2.1609e+01 1.1716e+02 5.9538e+01 2.6769e+02 2.4298e+02
2.3184e-02 9.9377e+01 2.2335e+01 1.2045e+02 6.0856e+01 2.7128e+02 2.4443e+02
2.3398e-02 1.0131e+02 2.3079e+01 1.2379e+02 6.2196e+01 2.7490e+02 2.4586e+02
2.3615e-02 1.0328e+02 2.3840e+01 1.2724e+02 6.3559e+01 2.7856e+02 2.4729e+02
2.3834e-02 1.0527e+02 2.4620e+01 1.3074e+02 6.4944e+01 2.8225e+02 2.4870e+02
2.4054e-02 1.0728e+02 2.5419e+01 1.3436e+02 6.6351e+01 2.8597e+02 2.5009e+02
2.4277e-02 1.0932e+02 2.6235e+01 1.3804e+02 6.7780e+01 2.8973e+02 2.5148e+02
2.4502e-02 1.1139e+02 2.7072e+01 1.4181e+02 6.9232e+01 2.9351e+02 2.5285e+02
2.4728e-02 1.1349e+02 2.7926e+01 1.4569e+02 7.0707e+01 2.9734e+02 2.5421e+02
2.4957e-02 1.1561e+02 2.8801e+01 1.4962e+02 7.2205e+01 3.0119e+02 2.5555e+02
2.5188e-02 1.1776e+02 2.9694e+01 1.5369e+02 7.3726e+01 3.0508e+02 2.5688e+02
2.5422e-02 1.1993e+02 3.0607e+01 1.5780e+02 7.5269e+01 3.0900e+02 2.5820e+02
2.5657e-02 1.2213e+02 3.1540e+01 1.6207e+02 7.6836e+01 3.1295e+02 2.5950e+02
2.5894e-02 1.2436e+02 3.2492e+01 1.6637e+02 7.8425e+01 3.1693e+02 2.6079e+02
2.6134e-02 1.2661e+02 3.3465e+01 1.7082e+02 8.0038e+01 3.2095e+02 2.6206e+02
2.6376e-02 1.2889e+02 3.4457e+01 1.7534e+02 8.1674e+01 3.2500e+02 2.6332e+02
2.6620e-02 1.3120e+02 3.5470e+01 1.7996e+02 8.3334e+01 3.2908e+02 2.6457e+02
2.6867e-02 1.3353e+02 3.6501e+01 1.8471e+02 8.5016e+01 3.3319e+02 2.6580e+02
2.7115e-02 1.3589e+02 3.7555e+01 1.8952e+02 8.6722e+01 3.3734e+02 2.6701e+02
2.7366e-02 1.3828e+02 3.8627e+01 1.9449e+02 8.8451e+01 3.4152e+02 2.6821e+02
2.7620e-02 1.4069e+02 3.9721e+01 1.9950e+02 9.0204e+01 3.4573e+02 2.6939e+02
2.7875e-02 1.4313e+02 4.0834e+01 2.0470e+02 9.1980e+01 3.4997e+02 2.7056e+02
2.8134e-02 1.4559e+02 4.1968e+01 2.0993e+02 9.3779e+01 3.5424e+02 2.7171e+02
2.8394e-02 1.4808e+02 4.3123e+01 2.1533e+02 9.5602e+01 3.5855e+02 2.7285e+02
2.8657e-02 1.5060e+02 4.4297e+01 2.2081e+02 9.7448e+01 3.6288e+02 2.7397e+02
2.8922e-02 1.5314e+02 4.5493e+01 2.2641e+02 9.9318e+01 3.6725e+02 2.7507e+02
2.9190e-02 1.5571e+02 4.6708e+01 2.3215e+02 1.0121e+02 3.7165e+02 2.7615e+02
2.9460e-02 1.5831e+02 4.7944e+01 2.3795e+02 1.0313e+02 3.7607e+02 2.7722e+02
2.9733e-02 1.6093e+02 4.9200e+01 2.4395e+02 1.0507e+02 3.8053e+02 2.7827e+02
3.0008e-02 1.6358e+02 5.0476e+01 2.4997e+02 1.0703e+02 3.8502e+02 2.7930e+02
3.0286e-02 1.6625e+02 5.1773e+01 2.5622e+02 1.0901e+02 3.8954e+02 2.8032e+02
3.0566e-02 1.6895e+02 5.3089e+01 2.6249e+02 1.1102e+02 3.9409e+02 2.8132e+02
3.0849e-02 1.7168e+02 5.4426e+01 2.6896e+02 1.1305e+02 3.9867e+02 2.8229e+02
3.1135e-02 1.7443e+02 5.5781e+01 2.7552e+02 1.1511e+02 4.0328e+02 2.8325e+02
3.1423e-02 1.7721e+02 5.7158e+01 2.8220e+02 1.1719e+02 4.0792e+02 2.8419e+02
3.1714e-02 1.8002e+02 5.8552e+01 2.8905e+02 1.1929e+02 4.1259e+02 2.8511e+02
3.2008e-02 1.8285e+02 5.9967e+01 2.9595e+02 1.2141e+02 4.1728e+02 2.8601e+02
3.2304e-02 1.8571e+02 6.1401e+01 3.0308e+02 1.2355e+02 4.2201e+02 2.8689e+02
3.2603e-02 1.8859e+02 6.2854e+01 3.1023e+02 1.2572e+02 4.2677e+02 2.8775e+02
3.2905e-02 1.9150e+02 6.4326e+01 3.1763e+02 1.2791e+02 4.3155e+02 2.8859e+02
3.3209e-02 1.9444e+02 6.5816e+01 3.2505e+02 1.3013e+02 4.3636e+02 2.8941e+02
3.3517e-02 1.9740e+02 6.7327e+01 3.3270e+02 1.3236e+02 4.4120e+02 2.9020e+02
3.3827e-02 2.0039e+02 6.8853e+01 3.4043e+02 1.3462e+02 4.4607e+02 2.9098e+02
3.4140e-02 2.0340e+02 7.0400e+01 3.4830e+02 1.3690e+02 4.5097e+02 2.9172e+02
3.4456e-02 2.0645e+02 7.1963e+01 3.5635e+02 1.3920e+02 4.5589e+02 2.9245e+02
3.4775e-02 2.0951e+02 7.3545e+01 3.6445e+02 1.4153e+02 4.6085e+02 2.9315e+02
3.5097e-02 2.1261e+02 7.5144e+01 3.7282e+02 1.4388e+02 4.6582e+02 2.9383e+02
3.5422e-02 2.1573e+02 7.6760e+01 3.8118e+02 1.4624e+02 4.7083e+02 2.9448e+02
3.5750e-02 2.1888e+02 7.8395e+01 3.8983e+02 1.4864e+02 4.7586e+02 2.9510e+02
3.6081e-02 2.2205e+02 8.0044e+01 3.9849e+02 1.5105e+02 4.8092e+02 2.9570e+02
3.6415e-02 2.2525e+02 8.1714e+01 4.0740e+02 1.5348e+02 4.8601e+02 2.9626e+02
3.6752e-02 2.2848e+02 8.3396e+01 4.1639e+02 1.5594e+02 4.9112e+02 2.9680e+02
3.7092e-02 2.3174e+02 8.5099e+01 4.2553e+02 1.5842e+02 4.9626e+02 2.9731e+02
3.7436e-02 2.3502e+02 8.6815e+01 4.3488e+02 1.6092e+02 5.0143e+02 2.9779e+02
3.7782e-02 2.3833e+02 8.8549e+01 4.4425e+02 1.6344e+02 5.0662e+02 2.9824e+02
3.8132e-02 2.4167e+02 9.0298e+01 4.5394e+02 1.6598e+02 5.1183e+02 2.9866e+02
3.8485e-02 2.4504e+02 9.2064e+01 4.6359e+02 1.6855e+02 5.1708e+02 2.9904e+02
3.8841e-02 2.4843e+02 9.3846e+01 4.7358e+02 1.7114e+02 5.2234e+02 2.9939e+02
3.9201e-02 2.5185e+02 9.5642e+01 4.8354e+02 1.7375e+02 5.2763e+02 2.9970e+02
3.9564e-02 2.5531e+02 9.7457e+01 4.9380e+02 1.7638e+02 5.3295e+02 2.9998e+02
3.9930e-02 2.5879e+02 9.9283e+01 5.0413e+02 1.7904e+02 5.3829e+02 3.0021e+02
4.0300e-02 2.6230e+02 1.0113e+02 5.1461e+02 1.8171e+02 5.4365e+02 3.0041e+02
4.0673e-02 2.6583e+02 1.0299e+02 5.2533e+02 1.8441e+02 5.4904e+02 3.0057e+02
4.1049e-02 2.6940e+02 1.0487e+02 5.3604e+02 1.8713e+02 5.5445e+02 3.0069e+02
4.1429e-02 2.7300e+02 1.0676e+02 5.4714e+02 1.8988e+02 5.5988e+02 3.0077e+02
4.1813e-02 2.7662e+02 1.0867e+02 5.5813e+02 1.9265e+02 5.6534e+02 3.0080e+02
4.2200e-02 2.8028e+02 1.1059e+02 5.6954e+02 1.9544e+02 5.7081e+02 3.0078e+02
4.2591e-02 2.8397e+02 1.1253e+02 5.8088e+02 1.9825e+02 5.7631e+02 3.0072e+02
4.2985e-02 2.8769e+02 1.1449e+02 5.9255e+02 2.0109e+02 5.8184e+02 3.0062e+02
4.3383e-02 2.9143e+02 1.1646e+02 6.0430e+02 2.0395e+02 5.8738e+02 3.0046e+02
4.3785e-02 2.9521e+02 1.1846e+02 6.1620e+02 2.0684e+02 5.9295e+02 3.0025e+02
4.4190e-02 2.9902e+02 1.2047e+02 6.2837e+02 2.0975e+02 5.9853e+02 2.9999e+02
4.4599e-02 3.0287e+02 1.2250e+02 6.4050e+02 2.1268e+02 6.0414e+02 2.9968e+02
4.5012e-02 3.0674e+02 1.2455e+02 6.5308e+02 2.1564e+02 6.0976e+02 2.9931e+02
4.5429e-02 3.1064e+02 1.2661e+02 6.6550e+02 2.1863e+02 6.1541e+02 2.9888e+02
4.5849e-02 3.1458e+02 1.2870e+02 6.7843e+02 2.2164e+02 6.2107e+02 2.9840e+02
4.6274e-02 3.1855e+02 1.3081e+02 6.9122e+02 2.2468e+02 6.2675e+02 2.9786e+02
4.6702e-02 3.2255e+02 1.3294e+02 7.0441e+02 2.2774e+02 6.3245e+02 2.9726e+02
4.7134e-02 3.2658e+02 1.3509e+02 7.1767e+02 2.3084e+02 6.3817e+02 2.9659e+02
4.7571e-02 3.3065e+02 1.3727e+02 7.3108e+02 2.3396e+02 6.4391e+02 2.9587e+02
4.8011e-02 3.3475e+02 1.3946e+02 7.4482e+02 2.3710e+02 6.4966e+02 2.9508e+02
4.8455e-02 3.3888e+02 1.4169e+02 7.5846e+02 2.4028e+02 6.5542e+02 2.9422e+02
4.8904e-02 3.4304e+02 1.4394e+02 7.7266e+02 2.4349e+02 6.6120e+02 2.9330e+02
4.9357e-02 3.4723e+02 1.4621e+02 7.8661e+02 2.4672e+02 6.6700e+02 2.9231e+02
4.9814e-02 3.5146e+02 1.4852e+02 8.0119e+02 2.4999e+02 6.7281e+02 2.9125e+02
5.0275e-02 3.5571e+02 1.5085e+02 8.1556e+02 2.5329e+02 6.7863e+02 2.9011e+02
5.0740e-02 3.6000e+02 1.5322e+02 8.3041e+02 2.5661e+02 6.8446e+02 2.8891e+02
5.1210e-02 3.6432e+02 1.5562e+02 8.4532e+02 2.5997e+02 6.9030e+02 2.8764e+02
5.1684e-02 3.6867e+02 1.5805e+02 8.6038e+02 2.6336e+02 6.9616e+02 2.8629e+02
5.2163e-02 3.7305e+02 1.6052e+02 8.7586e+02 2.6679e+02 7.0202e+02 2.8487e+02
5.2645e-02 3.7747e+02 1.6302e+02 8.9116e+02 2.7024e+02 7.0789e+02 2.8338e+02
5.3133e-02 3.8191e+02 1.6556e+02 9.0716e+02 2.7373e+02 7.1376e+02 2.8181e+02
5.3625e-02 3.8638e+02 1.6814e+02 9.2281e+02 2.7726e+02 7.1965e+02 2.8017e+02
5.4121e-02 3.9087e+02 1.7076e+02 9.3923e+02 2.8082e+02 7.2553e+02 2.7845e+02
5.4622e-02 3.9540e+02 1.7342e+02 9.5537e+02 2.8441e+02 7.3142e+02 2.7665e+02
5.5128e-02 3.9995e+02 1.7613e+02 9.7208e+02 2.8804e+02 7.3732e+02 2.7478e+02
5.5638e-02 4.0453e+02 1.7888e+02 9.8884e+02 2.9170e+02 7.4321e+02 2.7284e+02
5.6153e-02 4.0913e+02 1.8168e+02 1.0058e+03 2.9540e+02 7.4910e+02 2.7082e+02
5.6673e-02 4.1375e+02 1.8452e+02 1.0232e+03 2.9914e+02 7.5499e+02 2.6872e+02
5.7198e-02 4.1840e+02 1.8743e+02 1.0404e+03 3.0291e+02 7.6088e+02 2.6655e+02
5.7727e-02 4.2307e+02 1.9037e+02 1.0584e+03 3.0672e+02 7.6676e+02 2.6431e+02
5.8262e-02 4.2776e+02 1.9337e+02 1.0760e+03 3.1057e+02 7.7263e+02 2.6199e+02
5.8801e-02 4.3246e+02 1.9643e+02 1.0945e+03 3.1445e+02 7.7850e+02 2.5961e+02
5.9345e-02 4.3719e+02 1.9954e+02 1.1126e+03 3.1836e+02 7.8436e+02 2.5715e+02
5.9895e-02 4.4193e+02 2.0271e+02 1.1315e+03 3.2232e+02 7.9020e+02 2.5463e+02
6.0449e-02 4.4668e+02 2.0593e+02 1.1503e+03 3.2630e+02 7.9604e+02 2.5204e+02
6.1009e-02 4.5144e+02 2.0922e+02 1.1694e+03 3.3033e+02 8.0185e+02 2.4938e+02
6.1574e-02 4.5621e+02 2.1256e+02 1.1891e+03 3.3439e+02 8.0765e+02 2.4666e+02
6.2144e-02 4.6099e+02 2.1597e+02 1.2083e+03 3.3848e+02 8.1343e+02 2.4388e+02
6.2719e-02 4.6578e+02 2.1943e+02 1.2287e+03 3.4260e+02 8.1919e+02 2.4104e+02
6.3300e-02 4.7057e+02 2.2295e+02 1.2484e+03 3.4676e+02 8.2493e+02 2.3814e+02
6.3886e-02 4.7536e+02 2.2655e+02 1.2693e+03 3.5095e+02 8.3064e+02 2.3520e+02
6.4477e-02 4.8015e+02 2.3019e+02 1.2897e+03 3.5517e+02 8.3632e+02 2.3219e+02
6.5074e-02 4.8494e+02 2.3391e+02 1.3109e+03 3.5942e+02 8.4198e+02 2.2915e+02
6.5676e-02 4.8972e+02 2.3767e+02 1.3321e+03 3.6370e+02 8.4760e+02 2.2605e+02
6.6284e-02 4.9449e+02 2.4152e+02 1.3535e+03 3.6800e+02 8.5320e+02 2.2292e+02
6.6898e-02 4.9925e+02 2.4540e+02 1.3756e+03 3.7233e+02 8.5875e+02 2.1974e+02
6.7517e-02 5.0400e+02 2.4936e+02 1.3971e+03 3.7668e+02 8.6427e+02 2.1653e+02
6.8142e-02 5.0874e+02 2.5337e+02 1.4201e+03 3.8105e+02 8.6975e+02 2.1329e+02
6.8773e-02 5.1345e+02 2.5744e+02 1.4420e+03 3.8545e+02 8.7519e+02 2.1002e+02
6.9410e-02 5.1815e+02 2.6156e+02 1.4655e+03 3.8985e+02 8.8059e+02 2.0673e+02
7.0052e-02 5.2282e+02 2.6573e+02 1.4882e+03 3.9427e+02 8.8594e+02 2.0342e+02
7.0701e-02 5.2746e+02 2.6996e+02 1.5119e+03 3.9871e+02 8.9124e+02 2.0009e+02
7.1355e-02 5.3208e+02 2.7421e+02 1.5355e+03 4.0315e+02 8.9649e+02 1.9674e+02
7.2016e-02 5.3666e+02 2.7854e+02 1.5592e+03 4.0760e+02 9.0169e+02 1.9339e+02
7.2683e-02 5.4122e+02 2.8288e+02 1.5838e+03 4.1205e+02 9.0684e+02 1.9003e+02
7.3356e-02 5.4573e+02 2.8728e+02 1.6076e+03 4.1650e+02 9.1193e+02 1.8667e+02
7.4035e-02 5.5021e+02 2.9169e+02 1.6331e+03 4.2095e+02 9.1697e+02 1.8331e+02
7.4720e-02 5.5465e+02 2.9614e+02 1.6572e+03 4.2540e+02 9.2195e+02 1.7995e+02
7.5412e-02 5.5905e+02 3.0062e+02 1.6831e+03 4.2983e+02 9.2687e+02 1.7660e+02
7.6110e-02 5.6340e+02 3.0510e+02 1.7079e+03 4.3425e+02 9.3173e+02 1.7326e+02
7.6814e-02 5.6770e+02 3.0962e+02 1.7338e+03 4.3866e+02 9.3652e+02 1.6994e+02
7.7526e-02 5.7196e+02 3.1412e+02 1.7596e+03 4.4304e+02 9.4125e+02 1.6663e+02
7.8243e-02 5.7617e+02 3.1865e+02 1.7853e+03 4.4741e+02 9.4592e+02 1.6334e+02
7.8968e-02 5.8033e+02 3.2315e+02 1.8121e+03 4.5174e+02 9.5052e+02 1.6007e+02
7.9699e-02 5.8443e+02 3.2767e+02 1.8376e+03 4.5605e+02 9.5506e+02 1.5682e+02
8.0436e-02 5.8848e+02 3.3216e+02 1.8651e+03 4.6032e+02 9.5952e+02 1.5360e+02
8.1181e-02 5.9248e+02 3.3664e+02 1.8908e+03 4.6456e+02 9.6392e+02 1.5040e+02
8.1933e-02 5.9642e+02 3.4110e+02 1.9186e+03 4.6876e+02 9.6825e+02 1.4723e+02
8.2691e-02 6.0031e+02 3.4550e+02 1.9449e+03 4.7291e+02 9.7251e+02 1.4409e+02
8.3457e-02 6.0414e+02 3.4990e+02 1.9724e+03 4.7702e+02 9.7670e+02 1.4098e+02
8.4229e-02 6.0792e+02 3.5422e+02 1.9996e+03 4.8108e+02 9.8083e+02 1.3789e+02
8.5009e-02 6.1164e+02 3.5853e+02 2.0265e+03 4.8508e+02 9.8488e+02 1.3483e+02
8.5796e-02 6.1531e+02 3.6275e+02 2.0546e+03 4.8903e+02 9.8886e+02 1.3180e+02
8.6590e-02 6.1892e+02 3.6694e+02 2.0810e+03 4.9293e+02 9.9278e+02 1.2879e+02
8.7392e-02 6.2248e+02 3.7106e+02 2.1097e+03 4.9677e+02 9.9662e+02 1.2581e+02
8.8201e-02 6.2598e+02 3.7510e+02 2.1361e+03 5.0055e+02 1.0004e+03 1.2285e+02
